id,cem011_prgrm,cem301_attendees_total,month,year,cem009_country
,HMB2,13,6,2015,1
,HMB2,13,6,2015,1
,HMB2,15,6,2015,1
,HMB2,18,6,2015,1
,HMB2,17,6,2015,1
,HMB2,15,6,2015,1
,HMB2,17,7,2015,1
,HMB2,17,8,2015,1
,HMB2,16,8,2015,1
,HMB2,19,8,2015,1
,HMB2,14,8,2015,1
,HMB2,19,8,2015,1
,HMB2,16,8,2015,1
,HMB2,12,8,2015,1
,HMB2,22,8,2015,1
,HMB2,20,8,2015,1
,HMB2,22,8,2015,1
,HMB2,20,8,2015,1
,HMB2,20,8,2015,1
,HMB2,16,8,2015,1
,HMB2,17,8,2015,1
,HMB2,23,8,2015,1
,HMB2,15,8,2015,1
,HMB2,14,8,2015,1
,HMB2,14,8,2015,1
,HMB2,10,8,2015,1
,HMB2,12,8,2015,1
,HMB2,10,8,2015,1
,HMB2,10,8,2015,1
,HMB2,19,8,2015,1
,HMB2,11,8,2015,1
,HMB2,18,8,2015,1
,HMB2,11,8,2015,1
,HMB2,10,8,2015,1
,HMB2,11,8,2015,1
,HMB2,13,8,2015,1
,HMB2,25,8,2015,1
,HMB2,23,8,2015,1
,HMB2,21,8,2015,1
,HMB2,23,8,2015,1
,HMB2,18,8,2015,1
,HMB2,13,8,2015,1
,HMB2,24,8,2015,1
,HMB2,12,8,2015,1
,HMB2,24,8,2015,1
,HMB2,25,8,2015,1
,HMB2,20,8,2015,1
,HMB2,26,8,2015,1
,HMB2,25,8,2015,1
,HMB2,10,8,2015,1
,HMB2,27,7,2015,1
,HMB2,28,8,2015,1
,HMB2,33,8,2015,1
,HMB2,22,8,2015,1
,HMB2,25,8,2015,1
,HMB2,33,8,2015,1
,HMB2,18,8,2015,1
,HMB2,15,8,2015,1
,HMB2,48,8,2015,1
,HMB2,25,8,2015,1
,HMB2,14,8,2015,1
,HMB2,45,8,2015,1
,HMB2,25,8,2015,1
,HMB2,18,8,2015,1
,HMB2,25,8,2015,1
,HMB2,15,9,2015,1
,HMB2,25,6,2015,1
,HMB2,19,6,2015,1
,HMB2,25,6,2015,1
,HMB2,31,6,2015,1
,HMB2,19,6,2015,1
,HMB2,15,6,2015,1
,HMB2,15,6,2015,1
,HMB2,22,6,2015,1
,HMB2,17,6,2015,1
,HMB2,20,6,2015,1
,HMB2,13,6,2015,1
,HMB2,12,6,2015,1
,HMB2,14,6,2015,1
,HMB2,15,6,2015,1
,HMB2,16,7,2015,1
,HMB2,25,6,2015,1
,HMB2,25,6,2015,1
,HMB2,15,6,2015,1
,HMB2,30,6,2015,1
,HMB2,24,6,2015,1
,HMB2,17,6,2015,1
,HMB2,15,6,2015,1
,HMB2,19,6,2015,1
,HMB2,12,6,2015,1
,HMB2,24,6,2015,1
,HMB2,17,6,2015,1
,HMB2,23,6,2015,1
,HMB2,15,7,2015,1
,HMB2,18,6,2015,1
,HMB2,22,6,2015,1
,HMB2,13,7,2015,1
,HMB2,30,6,2015,1
,HMB2,19,6,2015,1
,HMB2,31,6,2015,1
,HMB2,15,6,2015,1
,HMB2,24,6,2015,1
,HMB2,38,6,2015,1
,HMB2,28,6,2015,1
,HMB2,28,6,2015,1
,HMB2,16,6,2015,1
,HMB2,20,6,2015,1
,HMB2,17,6,2015,1
,HMB2,19,6,2015,1
,HMB2,21,6,2015,1
,HMB2,17,6,2015,1
,HMB2,18,6,2015,1
,HMB2,25,6,2015,1
,HMB2,19,6,2015,1
,HMB2,38,6,2015,1
,HMB2,14,6,2015,1
,HMB2,19,6,2015,1
,HMB2,20,6,2015,1
,HMB2,20,6,2015,1
,HMB2,16,6,2015,1
,HMB2,23,6,2015,1
,HMB2,20,6,2015,1
,HMB2,16,7,2015,1
,HMB2,15,7,2015,1
,HMB2,15,7,2015,1
,HMB2,23,7,2015,1
,HMB2,22,7,2015,1
,HMB2,20,7,2015,1
,HMB2,14,7,2015,1
,HMB2,16,7,2015,1
,HMB2,13,7,2015,1
,HMB2,13,7,2015,1
,HMB2,17,8,2015,1
,HMB2,11,7,2015,1
,HMB2,20,7,2015,1
,HMB2,15,8,2015,1
,HMB2,12,8,2015,1
,HMB2,10,7,2015,1
,HMB2,11,7,2015,1
,HMB2,13,7,2015,1
,HMB2,23,7,2015,1
,HMB2,12,7,2015,1
,HMB2,18,7,2015,1
,HMB2,14,7,2015,1
,HMB2,10,8,2015,1
,HMB2,14,7,2015,1
,HMB2,13,7,2015,1
,HMB2,18,7,2015,1
,HMB2,10,7,2015,1
,HMB2,20,7,2015,1
,HMB2,14,7,2015,1
,HMB2,12,7,2015,1
,HMB2,15,7,2015,1
,HMB2,15,7,2015,1
,HMB2,23,7,2015,1
,HMB2,12,7,2015,1
,HMB2,15,7,2015,1
,HMB2,24,7,2015,1
,HMB2,24,7,2015,1
,HMB2,17,8,2015,1
,HMB2,25,7,2015,1
,HMB2,20,7,2015,1
,HMB2,12,7,2015,1
,HMB2,10,7,2015,1
,HMB2,22,7,2015,1
,HMB2,14,7,2015,1
,HMB2,18,7,2015,1
,HMB2,24,7,2015,1
,HMB2,28,7,2015,1
,HMB2,10,7,2015,1
,HMB2,23,8,2015,1
,HMB2,17,8,2015,1
,HMB2,17,7,2015,1
,HMB2,10,8,2015,1
,HMB2,16,8,2015,1
,HMB2,16,8,2015,1
,HMB2,15,8,2015,1
,HMB2,13,7,2015,1
,HMB2,14,7,2015,1
,HMB2,12,8,2015,1
,HMB2,13,8,2015,1
,HMB2,20,7,2015,1
,HMB2,19,7,2015,1
,HMB2,22,7,2015,1
,HMB2,22,8,2015,1
,HMB2,27,8,2015,1
,HMB2,24,6,2015,1
,HMB2,16,7,2015,1
,HMB2,13,6,2015,1
,HMB2,21,7,2015,1
,HMB2,14,6,2015,1
,HMB2,25,7,2015,1
,HMB2,11,6,2015,1
,HMB2,13,7,2015,1
,HMB2,22,6,2015,1
,HMB2,40,6,2015,1
,HMB2,23,7,2015,1
,HMB2,18,7,2015,1
,HMB2,12,7,2015,1
,HMB2,18,7,2015,1
,HMB2,22,7,2015,1
,HMB2,17,7,2015,1
,HMB2,30,7,2015,1
,HMB2,23,7,2015,1
,HMB2,20,6,2015,1
,HMB2,14,6,2015,1
,HMB2,24,6,2015,1
,HMB2,18,7,2015,1
,HMB2,13,6,2015,1
,HMB2,20,7,2015,1
,HMB2,12,7,2015,1
,HMB2,13,7,2015,1
,HMB2,23,7,2015,1
,HMB2,23,8,2015,1
,HMB2,20,7,2015,1
,HMB2,18,7,2015,1
,HMB2,20,7,2015,1
,HMB2,15,7,2015,1
,HMB2,13,7,2015,1
,HMB2,16,7,2015,1
,HMB2,18,7,2015,1
,HMB2,13,7,2015,1
,HMB2,11,7,2015,1
,HMB2,20,8,2015,1
,HMB2,19,7,2015,1
,HMB2,24,7,2015,1
,HMB2,23,7,2015,1
,HMB2,22,7,2015,1
,HMB2,22,7,2015,1
,HMB2,14,7,2015,1
,HMB2,15,7,2015,1
,HMB2,15,7,2015,1
,HMB2,35,7,2015,1
,HMB2,25,7,2015,1
,HMB2,18,7,2015,1
,HMB2,36,7,2015,1
,HMB2,14,7,2015,1
,HMB2,12,7,2015,1
,HMB2,18,7,2015,1
,HMB2,14,7,2015,1
,HMB2,16,7,2015,1
,HMB2,12,7,2015,1
,HMB2,15,7,2015,1
,HMB2,14,7,2015,1
,HMB2,12,7,2015,1
,HMB2,11,7,2015,1
,HMB2,14,7,2015,1
,HMB2,21,7,2015,1
,HMB2,18,7,2015,1
,HMB2,18,7,2015,1
,HMB2,11,7,2015,1
,HMB2,20,7,2015,1
,HMB2,20,7,2015,1
,HMB2,23,9,2015,1
,HMB2,21,6,2015,1
,HMB2,17,6,2015,1
,HMB2,16,6,2015,1
,HMB2,19,6,2015,1
,HMB2,27,6,2015,1
,HMB2,24,6,2015,1
,HMB2,13,6,2015,1
,HMB2,15,6,2015,1
,HMB2,23,6,2015,1
,HMB2,25,6,2015,1
,HMB2,12,6,2015,1
,HMB2,16,6,2015,1
,HMB2,16,7,2015,1
,HMB2,17,6,2015,1
,HMB2,15,6,2015,1
,HMB2,14,6,2015,1
,HMB2,10,6,2015,1
,HMB2,22,6,2015,1
,HMB2,14,6,2015,1
,HMB2,15,6,2015,1
,HMB2,14,6,2015,1
,HMB2,11,6,2015,1
,HMB2,15,6,2015,1
,HMB2,18,6,2015,1
,HMB2,14,6,2015,1
,HMB2,10,8,2015,1
,HMB2,31,8,2015,1
,HMB2,10,8,2015,1
,HMB2,23,6,2015,1
,HMB2,14,6,2015,1
,HMB2,16,6,2015,1
,HMB2,14,6,2015,1
,HMB2,17,6,2015,1
,HMB2,21,6,2015,1
,HMB2,35,6,2015,1
,HMB2,20,6,2015,1
,HMB2,28,6,2015,1
,HMB2,22,6,2015,1
,HMB2,22,6,2015,1
,HMB2,28,6,2015,1
,HMB2,14,6,2015,1
,HMB2,55,6,2015,1
,HMB2,45,6,2015,1
,HMB2,20,6,2015,1
,HMB2,40,6,2015,1
,HMB2,20,6,2015,1
,HMB2,25,6,2015,1
,HMB2,20,6,2015,1
,HMB2,32,6,2015,1
,HMB2,15,6,2015,1
,HMB2,16,7,2015,1
,HMB2,19,7,2015,1
,HMB2,10,7,2015,1
,HMB2,10,7,2015,1
,HMB2,10,7,2015,1
,HMB2,14,7,2015,1
,HMB2,14,7,2015,1
,HMB2,15,7,2015,1
,HMB2,14,7,2015,1
,HMB2,18,8,2015,1
,HMB2,18,7,2015,1
,HMB2,21,7,2015,1
,HMB2,18,6,2015,1
,HMB2,14,6,2015,1
,HMB2,25,7,2015,1
,HMB2,10,8,2015,1
,HMB2,20,6,2015,1
,HMB2,15,6,2015,1
,HMB2,25,6,2015,1
,HMB2,18,7,2015,1
,HMB2,18,7,2015,1
,HMB2,18,7,2015,1
,HMB2,11,7,2015,1
,HMB2,14,8,2015,1
,HMB2,15,8,2015,1
,HMB2,11,8,2015,1
,HMB2,13,7,2015,1
,HMB2,18,7,2015,1
,HMB2,15,8,2015,1
,HMB2,13,8,2015,1
,HMB2,13,8,2015,1
,HMB2,10,7,2015,1
,HMB2,10,7,2015,1
,HMB2,28,6,2015,1
,HMB2,21,8,2015,1
,HMB2,18,8,2015,1
,HMB2,15,8,2015,1
,HMB2,21,8,2015,1
,HMB2,15,8,2015,1
,HMB2,15,8,2015,1
,HMB2,17,6,2015,1
,BSA4,36,9,2015,1
,BSA4,33,9,2015,1
,BSA4,15,10,2015,1
,BSA4,46,10,2015,1
,BSA4,15,10,2015,1
,BSA4,18,9,2015,1
,BSA4,12,9,2015,1
,BSA4,31,9,2015,1
,BSA4,32,9,2015,1
,BSA4,12,9,2015,1
,BSA4,26,9,2015,1
,BSA4,32,10,2015,1
,BSA4,20,10,2015,1
,BSA4,27,9,2015,1
,BSA4,20,10,2015,1
,BSA4,19,10,2015,1
,BSA4,20,10,2015,1
,BSA4,11,9,2015,1
,BSA4,19,9,2015,1
,BSA4,15,10,2015,1
,BSA4,21,9,2015,1
,BSA4,30,9,2015,1
,BSA4,28,10,2015,1
,BSA4,36,10,2015,1
,BSA4,34,10,2015,1
,BSA4,37,9,2015,1
,BSA4,47,9,2015,1
,BSA4,24,9,2015,1
,BSA4,18,9,2015,1
,BSA4,17,10,2015,1
,BSA4,48,9,2015,1
,BSA4,38,9,2015,1
,BSA4,26,10,2015,1
,BSA4,47,9,2015,1
,BSA4,26,9,2015,1
,BSA4,37,10,2015,1
,BSA4,27,10,2015,1
,BSA4,22,10,2015,1
,BSA4,25,10,2015,1
,BSA4,27,10,2015,1
,BSA4,15,10,2015,1
,BSA4,50,10,2015,1
,BSA4,32,10,2015,1
,BSA4,18,10,2015,1
,BSA4,19,10,2015,1
,BSA4,28,10,2015,1
,BSA4,18,10,2015,1
,BSA4,24,10,2015,1
,BSA4,24,10,2015,1
,BSA4,23,10,2015,1
,BSA4,29,10,2015,1
,BSA4,23,10,2015,1
,BSA4,20,9,2015,1
,BSA4,20,10,2015,1
,BSA4,22,10,2015,1
,BSA4,23,10,2015,1
,BSA4,50,10,2015,1
,BSA4,19,10,2015,1
,BSA4,37,10,2015,1
,BSA4,24,10,2015,1
,BSA4,10,10,2015,1
,BSA4,18,11,2015,1
,BSA4,15,10,2015,1
,BSA4,21,10,2015,1
,BSA4,13,10,2015,1
,BSA4,11,10,2015,1
,BSA4,24,10,2015,1
,BSA4,29,10,2015,1
,BSA4,16,11,2015,1
,BSA4,34,10,2015,1
,BSA4,18,10,2015,1
,BSA4,25,10,2015,1
,BSA4,15,10,2015,1
,BSA4,26,10,2015,1
,BSA4,17,10,2015,1
,BSA4,18,10,2015,1
,BSA4,22,10,2015,1
,BSA4,38,10,2015,1
,BSA4,16,10,2015,1
,BSA4,19,10,2015,1
,BSA4,24,10,2015,1
,BSA4,15,10,2015,1
,BSA4,16,10,2015,1
,BSA4,24,10,2015,1
,BSA4,19,10,2015,1
,BSA4,21,10,2015,1
,BSA4,33,10,2015,1
,BSA4,24,10,2015,1
,BSA4,20,10,2015,1
,BSA4,14,10,2015,1
,BSA4,21,10,2015,1
,BSA4,21,10,2015,1
,BSA4,31,10,2015,1
,BSA4,20,10,2015,1
,BSA4,24,10,2015,1
,BSA4,31,10,2015,1
,BSA4,24,10,2015,1
,BSA4,24,10,2015,1
,BSA4,32,10,2015,1
,BSA4,20,10,2015,1
,BSA4,23,10,2015,1
,BSA4,26,10,2015,1
,BSA4,27,10,2015,1
,BSA4,20,10,2015,1
,BSA4,19,10,2015,1
,BSA4,28,10,2015,1
,BSA4,14,10,2015,1
,BSA4,15,10,2015,1
,BSA4,20,10,2015,1
,BSA4,38,10,2015,1
,BSA4,27,10,2015,1
,BSA4,25,10,2015,1
,BSA4,17,10,2015,1
,BSA4,17,10,2015,1
,BSA4,17,10,2015,1
,BSA4,22,10,2015,1
,BSA4,20,10,2015,1
,BSA4,26,10,2015,1
,BSA4,28,10,2015,1
,BSA4,30,10,2015,1
,BSA4,14,10,2015,1
,BSA4,17,10,2015,1
,BSA4,14,10,2015,1
,BSA4,14,10,2015,1
,BSA4,11,10,2015,1
,BSA4,14,10,2015,1
,BSA4,17,10,2015,1
,BSA4,12,10,2015,1
,BSA4,15,10,2015,1
,BSA4,18,10,2015,1
,BSA4,33,9,2015,1
,BSA4,35,9,2015,1
,BSA4,14,9,2015,1
,BSA4,27,9,2015,1
,BSA4,22,9,2015,1
,BSA4,23,9,2015,1
,BSA4,24,9,2015,1
,BSA4,20,9,2015,1
,BSA4,16,9,2015,1
,BSA4,26,9,2015,1
,BSA4,24,9,2015,1
,BSA4,13,9,2015,1
,BSA4,23,9,2015,1
,BSA4,28,9,2015,1
,BSA4,20,9,2015,1
,BSA4,12,9,2015,1
,BSA4,14,9,2015,1
,BSA4,27,9,2015,1
,BSA4,34,9,2015,1
,BSA4,40,9,2015,1
,BSA4,25,9,2015,1
,BSA4,19,9,2015,1
,BSA4,32,9,2015,1
,BSA4,22,9,2015,1
,BSA4,36,9,2015,1
,BSA4,24,9,2015,1
,BSA4,10,9,2015,1
,BSA4,19,9,2015,1
,BSA4,18,9,2015,1
,BSA4,27,9,2015,1
,BSA4,17,9,2015,1
,BSA4,24,9,2015,1
,BSA4,16,9,2015,1
,BSA4,21,9,2015,1
,BSA4,38,9,2015,1
,BSA4,23,9,2015,1
,BSA4,35,9,2015,1
,BSA4,30,9,2015,1
,BSA4,26,9,2015,1
,BSA4,11,9,2015,1
,BSA4,23,9,2015,1
,BSA4,40,9,2015,1
,BSA4,14,9,2015,1
,BSA4,24,9,2015,1
,BSA4,23,9,2015,1
,BSA4,25,9,2015,1
,BSA4,20,9,2015,1
,BSA4,29,9,2015,1
,BSA4,34,9,2015,1
,BSA4,34,9,2015,1
,BSA4,25,9,2015,1
,BSA4,22,9,2015,1
,BSA4,11,9,2015,1
,BSA4,11,9,2015,1
,BSA4,18,9,2015,1
,BSA4,24,9,2015,1
,BSA4,21,9,2015,1
,BSA4,17,10,2015,1
,BSA4,13,9,2015,1
,BSA4,18,9,2015,1
,BSA4,18,9,2015,1
,BSA4,14,9,2015,1
,BSA4,23,9,2015,1
,BSA4,19,9,2015,1
,BSA4,16,9,2015,1
,BSA4,22,10,2015,1
,BSA4,18,10,2015,1
,BSA4,22,10,2015,1
,BSA4,27,10,2015,1
,BSA4,12,10,2015,1
,BSA4,20,10,2015,1
,BSA4,13,10,2015,1
,BSA4,24,9,2015,1
,BSA4,13,9,2015,1
,BSA4,19,9,2015,1
,BSA4,29,9,2015,1
,TNZ2,25,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,82,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,27,9,2015,1
,TNZ2,23,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,25,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,14,9,2015,1
,TNZ2,11,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,29,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,10,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,28,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,22,8,2015,1
,TNZ2,18,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,25,8,2015,1
,TNZ2,22,8,2015,1
,TNZ2,43,8,2015,1
,TNZ2,24,8,2015,1
,TNZ2,21,8,2015,1
,TNZ2,22,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,11,8,2015,1
,TNZ2,8,8,2015,1
,TNZ2,24,8,2015,1
,TNZ2,20,8,2015,1
,TNZ2,23,8,2015,1
,TNZ2,21,8,2015,1
,TNZ2,19,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,9,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,17,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,31,8,2015,1
,TNZ2,28,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,17,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,20,8,2015,1
,TNZ2,31,8,2015,1
,TNZ2,22,8,2015,1
,TNZ2,20,8,2015,1
,TNZ2,22,8,2015,1
,TNZ2,21,8,2015,1
,TNZ2,20,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,20,8,2015,1
,TNZ2,21,9,2015,1
,TNZ2,23,9,2015,1
,TNZ2,11,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,14,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,19,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,15,9,2015,1
,TNZ2,19,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,18,8,2015,1
,TNZ2,17,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,24,8,2015,1
,TNZ2,55,8,2015,1
,TNZ2,49,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,19,8,2015,1
,TNZ2,18,8,2015,1
,TNZ2,17,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,21,9,2015,1
,TNZ2,16,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,16,9,2015,1
,TNZ2,21,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,18,8,2015,1
,TNZ2,11,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,31,8,2015,1
,TNZ2,27,8,2015,1
,TNZ2,26,9,2015,1
,TNZ2,10,8,2015,1
,TNZ2,18,9,2015,1
,TNZ2,14,8,2015,1
,TNZ2,17,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,11,9,2015,1
,TNZ2,18,8,2015,1
,TNZ2,25,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,24,8,2015,1
,TNZ2,28,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,17,8,2015,1
,TNZ2,23,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,15,9,2015,1
,TNZ2,11,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,20,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,15,8,2015,1
,TNZ2,16,9,2015,1
,TNZ2,13,8,2015,1
,TNZ2,16,9,2015,1
,TNZ2,14,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,23,9,2015,1
,TNZ2,24,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,14,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,14,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,17,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,7,8,2015,1
,TNZ2,14,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,8,9,2015,1
,TNZ2,13,8,2015,1
,TNZ2,14,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,11,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,15,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,12,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,16,8,2015,1
,TNZ2,16,8,2015,1
,TNZ2,18,9,2015,1
,TNZ2,21,9,2015,1
,TNZ2,17,8,2015,1
,TNZ2,13,8,2015,1
,TNZ2,15,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,7,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,26,9,2015,1
,TNZ2,26,9,2015,1
,TNZ2,25,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,22,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,11,9,2015,1
,TNZ2,11,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,18,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,21,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,10,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,20,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,23,9,2015,1
,TNZ2,19,9,2015,1
,TNZ2,38,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,14,9,2015,1
,TNZ2,22,8,2015,1
,TNZ2,13,9,2015,1
,TNZ2,12,8,2015,1
,TNZ2,17,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,21,9,2015,1
,TNZ2,15,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,13,9,2015,1
,TNZ2,14,9,2015,1
,TNZ2,12,8,2015,1
,TNZ2,10,8,2015,1
,TNZ2,12,8,2015,1
,TNZ2,11,8,2015,1
,TNZ2,9,8,2015,1
,TNZ2,30,9,2015,1
,TNZ2,11,8,2015,1
,TNZ2,14,8,2015,1
,TNZ2,19,8,2015,1
,TNZ2,20,9,2015,1
,TNZ2,17,9,2015,1
,TNZ2,16,9,2015,1
,TNZ2,12,9,2015,1
,TNZ2,20,9,2015,1
,TNZ3,45,8,2015,1
,TNZ3,10,8,2015,1
,TNZ3,27,8,2015,1
,TNZ3,23,8,2015,1
,TNZ3,19,7,2015,1
,TNZ3,15,7,2015,1
,TNZ3,22,7,2015,1
,TNZ3,29,8,2015,1
,TNZ3,13,7,2015,1
,TNZ3,20,7,2015,1
,TNZ3,15,7,2015,1
,TNZ3,35,7,2015,1
,TNZ3,14,7,2015,1
,TNZ3,11,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,18,7,2015,1
,TNZ3,21,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,17,8,2015,1
,TNZ3,15,7,2015,1
,TNZ3,22,7,2015,1
,TNZ3,25,7,2015,1
,TNZ3,7,7,2015,1
,TNZ3,10,7,2015,1
,TNZ3,23,7,2015,1
,TNZ3,27,7,2015,1
,TNZ3,28,8,2015,1
,TNZ3,10,7,2015,1
,TNZ3,17,7,2015,1
,TNZ3,11,7,2015,1
,TNZ3,13,7,2015,1
,TNZ3,24,7,2015,1
,TNZ3,28,7,2015,1
,TNZ3,11,7,2015,1
,TNZ3,18,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,20,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,10,7,2015,1
,TNZ3,20,7,2015,1
,TNZ3,27,7,2015,1
,TNZ3,23,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,15,7,2015,1
,TNZ3,17,7,2015,1
,TNZ3,10,7,2015,1
,TNZ3,24,7,2015,1
,TNZ3,16,7,2015,1
,TNZ3,23,7,2015,1
,TNZ3,14,7,2015,1
,TNZ3,22,7,2015,1
,TNZ3,16,7,2015,1
,TNZ3,11,7,2015,1
,TNZ3,17,7,2015,1
,TNZ3,21,8,2015,1
,TNZ3,23,8,2015,1
,TNZ3,10,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,26,8,2015,1
,TNZ3,17,8,2015,1
,TNZ3,17,8,2015,1
,TNZ3,21,8,2015,1
,TNZ3,15,7,2015,1
,TNZ3,7,8,2015,1
,TNZ3,10,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,16,7,2015,1
,TNZ3,21,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,11,7,2015,1
,TNZ3,14,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,12,8,2015,1
,TNZ3,13,8,2015,1
,TNZ3,20,8,2015,1
,TNZ3,22,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,15,7,2015,1
,TNZ3,21,7,2015,1
,TNZ3,12,8,2015,1
,TNZ3,27,8,2015,1
,TNZ3,13,8,2015,1
,TNZ3,15,8,2015,1
,TNZ3,15,8,2015,1
,TNZ3,15,8,2015,1
,TNZ3,26,7,2015,1
,TNZ3,10,7,2015,1
,TNZ3,12,7,2015,1
,TNZ3,10,7,2015,1
,TNZ3,16,7,2015,1
,TNZ3,11,7,2015,1
,TNZ3,25,7,2015,1
,TNZ3,24,7,2015,1
,TNZ3,23,7,2015,1
,TNZ3,17,7,2015,1
