id,s102_wpt_id,s206_cl_dispensed,s208_dispprob,s209_dispprob_cas_padlk,s210_dispprob_tnk_vlv,s211_dispprob_stker_tag_paint,s212_nut,month_survey,year_survey,s009_country,s011_prgrm
,10210467,,1,,,1,,3,2014,1,UJA
,10210467,1,0,,,,,6,2015,1,UJA
,10210467,,0,,,,,3,2014,1,UJA
,10210467,1,0,,,,,1,2015,1,UJA
,10210469,1,0,,,,,1,2016,1,UJA
,10210469,1,0,,,,,5,2015,1,UJA
,10210469,0,1,0,0,0,0,2,2015,1,UJA
,10210469,1,0,,,,,8,2015,1,UJA
,10210469,,0,,,,,3,2013,1,UJA
,10210469,1,0,,,,,1,2014,1,UJA
,10210469,1,0,,,,,3,2015,1,UJA
,10210470,1,0,,,,,2,2015,1,UJA
,10210470,,0,,,,,2,2013,1,UJA
,10210470,1,0,,,,,4,2015,1,UJA
,10210470,,,,,,,1,2016,1,UJA
,10210470,,,,,,,8,2015,1,UJA
,10210471,1,0,,,,,11,2015,1,UJA
,10210471,,0,,,,,5,2014,1,UJA
,10210471,1,0,,,,,1,2015,1,UJA
,10210471,1,0,,,,,6,2015,1,UJA
,10210471,1,0,,,,,2,2015,1,UJA
,10210471,,0,,,,,4,2013,1,UJA
,10210471,1,0,,,,,8,2015,1,UJA
,10210471,1,0,,,,,3,2015,1,UJA
,10210471,,0,,,,,8,2014,1,UJA
,10210472,1,0,,,,,3,2015,1,UJA
,10210472,1,0,,,,,6,2015,1,UJA
,10210472,1,0,,,,,3,2016,1,UJA
,10210472,,0,,,,,8,2014,1,UJA
,10210472,,0,,,,,3,2014,1,UJA
,10210472,,0,,,,,10,2014,1,UJA
,10210472,1,0,,,,,8,2015,1,UJA
,10210472,1,0,,,,,11,2015,1,UJA
,10210472,1,0,,,,,2,2015,1,UJA
,10210472,1,0,,,,,5,2015,1,UJA
,10210473,1,0,,,,,2,2015,1,UJA
,10210473,,0,,,,,11,2014,1,UJA
,10210473,1,0,,,,,5,2015,1,UJA
,10210473,,0,,,,,8,2014,1,UJA
,10210473,1,0,,,,,11,2015,1,UJA
,10210473,,0,,,,,10,2014,1,UJA
,10210473,1,0,,,,,6,2015,1,UJA
,10210473,,0,,,,,5,2014,1,UJA
,10210473,,0,,,,,3,2014,1,UJA
,10210473,1,0,,,,,3,2015,1,UJA
,10210473,1,0,,,,,8,2015,1,UJA
,10210473,1,0,,,,,3,2016,1,UJA
,10210474,,0,,,,,5,2014,1,UJA
,10210474,1,0,,,,,5,2015,1,UJA
,10210474,,0,,,,,3,2014,1,UJA
,10210474,1,0,,,,,8,2015,1,UJA
,10210474,,0,,,,,8,2014,1,UJA
,10210474,,0,,,,,11,2014,1,UJA
,10210474,1,1,0,1,0,0,6,2015,1,UJA
,10210474,1,0,,,,,3,2015,1,UJA
,10210474,1,0,,,,,2,2015,1,UJA
,10210475,,0,,,,,11,2014,1,UJA
,10210475,1,0,,,,,3,2015,1,UJA
,10210475,,1,1,0,0,0,6,2015,1,UJA
,10210475,,1,1,0,0,0,2,2015,1,UJA
,10210475,,0,,,,,7,2014,1,UJA
,10210475,1,0,,,,,5,2015,1,UJA
,10210475,1,0,,,,,8,2015,1,UJA
,10210475,1,0,,,,,11,2015,1,UJA
,10210475,,0,,,,,3,2014,1,UJA
,10210476,1,0,,,,,3,2015,1,UJA
,10210476,1,1,0,1,0,0,6,2015,1,UJA
,10210476,,0,,,,,10,2014,1,UJA
,10210476,1,0,,,,,2,2015,1,UJA
,10210476,1,0,,,,,11,2015,1,UJA
,10210476,1,0,,,,,5,2015,1,UJA
,10210476,1,0,,,,,5,2015,1,UJA
,10210476,,0,,,,,11,2014,1,UJA
,10210476,,0,,,,,3,2014,1,UJA
,10210478,1,0,,,,,11,2015,1,UJA
,10210478,1,0,,,,,6,2015,1,UJA
,10210478,1,0,,,,,3,2015,1,UJA
,10210478,1,0,,,,,8,2015,1,UJA
,10210478,1,0,,,,,5,2015,1,UJA
,10210478,1,0,,,,,2,2015,1,UJA
,10210478,,0,,,,,11,2014,1,UJA
,10210480,1,0,,,,,3,2015,1,UJA
,10210480,,0,,,,,5,2014,1,UJA
,10210480,1,0,,,,,11,2015,1,UJA
,10210480,,0,,,,,3,2014,1,UJA
,10210480,1,0,,,,,10,2013,1,UJA
,10210480,1,0,,,,,5,2015,1,UJA
,10210480,1,0,,,,,2,2015,1,UJA
,10210480,,0,,,,,3,2014,1,UJA
,10210480,,0,,,,,11,2014,1,UJA
,10210480,,0,,,,,8,2014,1,UJA
,10210480,1,0,,,,,8,2015,1,UJA
,10210480,1,0,,,,,6,2015,1,UJA
,10210481,1,0,,,,,2,2015,1,UJA
,10210481,,0,,,,,4,2013,1,UJA
,10210481,1,0,,,,,8,2015,1,UJA
,10210481,1,0,,,,,11,2015,1,UJA
,10210481,,0,,,,,8,2014,1,UJA
,10210482,1,0,,,,,2,2016,1,UJA
,10210482,1,0,,,,,11,2015,1,UJA
,10210482,,0,,,,,8,2014,1,UJA
,10210482,1,1,0,1,0,0,6,2015,1,UJA
,10210482,1,0,,,,,2,2015,1,UJA
,10210482,1,0,,,,,8,2015,1,UJA
,10210482,1,0,,,,,5,2015,1,UJA
,10210482,,0,,,,,11,2014,1,UJA
,10210482,1,0,,,,,3,2015,1,UJA
,10210483,1,0,,,,,3,2015,1,UJA
,10210483,1,0,,,,,6,2015,1,UJA
,10210483,1,0,,,,,2,2015,1,UJA
,10210483,,0,,,,,4,2013,1,UJA
,10210483,1,0,,,,,11,2015,1,UJA
,10210483,,0,,,,,10,2014,1,UJA
,10210483,1,0,,,,,8,2015,1,UJA
,10210484,1,0,,,,,2,2015,1,UJA
,10210484,1,0,,,,,3,2015,1,UJA
,10210484,1,0,,,,,11,2015,1,UJA
,10210484,,0,,,,,11,2014,1,UJA
,10210484,,0,,,,,8,2014,1,UJA
,10210484,1,0,,,,,5,2015,1,UJA
,10210484,,0,,,,,3,2014,1,UJA
,10210484,1,0,,,,,11,2015,1,UJA
,10210484,,0,,,,,9,2013,1,UJA
,10210484,,0,,,,,5,2014,1,UJA
,10210484,1,0,,,,,8,2015,1,UJA
,10210484,1,0,,,,,6,2015,1,UJA
,10210486,1,0,,,,,3,2015,1,UJA
,10210486,1,0,,,,,3,2016,1,UJA
,10210486,,0,,,,,11,2014,1,UJA
,10210486,1,0,,,,,8,2015,1,UJA
,10210486,1,0,,,,,5,2015,1,UJA
,10210486,,0,,,,,8,2014,1,UJA
,10210486,,0,,,,,3,2014,1,UJA
,10210486,1,0,,,,,11,2015,1,UJA
,10210486,1,0,,,,,6,2015,1,UJA
,10210486,,0,,,,,5,2014,1,UJA
,10210487,,0,,,,,9,2013,1,UJA
,10210487,1,0,,,,,8,2015,1,UJA
,10210487,,0,,,,,11,2014,1,UJA
,10210487,1,0,,,,,2,2015,1,UJA
,10210487,,0,,,,,5,2014,1,UJA
,10210487,1,0,,,,,3,2015,1,UJA
,10210487,,1,,,11,,4,2013,1,UJA
,10210487,1,0,,,,,6,2015,1,UJA
,10210487,,1,,,11,,3,2013,1,UJA
,10210487,1,0,,,,,11,2015,1,UJA
,10210488,1,0,,,,,8,2015,1,UJA
,10210488,1,0,,,,,10,2015,1,UJA
,10210488,1,0,,,,,2,2015,1,UJA
,10210488,1,0,,,,,3,2015,1,UJA
,10210488,,0,,,,,8,2014,1,UJA
,10210489,1,0,,,,,2,2014,1,UJA
,10210489,,0,,,,,3,2014,1,UJA
,10210489,1,0,,,,,2,2015,1,UJA
,10210489,,0,,,,,10,2014,1,UJA
,10210489,1,0,,,,,8,2015,1,UJA
,10210489,,0,,,,,7,2014,1,UJA
,10210489,1,0,,,,,5,2015,1,UJA
,10210489,,0,,,,,11,2014,1,UJA
,10210489,1,0,,,,,3,2015,1,UJA
,10210489,,0,,,,,8,2013,1,UJA
,10210489,1,0,,,,,6,2015,1,UJA
,10210489,1,0,,,,,3,2016,1,UJA
,10210489,1,0,,,,,11,2015,1,UJA
,10210490,,0,,,,,8,2014,1,UJA
,10210490,1,0,,,,,8,2015,1,UJA
,10210490,1,0,,,,,3,2016,1,UJA
,10210490,,0,,,,,11,2014,1,UJA
,10210490,1,0,,,,,11,2015,1,UJA
,10210490,,0,,,,,5,2014,1,UJA
,10210490,1,0,,,,,6,2015,1,UJA
,10210490,1,0,,,,,2,2015,1,UJA
,10210490,1,0,,,,,3,2015,1,UJA
,10210490,,0,,,,,10,2014,1,UJA
,10210490,1,0,,,,,5,2015,1,UJA
,10210490,,0,,,,,3,2014,1,UJA
,10210491,,1,1,1,0,0,5,2015,1,UJA
,10210491,,0,,,,,8,2014,1,UJA
,10210491,,1,0,1,0,0,6,2015,1,UJA
,10210491,1,0,,,,,11,2015,1,UJA
,10210492,,0,,,,,9,2013,1,UJA
,10210492,1,0,,,,,2,2015,1,UJA
,10210492,1,0,,,,,6,2015,1,UJA
,10210492,1,0,,,,,1,2016,1,UJA
,10210492,1,0,,,,,8,2015,1,UJA
,10210492,,0,,,,,2,2013,1,UJA
,10210492,1,0,,,,,3,2016,1,UJA
,10210492,,0,,,,,8,2013,1,UJA
,10210492,,0,,,,,11,2014,1,UJA
,10210495,1,0,,,,,1,2016,1,UJA
,10210495,1,0,,,,,2,2015,1,UJA
,10210495,,0,,,,,11,2014,1,UJA
,10210495,,1,0,1,0,0,3,2016,1,UJA
,10210495,,0,,,,,10,2013,1,UJA
,10210495,,0,,,,,2,2013,1,UJA
,10210495,1,0,,,,,6,2015,1,UJA
,10210496,1,0,,,,,4,2015,1,UJA
,10210496,,0,,,,,2,2013,1,UJA
,10210496,1,0,,,,,8,2015,1,UJA
,10210496,1,0,,,,,3,2016,1,UJA
,10210496,1,0,,,,,8,2013,1,UJA
,10210496,1,0,,,,,11,2015,1,UJA
,10210496,,0,,,,,9,2013,1,UJA
,10210496,1,0,,,,,2,2015,1,UJA
,10210496,1,0,,,,,1,2016,1,UJA
,10210496,1,0,,,,,6,2015,1,UJA
,10210497,,0,,,,,11,2014,1,UJA
,10210497,1,0,,,,,1,2016,1,UJA
,10210497,1,0,,,,,6,2015,1,UJA
,10210497,1,0,,,,,3,2016,1,UJA
,10210497,1,0,,,,,2,2015,1,UJA
,10210497,,0,,,,,7,2014,1,UJA
,10210497,1,0,,,,,11,2015,1,UJA
,10210497,1,0,,,,,8,2015,1,UJA
,10210497,,0,,,,,5,2014,1,UJA
,10210497,1,0,,,,,2,2015,1,UJA
,10210497,,0,,,,,10,2013,1,UJA
,10210497,,0,,,,,2,2013,1,UJA
,10210498,1,1,1,0,0,0,4,2015,1,UJA
,10210498,1,0,,,,,6,2015,1,UJA
,10210498,1,0,,,,,3,2016,1,UJA
,10210498,1,0,,,,,8,2015,1,UJA
,10210498,,0,,,,,2,2013,1,UJA
,10210498,1,1,0,1,0,0,1,2015,1,UJA
,10210498,,0,,,,,11,2014,1,UJA
,10210498,1,0,,,,,2,2015,1,UJA
,10210498,1,0,,,,,12,2015,1,UJA
,10210500,,1,,,11,,2,2013,1,UJA
,10210500,1,1,0,0,1,0,8,2013,1,UJA
,10210500,,0,,,,,5,2014,1,UJA
,10210500,1,0,,,,,12,2015,1,UJA
,10210500,1,0,,,,,2,2015,1,UJA
,10210500,1,1,0,1,0,0,4,2015,1,UJA
,10210500,,0,,,,,10,2013,1,UJA
,10210500,0,0,,,,,6,2015,1,UJA
,10210500,1,0,,,,,1,2016,1,UJA
,10210500,,0,,,,,11,2014,1,UJA
,10210500,1,0,,,,,11,2015,1,UJA
,10210500,1,0,,,,,8,2015,1,UJA
,10210501,1,0,,,,,6,2015,1,UJA
,10210501,1,0,,,,,2,2015,1,UJA
,10210501,,0,,,,,2,2013,1,UJA
,10210501,1,0,,,,,4,2015,1,UJA
,10210501,1,0,,,,,11,2015,1,UJA
,10210501,1,0,,,,,1,2016,1,UJA
,10210501,,0,,,,,11,2014,1,UJA
,10210501,1,0,,,,,3,2016,1,UJA
,10210502,1,0,,,,,11,2015,1,UJA
,10210502,1,0,,,,,4,2015,1,UJA
,10210502,,0,,,,,7,2014,1,UJA
,10210502,1,0,,,,,2,2015,1,UJA
,10210502,1,0,,,,,3,2016,1,UJA
,10210502,,0,,,,,11,2014,1,UJA
,10210502,,1,,,11,,2,2013,1,UJA
,10210502,1,0,,,,,8,2013,1,UJA
,10210502,1,0,,,,,7,2015,1,UJA
,10210502,,0,,,,,5,2014,1,UJA
,10210502,,0,,,,,10,2013,1,UJA
,10210502,1,0,,,,,1,2016,1,UJA
,10210503,0,0,,,,,4,2015,1,UJA
,10210503,1,0,,,,,10,2013,1,UJA
,10210503,1,0,,,,,2,2015,1,UJA
,10210503,,1,,,15,,4,2014,1,UJA
,10210503,1,0,,,,,6,2015,1,UJA
,10210503,1,1,0,1,0,0,4,2015,1,UJA
,10210503,,0,,,,,2,2013,1,UJA
,10210507,,1,,,11,,2,2013,1,UJA
,10210507,1,0,,,,,11,2015,1,UJA
,10210507,,0,,,,,8,2014,1,UJA
,10210507,1,0,,,,,1,2016,1,UJA
,10210507,1,0,,,,,4,2015,1,UJA
,10210507,1,0,,,,,6,2015,1,UJA
,10210507,1,0,,,,,2,2015,1,UJA
,10210508,1,0,,,,,3,2016,1,UJA
,10210508,,0,,,,,11,2014,1,UJA
,10210508,,0,,,,,7,2014,1,UJA
,10210508,,0,,,,,2,2013,1,UJA
,10210508,1,0,,,,,11,2015,1,UJA
,10210508,1,0,,,,,4,2015,1,UJA
,10210508,1,0,,,,,6,2015,1,UJA
,10210508,1,0,,,,,2,2015,1,UJA
,10210512,1,0,,,,,4,2015,1,UJA
,10210512,,0,,,,,8,2014,1,UJA
,10210512,1,0,,,,,3,2015,1,UJA
,10210512,,0,,,,,6,2014,1,UJA
,10210512,1,0,,,,,6,2015,1,UJA
,10210512,1,0,,,,,4,2016,1,UJA
,10210512,,0,,,,,4,2013,1,UJA
,10210512,1,0,,,,,10,2015,1,UJA
,10210512,,0,,,,,3,2014,1,UJA
,10210512,,0,,,,,11,2014,1,UJA
,10210512,1,0,,,,,8,2015,1,UJA
,10210512,,0,,,,,4,2014,1,UJA
,10210512,1,0,,,,,1,2015,1,UJA
,10210513,1,0,,,,,4,2015,1,UJA
,10210513,,0,,,,,4,2013,1,UJA
,10210513,1,0,,,,,8,2015,1,UJA
,10210513,,0,,,,,8,2014,1,UJA
,10210513,1,0,,,,,10,2015,1,UJA
,10210513,,0,,,,,9,2014,1,UJA
,10210513,1,0,,,,,4,2016,1,UJA
,10210513,1,0,,,,,1,2015,1,UJA
,10210513,1,1,1,0,0,0,6,2015,1,UJA
,10210513,,0,,,,,6,2014,1,UJA
,10210513,1,0,,,,,2,2016,1,UJA
,10210513,1,0,,,,,3,2015,1,UJA
,10210514,1,0,,,,,2,2016,1,UJA
,10210514,,1,1,1,0,0,5,2015,1,UJA
,10210514,1,0,,,,,10,2015,1,UJA
,10210514,1,0,,,,,6,2015,1,UJA
,10210514,1,0,,,,,1,2015,1,UJA
,10210514,,0,,,,,6,2014,1,UJA
,10210514,,0,,,,,5,2014,1,UJA
,10210514,1,0,,,,,8,2015,1,UJA
,10210514,,0,,,,,8,2014,1,UJA
,10210514,1,0,,,,,3,2015,1,UJA
,10210514,1,0,,,,,4,2016,1,UJA
,10210514,,1,,,11,,4,2013,1,UJA
,10210515,1,0,,,,,3,2015,1,UJA
,10210515,1,0,,,,,10,2015,1,UJA
,10210515,,0,,,,,8,2014,1,UJA
,10210515,1,0,,,,,6,2015,1,UJA
,10210515,,1,,,11,,4,2013,1,UJA
,10210515,1,0,,,,,3,2015,1,UJA
,10210515,1,0,,,,,4,2016,1,UJA
,10210515,1,0,,,,,5,2015,1,UJA
,10210515,,0,,,,,6,2014,1,UJA
,10210515,1,0,,,,,8,2015,1,UJA
,10210516,,0,,,,,4,2013,1,UJA
,10210516,,0,,,,,6,2014,1,UJA
,10210516,1,0,,,,,4,2016,1,UJA
,10210516,1,0,,,,,1,2015,1,UJA
,10210516,1,0,,,,,10,2015,1,UJA
,10210516,1,0,,,,,6,2015,1,UJA
,10210516,1,0,,,,,8,2015,1,UJA
,10210517,,1,,,-996,,6,2014,1,UJA
,10210517,,0,,,,,4,2014,1,UJA
,10210517,1,0,,,,,10,2015,1,UJA
,10210517,,0,,,,,4,2013,1,UJA
,10210517,1,0,,,,,1,2015,1,UJA
,10210517,1,0,,,,,3,2015,1,UJA
,10210517,1,0,,,,,5,2015,1,UJA
,10210517,1,0,,,,,8,2015,1,UJA
,10210517,1,0,,,,,4,2016,1,UJA
,10210517,1,0,,,,,6,2015,1,UJA
,10210517,,0,,,,,3,2014,1,UJA
,10210519,1,0,,,,,3,2015,1,UJA
,10210519,,0,,,,,6,2014,1,UJA
,10210519,1,0,,,,,8,2015,1,UJA
,10210519,1,0,,,,,4,2015,1,UJA
,10210519,1,0,,,,,1,2015,1,UJA
,10210519,1,0,,,,,4,2016,1,UJA
,10210519,,0,,,,,4,2013,1,UJA
,10210519,0,0,,,,,10,2015,1,UJA
,10210519,1,0,,,,,6,2015,1,UJA
,10210520,1,0,,,,,6,2015,1,UJA
,10210520,,1,,,11,,10,2013,1,UJA
,10210520,1,0,,,,,5,2015,1,UJA
,10210520,1,0,,,,,3,2014,1,UJA
,10210520,1,0,,,,,1,2015,1,UJA
,10210520,1,0,,,,,10,2015,1,UJA
,10210520,,0,,,,,8,2014,1,UJA
,10210520,1,0,,,,,4,2016,1,UJA
,10210520,1,0,,,,,8,2015,1,UJA
,10210521,,0,,,,,3,2013,1,UJA
,10210521,,0,,,,,4,2014,1,UJA
,10210521,,0,,,,,3,2014,1,UJA
,10210521,1,0,,,,,6,2015,1,UJA
,10210521,1,0,,,,,4,2016,1,UJA
,10210521,,0,,,,,8,2014,1,UJA
,10210521,,0,,,,,9,2014,1,UJA
,10210521,,0,,,,,6,2014,1,UJA
,10210521,1,1,0,1,1,0,5,2015,1,UJA
,10210521,1,0,,,,,10,2015,1,UJA
,10210521,1,0,,,,,1,2015,1,UJA
,10210521,1,0,,,,,8,2015,1,UJA
,10210521,1,0,,,,,4,2015,1,UJA
,10210521,1,0,,,,,3,2015,1,UJA
,10210522,,0,,,,,3,2014,1,UJA
,10210522,,0,,,,,4,2013,1,UJA
,10210522,1,0,,,,,6,2015,1,UJA
,10210522,1,0,,,,,3,2015,1,UJA
,10210522,1,0,,,,,5,2015,1,UJA
,10210522,1,0,,,,,8,2015,1,UJA
,10210522,,0,,,,,8,2014,1,UJA
,10210522,,0,,,,,6,2014,1,UJA
,10210522,1,0,,,,,10,2015,1,UJA
,10210522,1,0,,,,,1,2015,1,UJA
,10210522,1,0,,,,,4,2016,1,UJA
,10210522,,0,,,,,4,2014,1,UJA
,10210523,,0,,,,,6,2014,1,UJA
,10210523,1,0,,,,,10,2015,1,UJA
,10210523,1,0,,,,,8,2015,1,UJA
,10210523,1,0,,,,,2,2016,1,UJA
,10210523,1,0,,,,,1,2015,1,UJA
,10210523,,0,,,,,4,2013,1,UJA
,10210523,1,0,,,,,5,2015,1,UJA
,10210523,1,0,,,,,4,2016,1,UJA
,10210523,,0,,,,,9,2014,1,UJA
,10210523,1,0,,,,,6,2015,1,UJA
,10210523,,0,,,,,8,2014,1,UJA
,10210523,1,0,,,,,3,2015,1,UJA
,10210524,,1,,,11,,4,2013,1,UJA
,10210524,,0,,,,,6,2014,1,UJA
,10210524,1,0,,,,,2,2016,1,UJA
,10210524,1,0,,,,,3,2015,1,UJA
,10210524,,0,,,,,8,2014,1,UJA
,10210524,,0,,,,,9,2014,1,UJA
,10210524,1,0,,,,,8,2015,1,UJA
,10210524,1,1,0,0,1,1,10,2013,1,UJA
,10210524,1,0,,,,,5,2015,1,UJA
,10210524,1,0,,,,,4,2016,1,UJA
,10210524,1,0,,,,,1,2015,1,UJA
,10210524,1,0,,,,,10,2015,1,UJA
,10210524,1,0,,,,,6,2015,1,UJA
,10210525,,0,,,,,9,2014,1,UJA
,10210525,1,0,,,,,4,2015,1,UJA
,10210525,1,0,,,,,1,2015,1,UJA
,10210525,,0,,,,,9,2013,1,UJA
,10210525,,0,,,,,10,2015,1,UJA
,10210525,1,0,,,,,6,2015,1,UJA
,10210525,1,0,,,,,3,2015,1,UJA
,10210525,1,0,,,,,8,2015,1,UJA
,10210525,1,0,,,,,4,2016,1,UJA
,10210525,,0,,,,,6,2014,1,UJA
,10210525,,0,,,,,4,2014,1,UJA
,10210526,1,0,,,,,4,2016,1,UJA
,10210526,1,0,,,,,6,2015,1,UJA
,10210526,,0,,,,,7,2014,1,UJA
,10210526,,0,,,,,6,2014,1,UJA
,10210526,1,0,,,,,10,2015,1,UJA
,10210526,1,0,,,,,12,2015,1,UJA
,10210526,1,0,,,,,7,2015,1,UJA
,10210526,,0,,,,,10,2014,1,UJA
,10210526,,0,,,,,4,2014,1,UJA
,10210526,1,0,,,,,1,2015,1,UJA
,10210526,,0,,,,,9,2014,1,UJA
,10210526,1,0,,,,,4,2015,1,UJA
,10210526,,0,,,,,9,2013,1,UJA
,10210527,,0,,,,,6,2014,1,UJA
,10210527,,0,,,,,7,2014,1,UJA
,10210527,1,0,,,,,8,2015,1,UJA
,10210527,1,0,,,,,4,2016,1,UJA
,10210527,,0,,,,,9,2014,1,UJA
,10210527,,0,,,,,10,2014,1,UJA
,10210527,1,0,,,,,6,2015,1,UJA
,10210527,,0,,,,,3,2013,1,UJA
,10210527,,0,,,,,6,2014,1,UJA
,10210527,,0,,,,,1,2014,1,UJA
,10210527,1,0,,,,,4,2015,1,UJA
,10210527,1,0,,,,,1,2015,1,UJA
,10210527,1,0,,,,,10,2015,1,UJA
,10210527,,0,,,,,8,2014,1,UJA
,10210527,1,0,,,,,2,2016,1,UJA
,10210527,,0,,,,,1,2013,1,UJA
,10210528,1,0,,,,,6,2015,1,UJA
,10210528,,0,,,,,9,2014,1,UJA
,10210528,,0,,,,,3,2013,1,UJA
,10210528,,0,,,,,8,2013,1,UJA
,10210528,1,0,,,,,2,2016,1,UJA
,10210528,,0,,,,,7,2014,1,UJA
,10210528,1,0,,,,,2,2014,1,UJA
,10210528,,0,,,,,4,2014,1,UJA
,10210528,1,0,,,,,10,2015,1,UJA
,10210528,,0,,,,,6,2014,1,UJA
,10210528,1,0,,,,,4,2016,1,UJA
,10210528,1,0,,,,,4,2015,1,UJA
,10210528,1,0,,,,,8,2015,1,UJA
,10210528,,0,,,,,10,2014,1,UJA
,10210528,1,0,,,,,12,2015,1,UJA
,10210528,1,0,,,,,1,2015,1,UJA
,10210529,1,0,,,,,7,2015,1,UJA
,10210529,1,0,,,,,4,2015,1,UJA
,10210529,,0,,,,,3,2013,1,UJA
,10210529,1,0,,,,,6,2014,1,UJA
,10210529,,0,,,,,9,2014,1,UJA
,10210529,1,0,,,,,12,2015,1,UJA
,10210529,,0,,,,,4,2014,1,UJA
,10210529,1,0,,,,,10,2015,1,UJA
,10210529,1,0,,,,,4,2016,1,UJA
,10210529,1,0,,,,,2,2016,1,UJA
,10210529,1,0,,,,,1,2015,1,UJA
,10210529,,0,,,,,8,2013,1,UJA
,10210529,,0,,,,,10,2014,1,UJA
,10210529,,0,,,,,6,2014,1,UJA
,10210529,1,0,,,,,6,2015,1,UJA
,10210530,,0,,,,,3,2013,1,UJA
,10210530,,0,,,,,8,2013,1,UJA
,10210530,1,0,,,,,1,2015,1,UJA
,10210530,1,0,,,,,6,2015,1,UJA
,10210530,1,0,,,,,4,2016,1,UJA
,10210530,1,0,,,,,2,2016,1,UJA
,10210530,1,0,,,,,10,2015,1,UJA
,10210530,1,0,,,,,4,2015,1,UJA
,10210530,1,0,,,,,8,2015,1,UJA
,10210530,,1,,,1,,6,2014,1,UJA
,10210531,1,0,,,,,1,2015,1,UJA
,10210531,,0,,,,,8,2013,1,UJA
,10210531,,0,,,,,6,2014,1,UJA
,10210531,,0,,,,,9,2014,1,UJA
,10210531,,0,,,,,3,2013,1,UJA
,10210531,1,0,,,,,8,2015,1,UJA
,10210531,1,0,,,,,4,2015,1,UJA
,10210531,1,0,,,,,10,2015,1,UJA
,10210531,1,0,,,,,6,2015,1,UJA
,10210531,1,0,,,,,4,2016,1,UJA
,10210531,1,0,,,,,12,2015,1,UJA
,10210533,,0,,,,,6,2014,1,UJA
,10210533,,0,,,,,9,2014,1,UJA
,10210533,1,0,,,,,2,2015,1,UJA
,10210533,,0,,,,,9,2013,1,UJA
,10210533,1,0,,,,,4,2016,1,UJA
,10210533,,0,,,,,3,2013,1,UJA
,10210533,1,0,,,,,6,2015,1,UJA
,10210533,1,0,,,,,8,2015,1,UJA
,10210533,1,0,,,,,4,2015,1,UJA
,10210533,1,0,,,,,1,2015,1,UJA
,10210534,1,0,,,,,6,2015,1,UJA
,10210534,,0,,,,,6,2014,1,UJA
,10210534,1,0,,,,,4,2016,1,UJA
,10210534,1,0,,,,,1,2015,1,UJA
,10210534,,0,,,,,7,2014,1,UJA
,10210534,,0,,,,,9,2013,1,UJA
,10210534,1,0,,,,,4,2016,1,UJA
,10210534,1,0,,,,,4,2015,1,UJA
,10210535,1,0,,,,,8,2015,1,UJA
,10210535,1,0,,,,,4,2015,1,UJA
,10210535,1,0,,,,,2,2016,1,UJA
,10210535,1,0,,,,,6,2015,1,UJA
,10210535,1,0,,,,,1,2015,1,UJA
,10210535,,0,,,,,3,2013,1,UJA
,10210535,1,0,,,,,12,2015,1,UJA
,10210535,,0,,,,,6,2014,1,UJA
,10210535,1,0,,,,,4,2016,1,UJA
,10210535,,0,,,,,1,2013,1,UJA
,10210535,,0,,,,,11,2013,1,UJA
,10210536,1,0,,,,,4,2015,1,UJA
,10210536,1,0,,,,,5,2015,1,UJA
,10210536,,0,,,,,6,2014,1,UJA
,10210536,1,0,,,,,8,2015,1,UJA
,10210536,1,0,,,,,4,2016,1,UJA
,10210536,,0,,,,,3,2013,1,UJA
,10210536,1,0,,,,,2,2016,1,UJA
,10210536,1,0,,,,,1,2015,1,UJA
,10210536,1,0,,,,,10,2015,1,UJA
,10210536,,0,,,,,8,2013,1,UJA
,10210536,1,0,,,,,12,2015,1,UJA
,10210536,1,0,,,,,6,2015,1,UJA
,10210536,,0,,,,,3,2014,1,UJA
,10210536,,0,,,,,9,2014,1,UJA
,10210537,1,0,,,,,4,2015,1,UJA
,10210537,1,0,,,,,6,2015,1,UJA
,10210537,1,0,,,,,7,2015,1,UJA
,10210537,1,0,,,,,10,2015,1,UJA
,10210537,,0,,,,,6,2014,1,UJA
,10210537,,0,,,,,9,2014,1,UJA
,10210537,1,0,,,,,12,2015,1,UJA
,10210537,1,0,,,,,1,2015,1,UJA
,10210538,,0,,,,,9,2014,1,UJA
,10210538,,1,,,11,,3,2013,1,UJA
,10210538,,0,,,,,6,2014,1,UJA
,10210538,0,1,0,1,0,0,4,2016,1,UJA
,10210538,,0,,,,,9,2013,1,UJA
,10210538,1,0,,,,,6,2015,1,UJA
,10210538,1,0,,,,,4,2015,1,UJA
,10210538,1,0,,,,,8,2015,1,UJA
,10210538,,0,,,,,9,2013,1,UJA
,10210538,1,0,,,,,12,2015,1,UJA
,10210539,,0,,,,,7,2014,1,UJA
,10210539,1,0,,,,,12,2015,1,UJA
,10210539,,0,,,,,9,2014,1,UJA
,10210539,1,0,,,,,8,2015,1,UJA
,10210539,,0,,,,,6,2014,1,UJA
,10210539,1,0,,,,,4,2016,1,UJA
,10210539,1,0,,,,,6,2015,1,UJA
,10210539,1,0,,,,,3,2015,1,UJA
,10210539,1,0,,,,,10,2015,1,UJA
,10210539,,0,,,,,8,2013,1,UJA
,10210539,1,0,,,,,2,2016,1,UJA
,10210539,,0,,,,,9,2013,1,UJA
,10210539,1,0,,,,,4,2015,1,UJA
,10210539,,0,,,,,3,2013,1,UJA
,10210539,,0,,,,,4,2014,1,UJA
,10210539,1,0,,,,,1,2015,1,UJA
