ID,program,programID,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,Busia-KE 2,10500577,23,1048,34.93333,0.6583969,3.291985,9,27,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500578,18,1045,34.83333,0.5167464,2.583732,8,22,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500579,18,1040,34.66667,0.5192307,2.596154,9,22,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500580,19,1038,34.6,0.5491329,2.745665,7,23,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500581,22,1048,34.93333,0.629771,3.148855,8,26,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500582,24,1045,34.83333,0.6889952,3.444976,9,28,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500583,22,1051,35.03333,0.6279734,3.139867,8,26,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500584,26,1127,37.56667,0.692103,3.460515,9,30,0000-00-00,04/07/2043,12,2017,1
,Busia-KE 2,10500585,27,1043,34.76667,0.776606,3.88303,9,31,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500586,19,847,28.23333,0.6729634,3.364817,8,22,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500587,17,846,28.2,0.6028368,3.014184,8,20,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500588,23,1051,35.03333,0.6565176,3.282588,9,27,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500589,23,1040,34.66667,0.6634615,3.317307,8,27,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500590,22,1054,35.13334,0.626186,3.13093,8,26,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500591,16,1051,35.03333,0.4567079,2.28354,8,20,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500592,23,1052,35.06667,0.6558936,3.279468,9,27,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500593,23,1051,35.03333,0.6565176,3.282588,9,27,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500594,17,1052,35.06667,0.4847909,2.423954,7,21,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500595,20,1052,35.06667,0.5703422,2.851711,9,24,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500596,17,1052,35.06667,0.4847909,2.423954,8,21,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500597,26,1051,35.03333,0.7421504,3.710752,9,30,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500598,21,1054,35.13334,0.5977229,2.988615,8,25,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500599,19,1054,35.13334,0.5407969,2.703985,8,23,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500600,19,1052,35.06667,0.5418251,2.709126,9,23,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500601,26,1052,35.06667,0.7414449,3.707224,10,30,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500603,20,1073,35.76667,0.5591799,2.795899,7,24,0000-00-00,04/01/2043,10,2017,1
,Busia-KE 2,10500607,27,1078,35.93333,0.7513915,3.756957,9,31,0000-00-00,08/01/2043,10,2017,1
,Busia-KE 2,10500609,28,1073,35.76667,0.7828518,3.914259,9,32,0000-00-00,03/01/2043,10,2017,1
,Busia-KE 2,10500610,23,1073,35.76667,0.6430569,3.215284,8,27,0000-00-00,03/01/2043,10,2017,1
,Busia-KE 2,10500611,21,1072,35.73333,0.5876865,2.938433,8,25,0000-00-00,03/01/2043,10,2017,1
,Busia-KE 2,10500614,25,1073,35.76667,0.6989748,3.494874,8,29,0000-00-00,03/01/2043,10,2017,1
,Busia-KE 2,10500616,24,1073,35.76667,0.6710159,3.355079,9,28,0000-00-00,03/01/2043,10,2017,1
,Busia-KE 2,10500617,27,1072,35.73333,0.755597,3.777985,9,31,0000-00-00,03/01/2043,10,2017,1
,Busia-KE 2,10500619,12,861,28.7,0.4181184,2.090592,4,16,0000-00-00,0000-00-00,4,2017,1
,Busia-KE 2,10500620,12,813,27.1,0.4428044,2.214022,4,16,0000-00-00,0000-00-00,2,2017,1
,Busia-KE 2,10500622,12,858,28.6,0.4195804,2.097902,4,16,0000-00-00,0000-00-00,4,2017,1
,Busia-KE 2,10500623,20,1044,34.8,0.5747126,2.873563,6,24,0000-00-00,08/01/2043,10,2017,1
,Busia-KE 2,10500624,12,862,28.73333,0.4176334,2.088167,4,16,0000-00-00,0000-00-00,4,2017,1
,Busia-KE 2,10500625,15,1026,34.2,0.4385965,2.192982,5,19,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500626,15,942,31.4,0.477707,2.388535,6,19,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10500627,20,1024,34.13334,0.5859374,2.929687,7,24,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500628,9,949,31.63333,0.28451,1.42255,5,13,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500629,19,945,31.5,0.6031746,3.015873,6,23,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10500630,20,826,27.53333,0.7263923,3.631961,6,24,0000-00-00,0000-00-00,3,2017,1
,Busia-KE 2,10500631,20,951,31.7,0.6309148,3.154574,6,24,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500632,9,951,31.7,0.2839117,1.419558,4,13,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500633,13,951,31.7,0.4100946,2.050473,5,17,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500634,15,1047,34.9,0.4297994,2.148997,6,19,0000-00-00,08/01/2043,10,2017,1
,Busia-KE 2,10500635,20,1025,34.16667,0.5853658,2.926829,7,24,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500636,18,861,28.7,0.6271777,3.135888,6,22,0000-00-00,0000-00-00,4,2017,1
,Busia-KE 2,10500637,15,861,28.7,0.5226481,2.61324,5,19,0000-00-00,0000-00-00,4,2017,1
,Busia-KE 2,10500638,23,945,31.5,0.7301587,3.650794,7,27,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10500639,14,1036,34.53333,0.4054054,2.027027,5,18,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500640,8,1036,34.53333,0.2316602,1.158301,3,12,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500641,26,1035,34.5,0.7536232,3.768116,8,30,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500642,19,1092,36.4,0.521978,2.60989,7,23,0000-00-00,09/04/2043,11,2017,1
,Busia-KE 2,10500644,26,1022,34.06667,0.7632094,3.816047,8,30,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10500645,24,1099,36.63334,0.655141,3.275705,9,28,0000-00-00,04/05/2043,11,2017,1
,Busia-KE 2,10500646,18,825,27.5,0.6545454,3.272727,6,22,0000-00-00,0000-00-00,2,2017,1
,Busia-KE 2,10500647,14,691,23.03333,0.6078148,3.039074,5,18,0000-00-00,0000-00-00,10,2016,1
,Busia-KE 2,10500648,23,902,30.06667,0.7649667,3.824834,7,27,0000-00-00,0000-00-00,5,2017,1
,Busia-KE 2,10500649,26,1097,36.56667,0.7110301,3.555151,10,30,0000-00-00,04/05/2043,11,2017,1
,Busia-KE 2,10500651,8,787,26.23333,0.3049555,1.524778,4,12,09/12/2042,0000-00-00,6,2017,1
,Busia-KE 2,10500652,20,793,26.43333,0.7566205,3.783102,6,24,09/12/2042,0000-00-00,7,2017,1
,Busia-KE 2,10500653,20,944,31.46667,0.6355932,3.177966,6,24,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500654,20,949,31.63333,0.6322445,3.161222,6,24,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500655,16,946,31.53333,0.5073996,2.536998,5,20,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500656,8,670,22.33333,0.358209,1.791045,4,12,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500657,4,167,5.566667,0.7185629,3.592814,2,8,0000-00-00,0000-00-00,5,2015,1
,Busia-KE 2,10500659,20,921,30.7,0.6514658,3.257329,6,24,0000-00-00,0000-00-00,5,2017,1
,Busia-KE 2,10500660,18,992,33.06667,0.5443549,2.721774,6,22,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500661,11,652,21.73333,0.506135,2.530675,4,13,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500662,21,992,33.06667,0.6350806,3.175403,7,25,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500663,22,1119,37.3,0.5898123,2.949062,7,26,0000-00-00,01/06/2043,11,2017,1
,Busia-KE 2,10500664,30,1119,37.3,0.8042896,4.021448,9,34,0000-00-00,2043-06-00,11,2017,1
,Busia-KE 2,10500666,28,901,30.03333,0.9322975,4.661488,10,31,0000-00-00,05/04/2043,11,2017,1
,Busia-KE 2,10500667,29,897,29.9,0.9698997,4.849498,10,32,0000-00-00,02/04/2043,11,2017,1
,Busia-KE 2,10500668,23,897,29.9,0.7692308,3.846154,10,26,0000-00-00,02/04/2043,11,2017,1
,Busia-KE 2,10500669,30,1101,36.7,0.8174387,4.087193,12,34,0000-00-00,2043-04-00,11,2017,1
,Busia-KE 2,10500670,28,1095,36.5,0.7671233,3.835616,10,32,0000-00-00,05/05/2043,11,2017,1
,Busia-KE 2,10500671,16,1046,34.86666,0.458891,2.294455,5,20,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500672,17,1007,33.56667,0.5064548,2.532274,7,21,0000-00-00,09/03/2043,10,2017,1
,Busia-KE 2,10500673,19,1078,35.93333,0.5287569,2.643785,7,23,0000-00-00,09/03/2043,10,2017,1
,Busia-KE 2,10500674,15,852,28.4,0.528169,2.640845,5,19,0000-00-00,02/03/2043,10,2017,1
,Busia-KE 2,10500675,25,918,30.6,0.8169935,4.084968,8,29,0000-00-00,08/04/2043,11,2017,1
,Busia-KE 2,10500676,20,988,32.93333,0.6072874,3.036437,8,24,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500677,14,717,23.9,0.5857741,2.92887,6,18,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500679,17,999,33.3,0.5105105,2.552552,7,21,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500680,23,963,32.1,0.716511,3.582555,8,27,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500681,20,705,23.5,0.8510638,4.255319,7,24,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500682,13,726,24.2,0.5371901,2.68595,5,17,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500683,28,990,33,0.8484849,4.242424,9,32,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500684,22,723,24.1,0.9128631,4.564315,8,26,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500685,11,1100,36.66667,0.3,1.5,5,15,0000-00-00,05/05/2043,11,2017,1
,Busia-KE 2,10500686,16,1101,36.7,0.4359673,2.179837,7,20,0000-00-00,05/05/2043,11,2017,1
,Busia-KE 2,10500688,24,1104,36.8,0.6521739,3.26087,7,28,0000-00-00,09/05/2043,11,2017,1
,Busia-KE 2,10500689,12,721,24.03333,0.4993065,2.496533,5,16,0000-00-00,0000-00-00,5,2017,1
,Busia-KE 2,10500690,23,1031,34.36666,0.6692532,3.346266,7,27,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10500691,20,1059,35.3,0.5665722,2.832861,6,24,0000-00-00,2043-00-07,9,2017,1
,Busia-KE 2,10500692,17,1038,34.6,0.4913295,2.456647,6,21,0000-00-00,01/01/2043,10,2017,1
,Busia-KE 2,10500693,13,1045,34.83333,0.3732058,1.866029,5,17,0000-00-00,07/01/2043,10,2017,1
,Busia-KE 2,10500694,17,1070,35.66667,0.4766355,2.383178,6,21,0000-00-00,01/01/2043,10,2017,1
,Busia-KE 2,10500695,19,1072,35.73333,0.5317164,2.658582,7,23,0000-00-00,01/01/2043,10,2017,1
,Busia-KE 2,10500696,21,883,29.43333,0.7134768,3.567384,7,25,08/12/2042,01/01/2043,10,2017,1
,Busia-KE 2,10500697,18,1071,35.7,0.5042017,2.521008,7,22,0000-00-00,2043-01-00,10,2017,1
,Busia-KE 2,10500698,28,1104,36.8,0.7608696,3.804348,10,32,0000-00-00,09/05/2043,11,2017,1
,Busia-KE 2,10500699,25,896,29.86667,0.8370536,4.185268,10,28,0000-00-00,2043-06-00,11,2017,1
,Busia-KE 2,10500700,32,1106,36.86666,0.8679928,4.339964,11,36,0000-00-00,09/05/2043,11,2017,1
,Busia-KE 2,10500701,29,1117,37.23333,0.778872,3.89436,10,33,0000-00-00,2043-06-00,11,2017,1
,Busia-KE 2,10500703,26,1118,37.26667,0.6976744,3.488372,10,30,0000-00-00,01/06/2043,11,2017,1
,Busia-KE 2,10500706,25,1118,37.26667,0.6708408,3.354204,10,29,0000-00-00,01/06/2043,11,2017,1
,Busia-KE 2,10500707,30,1118,37.26667,0.8050089,4.025045,10,34,0000-00-00,01/06/2043,11,2017,1
,Busia-KE 2,10500708,14,815,27.16667,0.5153374,2.576687,5,18,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500710,20,823,27.43333,0.7290401,3.645201,8,23,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500711,26,1053,35.1,0.7407408,3.703704,9,30,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500712,19,1021,34.03333,0.5582762,2.791381,7,23,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10500713,16,1088,36.26667,0.4411765,2.205882,6,20,0000-00-00,07/01/2043,10,2017,1
,Busia-KE 2,10500714,9,825,27.5,0.3272727,1.636364,4,13,02/12/2042,0000-00-00,7,2017,1
,Busia-KE 2,10500715,13,1015,33.83333,0.3842365,1.921182,5,17,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500716,17,966,32.2,0.5279503,2.639751,6,20,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500717,16,1043,34.76667,0.4602109,2.301054,5,20,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500719,20,737,24.56667,0.8141112,4.070556,6,24,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500720,17,852,28.4,0.5985916,2.992958,8,20,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500721,17,853,28.43333,0.5978898,2.989449,7,20,0000-00-00,2043-00-00,9,2017,1
,Busia-KE 2,10500722,21,752,25.06667,0.8377659,4.188829,7,24,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10500723,11,767,25.56667,0.4302477,2.151238,5,14,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500724,13,915,30.5,0.4262295,2.131148,5,17,0000-00-00,0000-00-00,5,2017,1
,Busia-KE 2,10500725,4,279,9.3,0.4301075,2.150537,2,8,0000-00-00,0000-00-00,7,2015,1
,Busia-KE 2,10500726,13,967,32.23333,0.4033092,2.016546,5,17,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500728,9,653,21.76667,0.4134763,2.067381,4,13,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10500729,29,1057,35.23333,0.8230842,4.115421,9,33,0000-00-00,05/02/2043,10,2017,1
,Busia-KE 2,10500730,29,1052,35.06667,0.8269962,4.134981,9,33,0000-00-00,2043-02-00,10,2017,1
,Busia-KE 2,10500731,13,955,31.83333,0.408377,2.041885,6,17,0000-00-00,2043-02-00,10,2017,1
,Busia-KE 2,10500732,24,1052,35.06667,0.6844107,3.422053,8,28,0000-00-00,2043-02-00,10,2017,1
,Busia-KE 2,10500733,21,1046,34.86666,0.6022945,3.011472,9,25,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500734,25,1052,35.06667,0.7129278,3.564639,8,29,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500735,23,1022,34.06667,0.6751468,3.375734,9,27,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500737,19,1051,35.03333,0.5423406,2.711703,7,23,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500738,14,1026,34.2,0.4093567,2.046783,5,18,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10500739,11,826,27.53333,0.3995157,1.997579,4,15,0000-00-00,0000-00-00,3,2017,1
,Busia-KE 2,10500742,8,861,28.7,0.2787457,1.393728,4,12,0000-00-00,08/01/2043,10,2017,1
,Busia-KE 2,10500745,3,114,3.8,0.7894737,3.947369,2,7,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510001,17,882,29.4,0.5782313,2.891156,8,21,0000-00-00,05/04/2043,11,2017,1
,Busia-KE 2,10510002,24,1055,35.16667,0.6824644,3.412322,8,28,0000-00-00,05/04/2043,11,2017,1
,Busia-KE 2,10510003,37,1052,35.06667,1.055133,5.275665,11,41,0000-00-00,02/04/2043,11,2017,1
,Busia-KE 2,10510004,23,883,29.43333,0.781427,3.907135,8,27,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10510005,21,1055,35.16667,0.5971564,2.985782,8,25,0000-00-00,05/04/2043,11,2017,1
,Busia-KE 2,10510006,20,1051,35.03333,0.5708849,2.854424,7,24,0000-00-00,01/04/2043,11,2017,1
,Busia-KE 2,10510007,26,1052,35.06667,0.7414449,3.707224,8,30,0000-00-00,02/04/2043,11,2017,1
,Busia-KE 2,10510008,24,918,30.6,0.7843137,3.921569,8,28,08/12/2042,06/04/2043,11,2017,1
,Busia-KE 2,10510009,27,1063,35.43333,0.7619944,3.809972,9,31,0000-00-00,02/04/2043,11,2017,1
,Busia-KE 2,10510010,24,1061,35.36666,0.6786051,3.393026,8,28,0000-00-00,02/04/2043,11,2017,1
,Busia-KE 2,10510011,23,1061,35.36666,0.6503299,3.251649,7,27,0000-00-00,01/04/2043,11,2017,1
,Busia-KE 2,10510012,22,1055,35.16667,0.6255924,3.127962,9,26,0000-00-00,05/04/2043,11,2017,1
,Busia-KE 2,10510013,16,862,28.73333,0.5568445,2.784223,7,20,0000-00-00,2043-00-04,9,2017,1
,Busia-KE 2,10510015,8,687,22.9,0.349345,1.746725,5,10,0000-00-00,2043-00-04,9,2017,1
,Busia-KE 2,10510016,35,950,31.66667,1.105263,5.526316,10,39,2042-02-00,0000-00-00,8,2017,1
,Busia-KE 2,10510017,18,753,25.1,0.7171314,3.585657,6,22,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510018,15,753,25.1,0.5976096,2.988048,7,23,0000-00-00,03/07/2043,12,2017,1
,Busia-KE 2,10510019,24,848,28.26667,0.8490566,4.245283,8,32,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10510020,18,862,28.73333,0.6264501,3.132251,7,22,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10510021,37,880,29.33333,1.261364,6.306818,11,41,08/01/2042,0000-00-00,6,2017,1
,Busia-KE 2,10510023,30,977,32.56667,0.9211873,4.605937,9,34,09/01/2042,0000-00-00,9,2017,1
,Busia-KE 2,10510024,26,979,32.63334,0.7967313,3.983656,9,30,09/01/2042,0000-00-00,9,2017,1
,Busia-KE 2,10510025,22,884,29.46667,0.7466063,3.733032,8,26,04/11/2042,0000-00-00,9,2017,1
,Busia-KE 2,10510027,22,780,26,0.8461539,4.230769,8,26,05/11/2042,2043-00-03,9,2017,1
,Busia-KE 2,10510029,29,752,25.06667,1.156915,5.784574,9,33,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510030,33,982,32.73333,1.008147,5.040733,10,37,01/02/2042,2043-00-03,9,2017,1
,Busia-KE 2,10510031,32,937,31.23333,1.024546,5.122732,10,36,0000-00-00,03/07/2043,12,2017,1
,Busia-KE 2,10510032,17,620,20.66667,0.8225807,4.112904,6,21,0000-00-00,2043-00-03,9,2017,1
,Busia-KE 2,10510033,23,840,28,0.8214286,4.107143,8,27,0000-00-00,2043-00-03,9,2017,1
,Busia-KE 2,10510034,32,784,26.13333,1.22449,6.122449,9,36,08/10/2042,0000-00-00,6,2017,1
,Busia-KE 2,10510035,20,630,21,0.952381,4.761905,6,24,0000-00-00,0000-00-00,2,2017,1
,Busia-KE 2,10510037,20,822,27.4,0.729927,3.649635,8,24,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10510038,21,750,25,0.84,4.2,7,25,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510039,22,750,25,0.88,4.4,7,26,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510040,16,988,32.93333,0.4858299,2.42915,6,20,06/01/2042,2043-00-04,9,2017,1
,Busia-KE 2,10510041,13,726,24.2,0.5371901,2.68595,6,17,0000-00-00,2043-00-04,9,2017,1
,Busia-KE 2,10510042,15,780,26,0.5769231,2.884615,5,19,04/11/2042,0000-00-00,6,2017,1
,Busia-KE 2,10510043,20,988,32.93333,0.6072874,3.036437,7,24,06/01/2042,2043-00-04,9,2017,1
,Busia-KE 2,10510044,12,697,23.23333,0.5164993,2.582496,4,16,07/10/2042,0000-00-00,3,2017,1
,Busia-KE 2,10510045,16,748,24.93333,0.6417112,3.208556,6,20,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510046,17,854,28.46667,0.5971897,2.985948,7,21,0000-00-00,2043-00-03,9,2017,1
,Busia-KE 2,10510047,26,881,29.36667,0.8853576,4.426788,8,30,07/01/2042,0000-00-00,6,2017,1
,Busia-KE 2,10510048,20,881,29.36667,0.6810443,3.405221,8,24,07/01/2042,2043-00-03,9,2017,1
,Busia-KE 2,10510049,21,880,29.33333,0.7159091,3.579545,8,25,08/01/2042,0000-00-00,9,2017,1
,Busia-KE 2,10510051,14,799,26.63333,0.5256571,2.628285,5,16,0000-00-00,2043-00-04,9,2017,1
,Busia-KE 2,10510052,12,689,22.96667,0.5224963,2.612482,5,14,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510053,12,680,22.66667,0.5294118,2.647059,5,15,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510054,22,776,25.86667,0.8505155,4.252577,7,25,0000-00-00,2043-00-04,9,2017,1
,Busia-KE 2,10510055,9,689,22.96667,0.3918723,1.959361,4,11,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510056,13,434,14.46667,0.8986176,4.493088,5,16,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10510057,16,769,25.63333,0.6241872,3.120936,5,19,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10510058,28,993,33.1,0.8459215,4.229608,8,32,04/01/2042,2043-00-07,9,2017,1
,Busia-KE 2,10510059,20,847,28.23333,0.7083825,3.541913,6,24,0000-00-00,2043-00-07,9,2017,1
,Busia-KE 2,10510060,16,845,28.16667,0.5680473,2.840237,5,20,0000-00-00,2043-01-00,10,2017,1
,Busia-KE 2,10510061,24,1004,33.46667,0.7171314,3.585657,7,28,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10510062,20,714,23.8,0.8403361,4.201681,6,24,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510063,32,1025,34.16667,0.9365853,4.682927,9,36,0000-00-00,2043-00-07,9,2017,1
,Busia-KE 2,10510064,8,811,27.03333,0.295931,1.479655,3,12,04/01/2042,0000-00-00,3,2017,1
,Busia-KE 2,10510065,12,915,30.5,0.3934426,1.967213,4,16,04/01/2042,0000-00-00,7,2017,1
,Busia-KE 2,10510066,25,1019,33.96667,0.7360157,3.680079,8,29,0000-00-00,2043-01-00,10,2017,1
,Busia-KE 2,10510067,32,1019,33.96667,0.9421001,4.710501,9,36,0000-00-00,2043-01-00,10,2017,1
,Busia-KE 2,10510068,12,538,17.93333,0.669145,3.345725,4,16,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510069,24,587,19.56667,1.226576,6.132879,7,28,0000-00-00,2043-01-00,10,2017,1
,Busia-KE 2,10510072,4,217,7.233333,0.5529954,2.764977,2,8,0000-00-00,0000-00-00,9,2016,1
,Busia-KE 2,10510074,12,915,30.5,0.3934426,1.967213,4,16,04/01/2042,0000-00-00,7,2017,1
,Busia-KE 2,10510075,18,785,26.16667,0.6878981,3.439491,6,22,0000-00-00,0000-00-00,9,2017,1
,Busia-KE 2,10510076,12,982,32.73333,0.3665988,1.832994,4,16,07/01/2042,0000-00-00,9,2017,1
,Busia-KE 2,10510077,24,983,32.76667,0.7324517,3.662258,8,28,06/01/2042,0000-00-00,9,2017,1
,Busia-KE 2,10510078,11,617,20.56667,0.534846,2.67423,4,15,0000-00-00,0000-00-00,4,2017,1
,Busia-KE 2,10510080,16,694,23.13333,0.6916426,3.458213,5,20,0000-00-00,0000-00-00,6,2017,1
,Busia-KE 2,10510081,18,986,32.86666,0.5476674,2.738337,6,22,04/01/2042,2043-00-00,9,2017,1
,Busia-KE 2,10510082,21,986,32.86666,0.6389453,3.194726,7,25,04/01/2042,2043-00-00,9,2017,1
,Busia-KE 2,10510083,21,836,27.86667,0.7535885,3.767942,7,24,0000-00-00,2043-00-00,9,2017,1
,Busia-KE 2,10510085,25,964,32.13334,0.7780083,3.890041,8,29,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510086,16,964,32.13334,0.4979253,2.489626,6,20,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510087,22,1001,33.36666,0.6593407,3.296703,8,26,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10510088,30,1001,33.36666,0.899101,4.495505,9,34,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10510089,10,593,19.76667,0.5059022,2.529511,4,14,0000-00-00,0000-00-00,3,2017,1
,Busia-KE 2,10510090,29,1001,33.36666,0.8691309,4.345654,9,33,0000-00-00,0000-00-00,8,2017,1
,Busia-KE 2,10510091,24,967,32.23333,0.7445709,3.722854,7,28,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510092,20,816,27.2,0.7352941,3.676471,6,24,0000-00-00,09/03/2043,10,2017,1
,Busia-KE 2,10510093,7,750,25,0.28,1.4,3,11,0000-00-00,09/03/2043,10,2017,1
,Busia-KE 2,10510094,15,1066,35.53333,0.4221388,2.110694,5,19,0000-00-00,2043-04-00,11,2017,1
,Busia-KE 2,10510095,16,1056,35.2,0.4545454,2.272727,5,20,0000-00-00,02/03/2043,10,2017,1
,Busia-KE 2,10510096,15,520,17.33333,0.8653846,4.326923,5,19,0000-00-00,0000-00-00,5,2016,1
,Busia-KE 2,10510097,24,1057,35.23333,0.6811731,3.405866,8,28,0000-00-00,02/03/2043,10,2017,1
,Busia-KE 2,10510098,27,792,26.4,1.022727,5.113636,8,31,0000-00-00,07/02/2043,10,2017,1
,Busia-KE 2,10510099,19,712,23.73333,0.8005618,4.002809,6,23,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510100,22,956,31.86667,0.6903766,3.451883,7,26,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510101,22,966,32.2,0.6832298,3.416149,7,26,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510102,24,1053,35.1,0.6837607,3.418803,7,28,0000-00-00,05/02/2043,10,2017,1
,Busia-KE 2,10510103,23,1053,35.1,0.6552707,3.276353,7,27,0000-00-00,05/02/2043,10,2017,1
,Busia-KE 2,10510105,18,720,24,0.75,3.75,6,22,0000-00-00,0000-00-00,7,2017,1
,Busia-KE 2,10510107,15,793,26.43333,0.5674654,2.837327,6,19,0000-00-00,0000-00-00,7,2017,1
