id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country,
,KKM2,10350001,4,343,11.43333,0.3498542,1.749271,3,6,2014/11/28,2015/11/06,11,2015,1,
,KKM2,10350002,2,247,8.233334,0.242915,1.214575,2,4,2014/12/01,2015/08/05,8,2015,1,
,KKM2,10350003,2,250,8.333333,0.24,1.2,2,4,2014/11/28,2015/08/05,8,2015,1,
,KKM2,10350006,4,328,10.93333,0.3658537,1.829268,3,6,2014/12/06,2015/10/30,10,2015,1,
,KKM2,10350008,2,91,3.033333,0.6593407,3.296703,2,4,2015/08/05,2015/11/04,11,2015,1,
,KKM2,10350010,2,242,8.066667,0.2479339,1.239669,2,4,2014/12/06,2015/08/05,8,2015,1,
,KKM2,10350017,2,92,3.066667,0.6521739,3.26087,2,4,2015/08/04,2015/11/04,11,2015,1,
,KKM2,10350018,1,259,8.633333,0.1158301,0.5791506,2,4,2014/11/13,2015/07/30,7,2015,1,
,KKM2,10350019,0,259,8.633333,0,0,2,3,2014/11/13,2015/07/30,7,2015,1,
,KKM2,10350024,0,236,7.866667,0,0,2,3,2014/12/06,2015/07/30,7,2015,1,
,KKM2,10350030,1,260,8.666667,0.1153846,0.576923,2,4,2014/11/12,2015/07/30,7,2015,1,
,KKM2,10350031,3,329,10.96667,0.2735562,1.367781,3,6,2014/11/12,2015/10/07,10,2015,1,
,KKM2,10350038,1,258,8.6,0.1162791,0.5813953,2,4,2014/11/14,2015/07/30,7,2015,1,
,KKM2,10350040,1,258,8.6,0.1162791,0.5813953,2,4,2014/11/14,2015/07/30,7,2015,1,
,KKM2,10350046,4,289,9.633333,0.4152249,2.076125,3,6,2014/10/31,2015/08/16,8,2015,1,
,KKM2,10350047,2,279,9.3,0.2150538,1.075269,2,4,2014/10/31,2015/08/06,8,2015,1,
,KKM2,10350048,4,289,9.633333,0.4152249,2.076125,3,6,2014/10/31,2015/08/16,8,2015,1,
,KKM2,10350054,4,374,12.46667,0.3208556,1.604278,3,6,2014/11/01,2015/11/10,11,2015,1,
,KKM2,10350055,2,377,12.56667,0.1591512,0.795756,2,4,2014/10/29,2015/11/10,11,2015,1,
,KKM2,10350056,8,377,12.56667,0.6366048,3.183024,5,10,2014/10/29,2015/11/10,11,2015,1,
,KKM2,10350057,4,328,10.93333,0.3658537,1.829268,3,6,2014/10/29,2015/09/22,9,2015,1,
,KKM2,10350058,4,309,10.3,0.3883495,1.941748,3,6,2014/11/17,2015/09/22,9,2015,1,
,KKM2,10350059,4,308,10.26667,0.3896104,1.948052,3,6,2014/11/18,2015/09/22,9,2015,1,
,KKM2,10350060,2,43,1.433333,1.395349,6.976745,2,4,2015/08/10,2015/09/22,9,2015,1,
,KKM2,10350061,2,40,1.333333,1.5,7.5,2,4,2015/08/13,2015/09/22,9,2015,1,
,KKM2,10350062,4,328,10.93333,0.3658537,1.829268,3,6,2014/10/29,2015/09/22,9,2015,1,
,KKM2,10350064,8,315,10.5,0.7619048,3.809524,4,10,2014/11/11,2015/09/22,9,2015,1,
,KKM2,10350066,2,266,8.866667,0.2255639,1.12782,3,6,2014/11/18,2015/08/16,8,2015,1,
,KKM2,10350068,6,373,12.43333,0.4825737,2.412868,4,8,2014/11/10,2015/11/18,11,2015,1,
,KKM2,10350069,4,309,10.3,0.3883495,1.941748,3,6,2014/11/17,2015/09/22,9,2015,1,
,KKM2,10350070,6,373,12.43333,0.4825737,2.412868,4,8,2014/11/10,2015/11/18,11,2015,1,
,KKM2,10350071,4,93,3.1,1.290323,6.451613,3,6,2015/08/16,2015/11/17,11,2015,1,
,KKM2,10350072,4,93,3.1,1.290323,6.451613,3,6,2015/08/16,2015/11/17,11,2015,1,
,KKM2,10350073,2,63,2.1,0.952381,4.761905,2,4,2015/09/15,2015/11/17,11,2015,1,
,KKM2,10350074,2,43,1.433333,1.395349,6.976745,2,4,2015/08/10,2015/09/22,9,2015,1,
,KKM2,10350075,6,329,10.96667,0.5471125,2.735562,4,8,2014/10/28,2015/09/22,9,2015,1,
,KKM2,10350076,6,378,12.6,0.4761904,2.380952,4,8,2014/10/28,2015/11/10,11,2015,1,
,KKM2,10350077,4,322,10.73333,0.3726708,1.863354,3,6,2014/11/04,2015/09/22,9,2015,1,
,KKM2,10350078,2,56,1.866667,1.071429,5.357142,2,4,2015/09/22,2015/11/17,11,2015,1,
,KKM2,10350079,2,56,1.866667,1.071429,5.357142,2,4,2015/09/22,2015/11/17,11,2015,1,
,KKM2,10350080,7,378,12.6,0.5555555,2.777778,4,9,2014/11/04,2015/11/17,11,2015,1,
,KKM2,10350081,2,56,1.866667,1.071429,5.357142,2,4,2015/09/22,2015/11/17,11,2015,1,
,KKM2,10350083,4,98,3.266667,1.22449,6.122449,3,6,2015/08/11,2015/11/17,11,2015,1,
,KKM2,10350084,4,98,3.266667,1.22449,6.122449,3,6,2015/08/11,2015/11/17,11,2015,1,
,KKM2,10350085,4,315,10.5,0.3809524,1.904762,3,6,2014/11/11,2015/09/22,9,2015,1,
,KKM2,10350086,2,40,1.333333,1.5,7.5,2,4,2015/08/13,2015/09/22,9,2015,1,
,KKM2,10350089,4,328,10.93333,0.3658537,1.829268,3,6,2014/10/29,2015/09/22,9,2015,1,
,KKM2,10350091,2,98,3.266667,0.6122449,3.061224,2,4,2015/08/11,2015/11/17,11,2015,1,
,KKM2,10350093,6,314,10.46667,0.5732484,2.866242,4,8,2014/12/03,2015/10/13,10,2015,1,
,KKM2,10350094,6,314,10.46667,0.5732484,2.866242,4,8,2014/12/03,2015/10/13,10,2015,1,
,KKM2,10350095,4,107,3.566667,1.121495,5.607477,3,6,2015/07/06,2015/10/21,10,2015,1,
,KKM2,10350096,8,320,10.66667,0.75,3.75,5,10,2014/12/05,2015/10/21,10,2015,1,
,KKM2,10350097,6,312,10.4,0.5769231,2.884615,4,8,2014/12/05,2015/10/13,10,2015,1,
,KKM2,10350098,6,302,10.06667,0.5960265,2.980132,4,8,2014/12/05,2015/10/03,10,2015,1,
,KKM2,10350099,6,322,10.73333,0.5590062,2.795031,4,8,2014/12/04,2015/10/22,10,2015,1,
,KKM2,10350100,6,320,10.66667,0.5625,2.8125,4,8,2014/12/05,2015/10/21,10,2015,1,
,KKM2,10350101,6,319,10.63333,0.5642633,2.821317,4,8,2014/12/06,2015/10/21,10,2015,1,
,KKM2,10350103,6,321,10.7,0.5607477,2.803738,4,8,2014/12/05,2015/10/22,10,2015,1,
,KKM2,10350104,6,320,10.66667,0.5625,2.8125,4,8,2014/12/06,2015/10/22,10,2015,1,
,KKM2,10350125,4,314,10.46667,0.3821656,1.910828,3,7,2014/11/18,2015/09/28,9,2015,1,
,KKM2,10350126,4,318,10.6,0.3773585,1.886792,3,7,2014/11/16,2015/09/30,9,2015,1,
,KKM2,10350128,3,67,2.233333,1.343284,6.716418,2,4,2015/07/23,2015/09/28,9,2015,1,
,KKM2,10350130,3,315,10.5,0.2857143,1.428571,3,6,2014/11/17,2015/09/28,9,2015,1,
,KKM2,10350131,3,316,10.53333,0.2848101,1.424051,3,6,2014/11/18,2015/09/30,9,2015,1,
,KKM2,10350132,3,316,10.53333,0.2848101,1.424051,3,6,2014/11/18,2015/09/30,9,2015,1,
,KKM2,10350133,4,315,10.5,0.3809524,1.904762,3,7,2014/11/17,2015/09/28,9,2015,1,
,KKM2,10350136,1,227,7.566667,0.1321586,0.6607929,2,4,2014/12/07,2015/07/22,7,2015,1,
,KKM2,10350145,2,306,10.2,0.1960784,0.9803922,2,5,2014/12/05,2015/10/07,10,2015,1,
,KKM2,10350149,1,213,7.1,0.1408451,0.7042254,2,4,2014/12/16,2015/07/17,7,2015,1,
,KKM2,10350151,1,214,7.133333,0.1401869,0.7009346,2,4,2014/12/15,2015/07/17,7,2015,1,
,KKM2,10350155,2,295,9.833333,0.2033898,1.016949,2,4,2014/11/09,2015/08/31,8,2015,1,
,KKM2,10350156,4,323,10.76667,0.371517,1.857585,3,6,2014/11/11,2015/09/30,9,2015,1,
,KKM2,10350157,2,275,9.166667,0.2181818,1.090909,2,4,2014/11/16,2015/08/18,8,2015,1,
,KKM2,10350158,2,11,0.3666667,5.454545,27.27273,2,4,2015/08/07,2015/08/18,8,2015,1,
,KKM2,10350159,2,273,9.1,0.2197802,1.098901,2,4,2014/11/18,2015/08/18,8,2015,1,
,KKM2,10350160,2,273,9.1,0.2197802,1.098901,2,4,2014/11/18,2015/08/18,8,2015,1,
,KKM2,10350161,2,43,1.433333,1.395349,6.976745,2,4,2015/08/18,2015/09/30,9,2015,1,
,KKM2,10350162,4,51,1.7,2.352941,11.76471,3,6,2015/08/10,2015/09/30,9,2015,1,
,KKM2,10350163,2,273,9.1,0.2197802,1.098901,2,4,2014/11/18,2015/08/18,8,2015,1,
,KKM2,10350169,8,332,11.06667,0.7228916,3.614458,4,10,2014/11/26,2015/10/24,10,2015,1,
,KKM2,10350170,4,273,9.1,0.4395604,2.197802,3,6,2014/11/25,2015/08/25,8,2015,1,
,KKM2,10350172,4,268,8.933333,0.4477612,2.238806,3,6,2014/11/25,2015/08/20,8,2015,1,
,KKM2,10350173,4,268,8.933333,0.4477612,2.238806,3,6,2014/11/25,2015/08/20,8,2015,1,
,KKM2,10350175,4,272,9.066667,0.4411765,2.205882,3,6,2014/11/26,2015/08/25,8,2015,1,
,KKM2,10350176,4,272,9.066667,0.4411765,2.205882,3,6,2014/11/26,2015/08/25,8,2015,1,
,KKM2,10350177,2,44,1.466667,1.363636,6.818182,2,4,2015/07/06,2015/08/19,8,2015,1,
,KKM2,10350178,5,168,5.6,0.8928571,4.464286,3,7,2015/02/23,2015/08/10,8,2015,1,
,KKM2,10350179,6,168,5.6,1.071429,5.357142,3,8,2015/02/23,2015/08/10,8,2015,1,
,KKM2,10350180,4,258,8.6,0.4651163,2.325581,3,6,2014/12/04,2015/08/19,8,2015,1,
,KKM2,10350182,4,112,3.733333,1.071429,5.357142,3,6,2015/07/07,2015/10/27,10,2015,1,
,KKM2,10350183,4,112,3.733333,1.071429,5.357142,3,6,2015/07/07,2015/10/27,10,2015,1,
,KKM2,10350184,3,246,8.2,0.3658537,1.829268,3,5,2014/12/09,2015/08/12,8,2015,1,
,KKM2,10350185,3,246,8.2,0.3658537,1.829268,3,5,2014/12/09,2015/08/12,8,2015,1,
,KKM2,10350186,4,247,8.233334,0.4858299,2.42915,3,6,2014/12/08,2015/08/12,8,2015,1,
,KKM2,10350188,6,317,10.56667,0.5678234,2.839117,4,8,2014/12/14,2015/10/27,10,2015,1,
,KKM2,10350189,8,317,10.56667,0.7570978,3.785489,5,10,2014/12/14,2015/10/27,10,2015,1,
,KKM2,10350190,2,34,1.133333,1.764706,8.823529,2,4,2015/07/07,2015/08/10,8,2015,1,
,KKM2,10350191,2,34,1.133333,1.764706,8.823529,2,4,2015/07/07,2015/08/10,8,2015,1,
,KKM2,10350194,1,36,1.2,0.8333333,4.166667,2,3,2015/07/07,2015/08/12,8,2015,1,
,KKM2,10350195,1,36,1.2,0.8333333,4.166667,2,3,2015/07/07,2015/08/12,8,2015,1,
,KKM2,10350196,3,57,1.9,1.578947,7.894737,3,5,2015/06/15,2015/08/11,8,2015,1,
,KKM2,10350198,3,57,1.9,1.578947,7.894737,3,5,2015/06/15,2015/08/11,8,2015,1,
,KKM2,10350199,5,240,8,0.625,3.125,4,7,2014/12/14,2015/08/11,8,2015,1,
,KKM2,10350201,3,112,3.733333,0.8035714,4.017857,3,5,2015/07/07,2015/10/27,10,2015,1,
,KKM2,10350202,4,112,3.733333,1.071429,5.357142,3,6,2015/07/07,2015/10/27,10,2015,1,
,KKM2,10350203,4,57,1.9,2.105263,10.52632,3,6,2015/06/15,2015/08/11,8,2015,1,
,KKM2,10350204,3,109,3.633333,0.8256881,4.12844,3,5,2015/07/07,2015/10/24,10,2015,1,
,KKM2,10350205,3,109,3.633333,0.8256881,4.12844,3,5,2015/07/07,2015/10/24,10,2015,1,
,KKM2,10350206,1,34,1.133333,0.8823529,4.411765,2,3,2015/07/07,2015/08/10,8,2015,1,
,KKM2,10350208,3,109,3.633333,0.8256881,4.12844,3,5,2015/07/07,2015/10/24,10,2015,1,
,KKM2,10350209,4,109,3.633333,1.100917,5.504587,3,6,2015/07/07,2015/10/24,10,2015,1,
,KKM2,10350210,2,36,1.2,1.666667,8.333333,2,4,2015/07/07,2015/08/12,8,2015,1,
,KKM2,10350211,1,36,1.2,0.8333333,4.166667,2,3,2015/07/07,2015/08/12,8,2015,1,
,KKM2,10350212,2,36,1.2,1.666667,8.333333,2,4,2015/07/07,2015/08/12,8,2015,1,
,KKM2,10350213,4,252,8.4,0.4761905,2.380953,3,6,2014/12/08,2015/08/17,8,2015,1,
,KKM2,10350214,4,252,8.4,0.4761905,2.380953,3,6,2014/12/08,2015/08/17,8,2015,1,
,KKM2,10350215,1.5,51,1.7,0.8823529,4.411765,2,4,2015/06/15,2015/08/05,8,2015,1,
,KKM2,10350217,2,83,2.766667,0.7228916,3.614458,3,6,2015/08/03,2015/10/27,10,2015,1,
,KKM2,10350220,2,12,0.4,5,25,2,4,2015/08/05,2015/08/17,8,2015,1,
,KKM2,10350222,2,63,2.1,0.952381,4.761905,3,6,2015/06/15,2015/08/17,8,2015,1,
,KKM2,10350224,4,322,10.73333,0.3726708,1.863354,3,6,2014/12/09,2015/10/27,10,2015,1,
,KKM2,10350225,4,323,10.76667,0.371517,1.857585,3,6,2014/12/08,2015/10/27,10,2015,1,
,KKM2,10350226,4,239,7.966667,0.5020921,2.51046,3,6,2014/12/09,2015/08/05,8,2015,1,
,KKM2,10350227,4,240,8,0.5,2.5,3,6,2014/12/08,2015/08/05,8,2015,1,
,KKM2,10350230,2,91,3.033333,0.6593407,3.296703,2,4,2015/08/20,2015/11/19,11,2015,1,
,KKM2,10350231,4,371,12.36667,0.3234501,1.617251,3,6,2014/11/13,2015/11/19,11,2015,1,
,KKM2,10350232,2,91,3.033333,0.6593407,3.296703,2,4,2015/08/20,2015/11/19,11,2015,1,
,KKM2,10350233,2,97,3.233333,0.6185567,3.092783,2,4,2015/08/14,2015/11/19,11,2015,1,
,KKM2,10350234,2,157,5.233333,0.3821656,1.910828,2,4,2015/06/15,2015/11/19,11,2015,1,
,KKM2,10350235,2,91,3.033333,0.6593407,3.296703,2,4,2015/08/20,2015/11/19,11,2015,1,
,KKM2,10350240,4,371,12.36667,0.3234501,1.617251,3,6,2014/11/13,2015/11/19,11,2015,1,
,KKM2,10350244,2,360,12,0.1666667,0.8333334,2,4,2014/11/25,2015/11/20,11,2015,1,
,KKM2,10350245,2,370,12.33333,0.1621622,0.8108109,2,4,2014/11/15,2015/11/20,11,2015,1,
,KKM2,10350247,2,158,5.266667,0.3797468,1.898734,2,4,2015/06/15,2015/11/20,11,2015,1,
,KKM2,10350248,2,372,12.4,0.1612903,0.8064517,2,4,2014/11/13,2015/11/20,11,2015,1,
,KKM2,10350251,2,97,3.233333,0.6185567,3.092783,2,4,2015/08/14,2015/11/19,11,2015,1,
,KKM2,10350252,4,276,9.2,0.4347826,2.173913,3,6,2014/11/17,2015/08/20,8,2015,1,
,KKM2,10350253,4,276,9.2,0.4347826,2.173913,3,6,2014/11/17,2015/08/20,8,2015,1,
,KKM2,10350254,2,280,9.333333,0.2142857,1.071429,2,4,2014/11/13,2015/08/20,8,2015,1,
,KKM2,10350255,2,280,9.333333,0.2142857,1.071429,2,4,2014/11/13,2015/08/20,8,2015,1,
,KKM2,10350256,2,66,2.2,0.9090909,4.545455,2,4,2015/06/15,2015/08/20,8,2015,1,
,KKM2,10350261,2,273,9.1,0.2197802,1.098901,2,4,2014/11/14,2015/08/14,8,2015,1,
,KKM2,10350262,2,10,0.3333333,6,30,2,4,2014/11/15,2014/11/25,11,2014,1,
,KKM2,10350263,2,10,0.3333333,6,30,2,4,2014/11/15,2014/11/25,11,2014,1,
,KKM2,10350264,5,230,7.666667,0.6521739,3.26087,3,8,2014/12/04,2015/07/22,7,2015,1,
,KKM2,10350269,4,230,7.666667,0.5217391,2.608696,3,7,2014/12/04,2015/07/22,7,2015,1,
,KKM2,10350270,2,190,6.333333,0.3157895,1.578947,2,5,2015/01/13,2015/07/22,7,2015,1,
,KKM2,10350272,9,343,11.43333,0.787172,3.93586,4,12,2014/12/04,2015/11/12,11,2015,1,
,KKM2,10350275,2,48,1.6,1.25,6.25,2,4,2015/07/14,2015/08/31,8,2015,1,
,KKM2,10350276,2,48,1.6,1.25,6.25,2,4,2015/07/14,2015/08/31,8,2015,1,
,KKM2,10350277,4,295,9.833333,0.4067797,2.033898,3,6,2014/11/09,2015/08/31,8,2015,1,
,KKM2,10350278,4,138,4.6,0.8695652,4.347826,3,6,2015/04/15,2015/08/31,8,2015,1,
,KKM2,10350279,2,48,1.6,1.25,6.25,2,4,2015/07/14,2015/08/31,8,2015,1,
,KKM2,10350280,2,48,1.6,1.25,6.25,2,4,2015/07/14,2015/08/31,8,2015,1,
,KKM2,10350281,2,48,1.6,1.25,6.25,2,4,2015/07/14,2015/08/31,8,2015,1,
,KKM2,10350283,1,49,1.633333,0.6122449,3.061224,2,3,2015/07/15,2015/09/02,9,2015,1,
,KKM2,10350284,2,49,1.633333,1.22449,6.122449,2,4,2015/07/15,2015/09/02,9,2015,1,
,KKM2,10350285,2,49,1.633333,1.22449,6.122449,2,4,2015/07/14,2015/09/01,9,2015,1,
,KKM2,10350286,2,49,1.633333,1.22449,6.122449,2,4,2015/07/14,2015/09/01,9,2015,1,
,KKM2,10350287,2,48,1.6,1.25,6.25,2,4,2015/07/15,2015/09/01,9,2015,1,
,KKM2,10350288,4,309,10.3,0.3883495,1.941748,3,6,2014/10/28,2015/09/02,9,2015,1,
,KKM2,10350289,4,309,10.3,0.3883495,1.941748,3,6,2014/10/28,2015/09/02,9,2015,1,
,KKM2,10350290,4,308,10.26667,0.3896104,1.948052,3,6,2014/10/29,2015/09/02,9,2015,1,
,KKM2,10350291,2,252,8.4,0.2380953,1.190476,2,4,2014/11/04,2015/07/14,7,2015,1,
,KKM2,10350292,2,301,10.03333,0.1993355,0.9966778,3,5,2014/11/04,2015/09/01,9,2015,1,
,KKM2,10350295,2,48,1.6,1.25,6.25,2,4,2015/07/15,2015/09/01,9,2015,1,
,KKM2,10350301,1,49,1.633333,0.6122449,3.061224,2,3,2015/07/15,2015/09/02,9,2015,1,
,KKM2,10350302,1,49,1.633333,0.6122449,3.061224,2,3,2015/07/15,2015/09/02,9,2015,1,
,KKM2,10350303,4,308,10.26667,0.3896104,1.948052,3,6,2014/10/29,2015/09/02,9,2015,1,
,KKM2,10350304,4,292,9.733334,0.4109589,2.054794,3,6,2014/11/13,2015/09/01,9,2015,1,
,KKM2,10350305,2,49,1.633333,1.22449,6.122449,2,4,2015/07/14,2015/09/01,9,2015,1,
,KKM2,10350306,2,49,1.633333,1.22449,6.122449,2,4,2015/07/14,2015/09/01,9,2015,1,
,KKM2,10350307,2,56,1.866667,1.071429,5.357142,2,4,2015/07/16,2015/09/10,9,2015,1,
,KKM2,10350310,4,306,10.2,0.3921569,1.960784,3,6,2014/10/31,2015/09/02,9,2015,1,
,KKM2,10350311,4,307,10.23333,0.3908795,1.954397,3,6,2014/10/30,2015/09/02,9,2015,1,
,KKM2,10350312,4,299,9.966666,0.4013378,2.006689,3,6,2014/10/31,2015/08/26,8,2015,1,
,KKM2,10350313,6,357,11.9,0.5042017,2.521008,4,8,2014/10/30,2015/10/22,10,2015,1,
,KKM2,10350314,2,13,0.4333333,4.615385,23.07692,2,4,2015/07/07,2015/07/20,7,2015,1,
,KKM2,10350315,4,49,1.633333,2.44898,12.2449,3,6,2015/07/07,2015/08/25,8,2015,1,
,KKM2,10350316,5,62,2.066667,2.419355,12.09678,3,6,2015/07/07,2015/09/07,9,2015,1,
,KKM2,10350317,4,64,2.133333,1.875,9.374999,3,6,2015/07/07,2015/09/09,9,2015,1,
,KKM2,10350318,6,287,9.566667,0.6271777,3.135889,4,8,2014/11/24,2015/09/07,9,2015,1,
,KKM2,10350320,6,286,9.533334,0.6293706,3.146853,4,8,2014/11/27,2015/09/09,9,2015,1,
,KKM2,10350321,6,287,9.566667,0.6271777,3.135889,4,8,2014/11/24,2015/09/07,9,2015,1,
,KKM2,10350322,6,287,9.566667,0.6271777,3.135889,4,8,2014/11/24,2015/09/07,9,2015,1,
,KKM2,10350323,4,236,7.866667,0.5084746,2.542373,3,6,2014/11/27,2015/07/21,7,2015,1,
,KKM2,10350324,4,77,2.566667,1.558442,7.792208,3,6,2015/07/07,2015/09/22,9,2015,1,
,KKM2,10350325,6,158,5.266667,1.139241,5.696202,4,10,2015/02/19,2015/07/28,7,2015,1,
,KKM2,10350326,2,237,7.9,0.2531646,1.265823,2,4,2014/12/14,2015/08/08,8,2015,1,
,KKM2,10350327,8,215,7.166667,1.116279,5.581396,4,10,2015/02/19,2015/09/22,9,2015,1,
,KKM2,10350328,3,77,2.566667,1.168831,5.844156,3,5,2015/07/07,2015/09/22,9,2015,1,
,KKM2,10350329,8,215,7.166667,1.116279,5.581396,4,10,2015/02/19,2015/09/22,9,2015,1,
,KKM2,10350330,4,72,2.4,1.666667,8.333333,3,6,2015/07/07,2015/09/17,9,2015,1,
,KKM2,10350331,4,70,2.333333,1.714286,8.571428,3,6,2015/07/07,2015/09/15,9,2015,1,
,KKM2,10350332,4,76,2.533333,1.578947,7.894737,3,6,2015/07/07,2015/09/21,9,2015,1,
,KKM2,10350333,6,214,7.133333,0.8411215,4.205607,3,8,2015/02/19,2015/09/21,9,2015,1,
,KKM2,10350334,6,215,7.166667,0.8372093,4.186047,3,8,2015/02/19,2015/09/22,9,2015,1,
,KKM2,10350337,6,215,7.166667,0.8372093,4.186047,3,8,2015/02/19,2015/09/22,9,2015,1,
,KKM2,10350338,6,281,9.366667,0.6405694,3.202847,4,8,2014/12/14,2015/09/21,9,2015,1,
,KKM2,10350339,8,214,7.133333,1.121495,5.607477,4,10,2015/02/19,2015/09/21,9,2015,1,
,KKM2,10350340,4,76,2.533333,1.578947,7.894737,3,6,2015/07/07,2015/09/21,9,2015,1,
,KKM2,10350341,8,214,7.133333,1.121495,5.607477,4,10,2015/02/19,2015/09/21,9,2015,1,
,KKM2,10350343,2,62,2.066667,0.967742,4.83871,2,4,2015/07/23,2015/09/23,9,2015,1,
,KKM2,10350345,4,286,9.533334,0.4195804,2.097902,3,6,2014/12/11,2015/09/23,9,2015,1,
,KKM2,10350346,2,63,2.1,0.952381,4.761905,2,4,2015/07/22,2015/09/23,9,2015,1,
,KKM2,10350347,4,286,9.533334,0.4195804,2.097902,3,6,2014/12/11,2015/09/23,9,2015,1,
,KKM2,10350349,4,122,4.066667,0.9836066,4.918033,3,7,2015/07/15,2015/11/14,11,2015,1,
,KKM2,10350350,2,69,2.3,0.8695652,4.347826,2,4,2015/07/16,2015/09/23,9,2015,1,
,KKM2,10350351,4,287,9.566667,0.4181185,2.090592,3,6,2014/12/10,2015/09/23,9,2015,1,
,KKM2,10350353,4,80,2.666667,1.5,7.5,3,6,2015/07/10,2015/09/28,9,2015,1,
,KKM2,10350354,2,58,1.933333,1.034483,5.172414,2,4,2015/08/01,2015/09/28,9,2015,1,
,KKM2,10350355,2,58,1.933333,1.034483,5.172414,2,4,2015/08/01,2015/09/28,9,2015,1,
,KKM2,10350356,4,81,2.7,1.481481,7.407407,3,6,2015/07/10,2015/09/29,9,2015,1,
,KKM2,10350358,8,297,9.9,0.8080809,4.040404,6,12,2014/11/26,2015/09/23,9,2015,1,
,KKM2,10350359,2,58,1.933333,1.034483,5.172414,2,4,2015/08/01,2015/09/28,9,2015,1,
,KKM2,10350360,6,89,2.966667,2.022472,10.11236,5,10,2015/07/10,2015/10/10,10,2015,1,
,KKM2,10350361,2,55,1.833333,1.090909,5.454545,2,4,2015/07/30,2015/09/23,9,2015,1,
,KKM2,10350362,4,75,2.5,1.6,8,3,6,2015/07/11,2015/09/24,9,2015,1,
,KKM2,10350363,4,74,2.466667,1.621622,8.108109,3,6,2015/07/11,2015/09/23,9,2015,1,
,KKM2,10350367,4,292,9.733334,0.4109589,2.054794,3,6,2014/12/05,2015/09/23,9,2015,1,
,KKM2,10350368,6,295,9.833333,0.6101695,3.050848,4,8,2014/12/02,2015/09/23,9,2015,1,
,KKM2,10350369,6,292,9.733334,0.6164383,3.082192,4,8,2014/12/05,2015/09/23,9,2015,1,
,KKM2,10350370,6,295,9.833333,0.6101695,3.050848,4,8,2014/12/02,2015/09/23,9,2015,1,
,KKM2,10350371,4,75,2.5,1.6,8,3,6,2015/07/11,2015/09/24,9,2015,1,
,KKM2,10350372,4,86,2.866667,1.395349,6.976745,3,6,2015/06/30,2015/09/24,9,2015,1,
,KKM2,10350373,4,305,10.16667,0.3934426,1.967213,3,6,2014/11/28,2015/09/29,9,2015,1,
,KKM2,10350374,4,306,10.2,0.3921569,1.960784,3,6,2014/11/27,2015/09/29,9,2015,1,
,KKM2,10350375,4,305,10.16667,0.3934426,1.967213,3,6,2014/11/28,2015/09/29,9,2015,1,
,KKM2,10350376,4,306,10.2,0.3921569,1.960784,3,6,2014/11/27,2015/09/29,9,2015,1,
,KKM2,10350377,4,304,10.13333,0.3947369,1.973684,3,6,2014/11/28,2015/09/28,9,2015,1,
,KKM2,10350378,4,304,10.13333,0.3947369,1.973684,3,6,2014/11/28,2015/09/28,9,2015,1,
,KKM2,10350379,4,305,10.16667,0.3934426,1.967213,3,6,2014/11/27,2015/09/28,9,2015,1,
,KKM2,10350380,2,52,1.733333,1.153846,5.769231,2,4,2015/08/03,2015/09/24,9,2015,1,
,KKM2,10350385,2,308,10.26667,0.1948052,0.974026,2,4,2014/11/25,2015/09/29,9,2015,1,
,KKM2,10350388,2,309,10.3,0.1941748,0.9708738,2,4,2014/11/24,2015/09/29,9,2015,1,
,KKM2,10350390,2,308,10.26667,0.1948052,0.974026,2,4,2014/11/24,2015/09/28,9,2015,1,
,KKM2,10350391,4,253,8.433333,0.4743083,2.371542,2,6,2015/01/13,2015/09/23,9,2015,1,
,KKM2,10350393,5,308,10.26667,0.487013,2.435065,3,7,2014/11/25,2015/09/29,9,2015,1,
,KKM2,10350396,2,314,10.46667,0.1910828,0.9554141,2,5,2014/11/18,2015/09/28,9,2015,1,
,KKM2,10350397,6,310,10.33333,0.5806452,2.903226,3,8,2014/11/18,2015/09/24,9,2015,1,
,KKM2,10350404,2,300,10,0.2,1,2,4,2014/11/28,2015/09/24,9,2015,1,
,KKM2,10350405,2,306,10.2,0.1960784,0.9803922,2,4,2014/11/27,2015/09/29,9,2015,1,
,KKM2,10350409,4,258,8.6,0.4651163,2.325581,2,6,2015/01/13,2015/09/28,9,2015,1,
,KKM2,10350410,2,305,10.16667,0.1967213,0.9836065,2,4,2014/11/27,2015/09/28,9,2015,1,
,KKM2,10350413,2,307,10.23333,0.1954397,0.9771987,2,4,2014/11/26,2015/09/29,9,2015,1,
,KKM2,10350414,2,45,1.5,1.333333,6.666667,2,4,2015/07/13,2015/08/27,8,2015,1,
,KKM2,10350415,2,45,1.5,1.333333,6.666667,3,6,2015/07/08,2015/08/27,8,2015,1,
,KKM2,10350416,4,282,9.4,0.4255319,2.12766,3,6,2014/11/19,2015/08/28,8,2015,1,
,KKM2,10350417,2,49,1.633333,1.22449,6.122449,2,4,2015/07/08,2015/08/26,8,2015,1,
,KKM2,10350418,4,261,8.7,0.4597701,2.298851,3,6,2014/12/08,2015/08/26,8,2015,1,
,KKM2,10350419,2,49,1.633333,1.22449,6.122449,2,4,2015/07/08,2015/08/26,8,2015,1,
,KKM2,10350420,2,46,1.533333,1.304348,6.521739,3,6,2015/07/08,2015/08/28,8,2015,1,
