ID,t011_prgrm,t311_wpt_pass,t301_wpt_flow_rate,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year
,BTJ,1,,,,,1,,,,,37.08333333,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,110,1,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,12,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,10,2014
,BTJ,0,,,,,1,,,,,,,2,10,2014
,BTJ,0,,,,,1,,,,,5.333333333,,2,11,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,10,2014
,BTJ,1,,,0,,1,,,,,50,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,0,,,,,1,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,120.8333333,1,2,11,2014
,BTJ,1,,,0,,1,,,,,81.91666667,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,1,1,1,,,,,50,0,2,11,2014
,BTJ,1,1,,1,1,1,,3,3,,191.6666718,1,2,3,2015
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,35,1,2,10,2014
,BTJ,0,,,0,,1,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,57.08333333,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,20,1,2,10,2014
,BTJ,1,,,,,1,,,,,70,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,110,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,19,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,20,1,2,10,2014
,BTJ,1,,,1,1,1,,,,10,84.16666667,1,2,10,2014
,BTJ,0,,,1,1,1,,,,,50,0,2,11,2014
,BTJ,1,,,1,1,1,,,,,400,1,2,10,2014
,BTJ,1,,,0,,1,,,,,70,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,266.6666667,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,110,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,0,,,,,1,,,,7,,,2,10,2014
,BTJ,0,,,1,1,1,,,,,46.66666667,0,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,57.66666667,1,2,10,2014
,BTJ,0,0,,,,,,,,,,,2,3,2015
,BTJ,1,,,1,1,1,,,,,120,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,52.5,1,2,11,2014
,BTJ,0,,,,,1,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,40,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,45,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,45,1,2,11,2014
,BTJ,1,,,0,,1,,,,,100,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,120,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,23.75,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,47.91666667,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,,,1,,,,,1000,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,0,,1,,,,,25,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,64,1,2,10,2014
,BTJ,1,,,0,,1,,,,9,95,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,38.75,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,100,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,30,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,37.08333333,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,53.33333333,1,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,11,2014
,BTJ,1,,,0,,1,,,,,80,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,1,1,1,,,,2,,,2,10,2014
,BTJ,1,,,0,,1,,,,,300,1,2,10,2014
,BTJ,1,,,1,1,1,,,,9,57.5,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,43.33333333,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,90,1,2,10,2014
,BTJ,1,,,0,,1,,,,,400,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,70.83333333,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,66.66666667,1,2,10,2014
,BTJ,1,,,,,1,,,,,15,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,27.91666667,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,60,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,200,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,88.33333333,1,2,11,2014
,BTJ,1,,,0,,1,,,,11,154.1666667,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,32.5,1,2,10,2014
,BTJ,0,,,0,,0,,,,,,,2,10,2014
,BTJ,1,,,0,,1,,,,,84.16666667,1,2,10,2014
,BTJ,1,,,,,1,,,,,45,1,2,10,2014
,BTJ,0,,,0,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,150,1,2,10,2014
,BTJ,1,,,0,,1,,,,,120,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,0,,,1,1,1,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,80,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,,,1,,,,,85,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,45.75,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,56.66666667,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,112.5,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,30,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,170.8333333,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,276.6666667,1,2,10,2014
,BTJ,0,,,0,,0,,,,,,,2,11,2014
,BTJ,0,,,1,1,1,,,,,300,0,2,10,2014
,BTJ,1,,,1,1,1,,,,,30,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,,,1,,,,,50,1,2,10,2014
,BTJ,1,,,0,,1,,,,,25,1,2,10,2014
,BTJ,0,,,1,1,1,,,,,26.66666667,0,2,10,2014
,BTJ,1,,,1,1,1,,,,,110,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,70,1,2,10,2014
,BTJ,0,,,1,1,1,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,30,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,23.5,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,60,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,81.66666667,1,2,10,2014
,BTJ,1,,,,,1,,,,,23.25,1,2,10,2014
,BTJ,1,,,0,,1,,,,,88.33333333,1,2,10,2014
,BTJ,1,,,0,,1,,,,,56.66666667,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,129.1666667,1,2,11,2014
,BTJ,1,,,0,,1,,,,10,50,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,0,,,0,,1,,,,,,,2,10,2014
,BTJ,1,,,0,,1,,,,,48.33333333,1,2,11,2014
,BTJ,1,,,,,1,,,,,190,1,2,10,2014
,BTJ,0,,,1,1,1,,,,10,46.66666667,0,2,10,2014
,BTJ,1,,,1,1,1,,,,,80,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,300,1,2,10,2014
,BTJ,0,,,1,1,1,,,,6,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,144.1666667,1,2,11,2014
,BTJ,0,,,0,,1,,,,9,43.33333333,0,2,11,2014
,BTJ,1,,,1,1,1,,,,,88.33333333,1,2,11,2014
,BTJ,0,,,0,,0,,,,,,,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,150,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,36.16666667,1,2,10,2014
,BTJ,0,,,1,1,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,80,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,60,1,2,10,2014
,BTJ,0,,,0,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,40,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,145.5,1,2,10,2014
,BTJ,0,,,0,,1,,,,7,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,35.75,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,145,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,200,1,2,11,2014
,BTJ,1,1,,1,1,1,,3,3,,158.3333282,1,2,3,2015
,BTJ,1,,,1,1,1,,,,,70,1,2,10,2014
,BTJ,1,,,0,,1,,,,,16.66666667,1,2,10,2014
,BTJ,1,,,0,,1,,,,,28.5,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,60,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,80,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,65,1,2,11,2014
,BTJ,0,,,1,1,1,,,,,83.33333333,0,2,10,2014
,BTJ,1,,,0,,1,,,,,180,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,34.16666667,1,2,10,2014
,BTJ,1,,,,,1,,,,,28.33333333,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,24,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,106.6666667,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,70,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,138.3333333,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,0,,,1,1,1,,,,,16.66666667,0,2,11,2014
,BTJ,0,,,1,1,1,,,,,,,2,11,2014
,BTJ,0,0,,,,,,,,,,,2,3,2015
,BTJ,1,,,1,1,1,,,,,57.08333333,1,2,11,2014
,BTJ,1,,,0,,1,,,,,24,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,10,2014
,BTJ,1,,,1,1,1,,,,9,90,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,36.66666667,1,2,10,2014
,BTJ,1,,,0,,1,,,,,237.5,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,350,1,2,11,2014
,BTJ,1,,,,,1,,,,,37.5,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,39.5,1,2,10,2014
,BTJ,1,,,0,,1,,,,,143.3333333,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,92.5,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,160,1,2,10,2014
,BTJ,1,,,0,,1,,,,,45,1,2,10,2014
,BTJ,0,,,1,1,0,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,36,1,2,10,2014
,BTJ,1,,,0,,1,,,,,120,1,2,11,2014
,BTJ,1,,,0,,1,,,,,80,1,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,58.33333333,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,67,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,51.25,1,2,11,2014
,BTJ,0,,,0,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,188.3333333,1,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,10,80,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,130,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,20,1,2,10,2014
,BTJ,1,,,0,,1,,,,,52,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,97.08333333,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,35,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,1,,1,1,1,,3,3,,93.33333588,1,2,3,2015
,BTJ,1,,,0,,1,,,,,28,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,114.5,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,83.5,1,2,10,2014
,BTJ,1,,,0,,1,,,,,90,1,2,11,2014
,BTJ,0,,,1,1,1,,,,,35,0,2,11,2014
,BTJ,1,,,1,1,1,,,,,47.91666667,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,40.33333333,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,1,,,0,,1,,,,,75,1,2,10,2014
,BTJ,0,,,,,1,,,,,10.16666667,0,2,10,2014
,BTJ,0,,,1,1,1,,,,,,,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,65,1,2,10,2014
,BTJ,0,,,0,,0,,,,,,,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,0,,1,,,,,63.33333333,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,30,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,1,1,1,,,,,10.83333333,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,120,1,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,1,,,1,1,1,,,,,74.16666667,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,57.5,1,2,10,2014
,BTJ,1,,,0,,1,,,,9,42.5,1,2,10,2014
,BTJ,1,,,1,1,1,,,,11,78.33333333,1,2,10,2014
,BTJ,1,,,0,,1,,,,,108.3333333,1,2,11,2014
,BTJ,1,,,0,,1,,,,,90,1,2,11,2014
,BTJ,1,,,0,,1,,,,,33.33333333,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,72,1,2,10,2014
,BTJ,0,,,0,,1,,,,4,,,2,10,2014
,BTJ,0,,,,,0,,,,,,,2,11,2014
,BTJ,0,,,,,0,,,,,,,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,,,1,,,,,50,1,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,0,,,1,1,1,,,,9,130,0,2,11,2014
,BTJ,1,,,1,1,1,,,,,50,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,28.25,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,52,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,20,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,15.66666667,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,30,1,2,11,2014
,BTJ,1,,,1,1,1,,,,,35,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,100,1,2,10,2014
,BTJ,1,,,,,1,,,,,17.08333333,1,2,10,2014
,BTJ,0,,,,,1,,,,,,,2,10,2014
,BTJ,0,,,,,,,,,,,,2,11,2014
,BTJ,1,,,0,,1,,,,,108.3333333,1,2,10,2014
,BTJ,1,,,1,1,1,,,,,46.25,1,2,10,2014
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,1,,,,,1,1,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,0,1,,,,,1,1,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,10,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,1,1,1,,,2,5,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,1,,,,,1,1,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,5,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,10,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,,,,,,1,1,0,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,1,,,,,1,1,0,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,0,1,,,,,0,0,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,10,2012
,KBK,0,0,1,,,,,1,1,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,11,2012
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,0,1,,,,,1,1,0,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,5,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,1,,,,,0,0,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,0,1,,,,,1,1,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,0,1,,,,,1,1,0,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,11,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,,,,,,2,6,2012
,KBK,0,1,,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,5,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,0,1,,,,,1,1,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,5,2013
,KBK,0,1,1,,,,,1,1,1,,,2,10,2012
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,0,0,1,,,2,1,2013
,KBK,0,1,,,,,,1,1,1,,,2,2,2013
,KBK,0,0,1,,,,,0,0,0,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
,KBK,0,1,1,,,,,1,1,1,,,2,2,2013
,KBK,0,1,1,,,,,1,1,1,,,2,1,2013
