t101a_wpt_verifn_id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year,t005_today
"2234343002","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,28,"Yes",,4,2015,23apr2015
"2234343003","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,45,"Yes",,4,2015,23apr2015
"2234343101","ZMB6",,,,0,,"Yes",,"Clear","Clear",,55,"Yes",,4,2015,28apr2015
"2234343102","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,14,"Yes",,4,2015,28apr2015
"2234343103","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,46,"Yes",,4,2015,27apr2015
"2234343104","ZMB6",,,,0,,"Yes",,"Clear","Clear",,38,"Yes",,4,2015,27apr2015
"2234343201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,27apr2015
"2234343301","ZMB6","Yes",,"Yes",,,"Yes",,"Clear","Clear",8,,,,4,2015,28apr2015
"2234343302","ZMB6",,,,1,1,"Yes",,"Clear","Clear",11,89.5,"Yes",,4,2015,28apr2015
"2234343401","ZMB6",,,,1,1,"Yes",,"Clear","Clear",9,33.5,"Yes",,4,2015,28apr2015
"2234343402","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,106.1667,"Yes",,4,2015,28apr2015
"2234343501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,4,2015,25apr2015
"2234343502","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,12,"Yes",,4,2015,26apr2015
"2234343601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,21.66667,"Yes",,4,2015,23apr2015
"2234343602","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10,"Yes",,4,2015,24apr2015
"2234343603","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,90,"Yes",,4,2015,24apr2015
"2234343604","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,60,"Yes",,4,2015,23apr2015
"2234343701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,26apr2015
"2234343801","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,110,"Yes",,4,2015,27apr2015
"2234343802","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,211.6667,"Yes",,4,2015,30apr2015
"2234343803","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,140,"Yes",,4,2015,30apr2015
"2234343901","ZMB6",,,,1,1,"Yes","Yes",,,,22,"Yes",,4,2015,27apr2015
"2234343902","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,150,"Yes",,4,2015,27apr2015
"2234343903","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,100,"Yes",,4,2015,27apr2015
"2234344001","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,300,"Yes",,4,2015,27apr2015
"2234344101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",10,10,"Yes",,4,2015,29apr2015
"2234344102","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,29apr2015
"2234344103","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,4,2015,29apr2015
"2234344201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,29apr2015
"2234344202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,29apr2015
"2234344203","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,28apr2015
"2234344204","ZMB6",,,,1,1,"Yes",,"Clear","Clear",10,18,"Yes",,4,2015,29apr2015
"2234344205","ZMB6",,,,1,1,"Yes",,"Clear","Clear",10,17,"Yes",,4,2015,29apr2015
"2234344206","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,4,2015,29apr2015
"2234344301","ZMB6",,,,0,,"Yes",,"Clear","Clear",,26,"Yes",,5,2015,01may2015
"2234344302","ZMB6",,,,0,,"Yes",,"Clear","Clear",,29,"Yes",,5,2015,01may2015
"2234344401","ZMB6",,,,0,,"Yes",,"Clear","Clear",,53,"Yes",,4,2015,28apr2015
"2234344402","ZMB6",,,,0,,"Yes",,"Clear","Clear",,40,"Yes",,4,2015,29apr2015
"2234344501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25,"Yes",,4,2015,22apr2015
"2234344601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,45,"Yes",,5,2015,01may2015
"2234344602","ZMB6",,,,1,1,"Yes",,"Clear","Clear",12,44,"Yes",,5,2015,01may2015
"2234344603","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,5,2015,01may2015
"2234344604","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,5,2015,01may2015
"2234344701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,45,"Yes",,4,2015,30apr2015
"2234344702","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,60,"Yes",,5,2015,01may2015
"2234344703","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,30apr2015
"2234344801","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,120,"Yes",,4,2015,27apr2015
"2234344802","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,43,"Yes",,4,2015,27apr2015
"2234344803","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,111,"Yes",,4,2015,27apr2015
"2234344901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25,"Yes",,4,2015,27apr2015
"2234344902","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,26,"Yes",,4,2015,27apr2015
"2234345001","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,80,"Yes",,4,2015,30apr2015
"2234345002","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,12,"Yes",,4,2015,27apr2015
"2234345003","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,23.33333,"Yes",,4,2015,27apr2015
"2234345004","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,4,2015,27apr2015
"2234345101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,27apr2015
"2234345201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,4,2015,27apr2015
"2234345202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,27apr2015
"2234345301","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,80,"Yes",,4,2015,27apr2015
"2234345401","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,14,"Yes",,1,2013,01jan2013
"2234345402","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,1,2013,01jan2013
"2234345403","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,1,2013,01jan2013
"2234345501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,1,2013,01jan2013
"2234345502","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,1,2013,02jan2013
"2234345601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,16.66667,"Yes",,1,2013,01jan2013
"2234345701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,1,2013,01jan2013
"2234345801","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,27apr2015
"2234345802","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,15,"Yes",,4,2015,27apr2015
"2234345803","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,13,"Yes",,4,2015,27apr2015
"2234345901","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,12,"Yes",,4,2015,30apr2015
"2234345902","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,29apr2015
"2234345903","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,46.66667,"Yes",,4,2015,21apr2015
"2234345904","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,35,"Yes",,4,2015,29apr2015
"2234345905","ZMB6","Yes","No",,,,,,,,,,,,4,2015,29apr2015
"2234351201","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,60,"Yes",,5,2015,04may2015
"2234351202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,24,"Yes",,5,2015,04may2015
"2234351301","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,5,2015,04may2015
"2234351401","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,5,2015,04may2015
"2234351701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,70,"Yes",,5,2015,04may2015
"2234351901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,28.08333,"Yes",,5,2015,04may2015
"2234351902","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,28,"Yes",,4,2015,27apr2015
"2234351903","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,15,"Yes",,5,2015,06may2015
"2234352001","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,21.83333,"Yes",,5,2015,06may2015
"22343520010","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,19.66667,"Yes",,5,2015,04may2015
"2234352002","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,22.5,"Yes",,5,2015,04may2015
"2234352003","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,29,"Yes",,5,2015,05may2015
"2234352004","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,22.66667,"Yes",,5,2015,05may2015
"2234352005","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,17,"Yes",,5,2015,05may2015
"2234352006","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,27.5,"Yes",,5,2015,04may2015
"2234352007","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,35.33333,"Yes",,5,2015,04may2015
"2234352008","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,11.66667,"Yes",,5,2015,04may2015
"2234352009","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,27.33333,"Yes",,5,2015,05may2015
"2234352101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,17.91667,"Yes",,5,2015,04may2015
"22343521010","ZMB6",,,,0,,"Yes",,"Clear","Clear",,13.25,"Yes",,5,2015,04may2015
"2234352102","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,16.66667,"Yes",,5,2015,02may2015
"2234352103","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,250,"Yes",,5,2015,02may2015
"2234352104","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,42.91667,"Yes",,5,2015,04may2015
"2234352105","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,35.83333,"Yes",,5,2015,04may2015
"2234352106","ZMB6",,,,0,,"Yes",,"Clear","Clear",,91.66667,"Yes",,5,2015,04may2015
"2234352107","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,145.8333,"Yes",,5,2015,03may2015
"2234352108","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,117.9167,"Yes",,5,2015,02may2015
"2234352109","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,47.91667,"Yes",,5,2015,03may2015
"2234352201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,89.66667,"Yes",,5,2015,02may2015
"2234352301","ZMB6",,,,0,,"Yes",,"Clear","Clear",,46.66667,"Yes",,4,2015,30apr2015
"2234352302","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,38.33333,"Yes",,5,2015,03may2015
"2234352303","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,146.6667,"Yes",,4,2015,30apr2015
"2234352401","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,33.33333,"Yes",,4,2015,30apr2015
"2234352402","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,26.66667,"Yes",,4,2015,30apr2015
"2234352501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,65,"Yes",,4,2015,30apr2015
"2234352601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,46.66667,"Yes",,4,2015,21apr2015
"2234352602","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,25.83333,"Yes",,4,2015,22apr2015
"2234352603","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,58.33333,"Yes",,4,2015,24apr2015
"2234352701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,18,"Yes",,4,2015,25apr2015
"2234352702","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,175,"Yes",,4,2015,25apr2015
"2234352901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25,"Yes",,5,2015,02may2015
"2234352902","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,71.25,"Yes",,5,2015,02may2015
"2234352903","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,12,"Yes",,5,2015,02may2015
"2234352904","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25,"Yes",,5,2015,02may2015
"2234352905","ZMB6",,,,,,"Yes",,"Clear","Clear",,13,"Yes",,5,2015,02may2015
"2234352906","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10.16667,"Yes",,5,2015,02may2015
"2234352907","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,12,"Yes",,5,2015,02may2015
"2234353001","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,75,"Yes",,4,2015,30apr2015
"2234353101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,5,2015,01may2015
"2234353102","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,13,"Yes",,5,2015,01may2015
"2234353103","ZMB6",,,,,,"Yes",,"Clear","Clear",,18,"Yes",,5,2015,01may2015
"2234353201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,31,"Yes",,4,2015,30apr2015
"2234353202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,117,"Yes",,4,2015,30apr2015
"2234353401","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,29apr2015
"2234353402","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,48,"Yes",,4,2015,29apr2015
"2234353501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,53,"Yes",,4,2015,30apr2015
"2234353502","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,120,"Yes",,4,2015,28apr2015
"2234353503","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,53.33333,"Yes",,4,2015,27apr2015
"2234353504","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,48,"Yes",,4,2015,27apr2015
"2234353601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,24apr2015
"2234353602","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,170,"Yes",,4,2015,21apr2015
"2234353603","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,21.33333,"Yes",,4,2015,24apr2015
"2234353701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,25.33333,"Yes",,4,2015,24apr2015
"2234353801","ZMB6",,,,0,,"Yes",,"Clear","Clear",,76,"Yes",,5,2015,04may2015
"2234353802","ZMB6",,,,0,,"Yes",,"Clear","Clear",,59.5,"Yes",,5,2015,04may2015
"2234353803","ZMB6",,,,0,,"Yes",,"Clear","Clear",,30,"Yes",,5,2015,04may2015
"2234353804","ZMB6",,,,0,,"Yes",,"Tea With No Milk","Tea With No Milk",,50,"Yes",,5,2015,04may2015
"2234353805","ZMB6","Yes","No",,,,,,,,,,,,5,2015,04may2015
"2234353806","ZMB6",,,,0,,"Yes",,"Clear","Clear",,35,"Yes",,5,2015,04may2015
"2234353807","ZMB6",,,,0,,"Yes",,"Clear","Clear",,28,"Yes",,5,2015,04may2015
"2234353901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,27apr2015
"2234353902","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,60,"Yes",,4,2015,27apr2015
"2234353903","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,72.08333,"Yes",,4,2015,27apr2015
"2234353904","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,77.08333,"Yes",,4,2015,27apr2015
"2234354001","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,99,"Yes",,4,2015,29apr2015
"2234354101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,81,"Yes",,4,2015,29apr2015
"2234354102","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,83,"Yes",,4,2015,29apr2015
"2234354201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,16,"Yes",,4,2015,29apr2015
"2234354202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,29.58333,"Yes",,4,2015,29apr2015
"2234354301","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,36.5,"Yes",,4,2015,30apr2015
"2234354302","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,31,"Yes",,4,2015,30apr2015
"2234354401","ZMB6",,,,0,,"Yes",,"Tea With No Milk","Clear",,12,"Yes",,4,2015,29apr2015
"2234354501","ZMB6",,"Yes",,1,1,"Yes",,"Tea With No Milk","Clear",9,25.5,"Yes",,4,2015,29apr2015
"2234354601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,28,"Yes",,4,2015,29apr2015
"2234354602","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,28,"Yes",,4,2015,29apr2015
"2234354701","ZMB6",,,,0,,"Yes",,"Clear","Clear",,110,"Yes",,4,2015,30apr2015
"2234354901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,41.25,"Yes",,5,2015,03may2015
"2234355001","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,51,"Yes",,4,2015,29apr2015
"2234355101","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,20,"Yes",,5,2015,04may2015
"2234355201","ZMB6",,,,0,,"Yes",,"Clear","Clear",,68,"Yes",,5,2015,01may2015
"2234355202","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,11,"Yes",,5,2015,01may2015
"2234355203","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,51,"Yes",,4,2015,29apr2015
"2234355204","ZMB6",,,,0,,"Yes",,"Clear","Clear",,40.5,"Yes",,4,2015,29apr2015
"2234355205","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,58.75,"Yes",,4,2015,30apr2015
"2234355301","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,66.66667,"Yes",,4,2015,22apr2015
"2234355302","ZMB6",,,,0,,"Yes",,"Clear","Clear",,19,"Yes",,4,2015,30apr2015
"2234355303","ZMB6","Yes",,,0,,"Yes",,"Tea With Milk","Clear",,,,,5,2015,01may2015
"2234355304","ZMB6",,,,0,,"Yes",,"Tea With No Milk","Tea With No Milk",,26.66667,"Yes",,4,2015,30apr2015
"2234355305","ZMB6","Yes",,,0,,"Yes",,"Tea With Milk","Tea With No Milk",,,,,5,2015,01may2015
"2234355306","ZMB6",,,,0,,"Yes",,"Tea With No Milk","Clear",,29.66667,"Yes",,5,2015,01may2015
"2234355307","ZMB6","Yes",,,0,,"Yes",,"Tea With Milk","Clear",,,,,4,2015,30apr2015
"2234355308","ZMB6","Yes",,,0,,"Yes",,"Tea With Milk","Clear",,,,,4,2015,30apr2015
"2234355401","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,20,"Yes",,5,2015,01may2015
"2234355402","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,12,"Yes",,4,2015,29apr2015
"2234355403","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,34.66667,"Yes",,4,2015,29apr2015
"2234355404","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,11.66667,"Yes",,4,2015,29apr2015
"2234355405","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10.66667,"Yes",,5,2015,01may2015
"2234355406","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,16.66667,"Yes",,4,2015,30apr2015
"2234355407","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,30apr2015
"2234355408","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,10,"Yes",,5,2015,01may2015
"2234355501","ZMB6",,"Yes",,1,1,"Yes",,"Clear","Clear",,45,"Yes",,4,2015,26apr2015
"2234355502","ZMB6",,,,1,1,"Yes",,"Tea With No Milk","Tea With No Milk",,45,"Yes",,4,2015,26apr2015
"2234355601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,80,"Yes",,4,2015,26apr2015
"2234355602","ZMB6","No",,,0,,"Yes",,"Tea With Milk","Clear",,,,,4,2015,26apr2015
"2234355603","ZMB6","No",,,1,1,"Yes",,"Clear","Clear",8,,,,4,2015,26apr2015
"2234355701","ZMB6",,,,0,,"Yes",,"Clear","Clear",,65,"Yes",,4,2015,29apr2015
"2234355801","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,45,"Yes",,5,2015,01may2015
"2234355901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,22,"Yes",,5,2015,01may2015
"2234355902","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,48.75,"Yes",,5,2015,01may2015
"2234355903","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,36,"Yes",,5,2015,01may2015
"2234356001","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,5,2015,04may2015
"2234356002","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,47.08333,"Yes",,4,2015,26apr2015
"2234356003","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40.66667,"Yes",,4,2015,26apr2015
"2234356004","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,56.66667,"Yes",,5,2015,04may2015
"2234356101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,26apr2015
"2234356102","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,17.91667,"Yes",,4,2015,26apr2015
"2234356103","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,28,"Yes",,4,2015,25apr2015
"2234356201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,44,"Yes",,4,2015,30apr2015
"2234356202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,46.66667,"Yes",,4,2015,21apr2015
"2234361101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,10.16667,"Yes",,4,2015,17apr2015
"2234361102","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,17apr2015
"2234361103","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,17.91667,"Yes",,4,2015,17apr2015
"2234361201","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,22,"Yes",,4,2015,19apr2015
"2234361202","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,32.33333,"Yes",,4,2015,19apr2015
"2234361203","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,4,2015,19apr2015
"2234361204","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,19.08333,"Yes",,4,2015,19apr2015
"2234361301","ZMB6",,,,0,,"Yes",,"Clear","Clear",,58.33333,"Yes",,4,2015,18apr2015
"2234361401","ZMB6",,,,0,,"Yes",,"Clear","Clear",,33,"Yes",,4,2015,21apr2015
"2234361501","ZMB6",,,,0,,"Yes",,"Clear","Clear",,60.33333,"Yes",,4,2015,21apr2015
"2234361601","ZMB6",,,,0,,"Yes",,"Clear","Clear",,15.75,"Yes",,4,2015,18apr2015
"2234361602","ZMB6",,,,0,,"Yes",,"Clear","Clear",12,12,"Yes",,4,2015,21apr2015
"2234361603","ZMB6",,,,0,,"Yes",,"Clear","Clear",,67.5,"Yes",,4,2015,18apr2015
"2234361604","ZMB6",,,,0,,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,18apr2015
"2234361605","ZMB6",,,,,,"Yes",,"Clear","Clear",12,12,"Yes",,4,2015,21apr2015
"2234361606","ZMB6",,,,0,,"Yes",,"Clear","Clear",,32,"Yes",,4,2015,18apr2015
"2234361607","ZMB6",,,,0,,"Yes",,"Clear","Clear",,16.16667,"Yes",,4,2015,21apr2015
"2234361701","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,120,"Yes",,4,2015,17apr2015
"2234361702","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,17apr2015
"2234361703","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,23,"Yes",,4,2015,17apr2015
"2234361704","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40,"Yes",,4,2015,17apr2015
"2234361801","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,80,"Yes",,4,2015,17apr2015
"2234361802","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,17apr2015
"2234361803","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,60,"Yes",,4,2015,17apr2015
"2234361901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,50,"Yes",,4,2015,15apr2015
"2234361902","ZMB6",,,,0,,"Yes",,"Clear","Clear",,22,"Yes",,4,2015,15apr2015
"2234362001","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,68,"Yes",,4,2015,16apr2015
"2234362101","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,70,"Yes",,4,2015,16apr2015
"2234362102","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20,"Yes",,4,2015,16apr2015
"2234362103","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,36286.67,"Yes",,4,2015,16apr2015
"2234362104","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,55,"Yes",,4,2015,16apr2015
"2234362105","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30,"Yes",,4,2015,22apr2015
"2234362201","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,43,"Yes",,4,2015,22apr2015
"2234362301","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,30.5,"Yes",,4,2020,19apr2020
"2234362302","ZMB6","Yes","No",,,,,,,,,,,,4,2020,19apr2020
"2234362401","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,10.5,"Yes",,4,2020,18apr2020
"2234362402","ZMB6","Yes","No",,,,,,,,,,,,4,2020,18apr2020
"2234362403","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,21.66667,"Yes",,4,2020,18apr2020
"2234362404","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,35.75,"Yes",,4,2020,18apr2020
"2234362501","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,49.33333,"Yes",,4,2020,19apr2020
"2234362502","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,48.33333,"Yes",,4,2020,19apr2020
"2234362601","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,22.83333,"Yes",,4,2015,22apr2015
"2234362602","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,40.33333,"Yes",,4,2020,21apr2020
"2234362603","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,20.66667,"Yes",,4,2015,22apr2015
"2234362701","ZMB6","No","Yes",,1,1,"Yes",,"Tea With Milk","Tea With Milk",,,,,4,2015,20apr2015
"2234362702","ZMB6","No",,,1,1,"Yes",,"Tea With No Milk","Tea With No Milk",7,,,,4,2015,21apr2015
"2234362801","ZMB6",,,"Yes",,,"Yes",,"Clear","Clear",,49,"Yes",,4,2015,22apr2015
"2234362901","ZMB6",,,,1,1,"Yes",,"Clear","Clear",,43,"Yes",,4,2015,22apr2015
