id,program,cem301_attendees_total,cem009_country,month,year,country
,Kakamega,13,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,32,1,1,2015,1
,Kakamega,15,1,1,2015,1
,Kakamega,32,1,3,2015,1
,Kakamega,16,1,3,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,23,1,1,2015,1
,Kakamega,21,1,2,2015,1
,Kakamega,19,1,2,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,30,1,1,2015,1
,Kakamega,24,1,2,2015,1
,Kakamega,29,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,15,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,41,1,1,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,54,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,30,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,21,1,1,2015,1
,Kakamega,27,1,2,2015,1
,Kakamega,16,1,3,2015,1
,Kakamega,14,1,1,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,20,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,24,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,13,1,3,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,15,1,3,2015,1
,Kakamega,13,1,3,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,30,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,26,1,2,2015,1
,Kakamega,37,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,24,1,2,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,15,1,3,2015,1
,Kakamega,25,1,1,2015,1
,Kakamega,44,1,1,2015,1
,Kakamega,37,1,1,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,23,1,2,2015,1
,Kakamega,36,1,1,2015,1
,Kakamega,15,1,1,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,26,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,10,1,2,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,25,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,36,1,1,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,32,1,1,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,35,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,14,1,1,2015,1
,Kakamega,14,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,22,1,1,2015,1
,Kakamega,29,1,1,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,15,1,1,2015,1
,Kakamega,63,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,44,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,26,1,2,2015,1
,Kakamega,27,1,3,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,41,1,2,2015,1
,Kakamega,43,1,2,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,20,1,2,2015,1
,Kakamega,23,1,1,2015,1
,Kakamega,44,1,2,2015,1
,Kakamega,36,1,1,2015,1
,Kakamega,64,1,1,2015,1
,Kakamega,41,1,2,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,34,1,2,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,12,1,1,2015,1
,Kakamega,11,1,1,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,43,1,1,2015,1
,Kakamega,9,1,1,2015,1
,Kakamega,34,1,1,2015,1
,Kakamega,49,1,3,2015,1
,Kakamega,33,1,1,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,10,1,1,2015,1
,Kakamega,13,1,1,2015,1
,Kakamega,33,1,1,2015,1
,Kakamega,19,1,3,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,12,1,3,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,20,1,2,2015,1
,Kakamega,19,1,2,2015,1
,Kakamega,27,1,3,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,21,1,2,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,13,1,3,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,14,1,3,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,29,1,1,2015,1
,Kakamega,13,1,1,2015,1
,Kakamega,10,1,1,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,20,1,2,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,31,1,1,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,20,1,2,2015,1
,Kakamega,24,1,2,2015,1
,Kakamega,21,1,2,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,21,1,1,2015,1
,Kakamega,15,1,1,2015,1
,Kakamega,13,1,3,2015,1
,Kakamega,18,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,31,1,1,2015,1
,Kakamega,49,1,1,2015,1
,Kakamega,14,1,1,2015,1
,Kakamega,29,1,1,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,22,1,1,2015,1
,Kakamega,21,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,29,1,1,2015,1
,Kakamega,23,1,1,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,28,1,1,2015,1
,Kakamega,26,1,1,2015,1
,Kakamega,15,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,31,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,23,1,1,2015,1
,Kakamega,22,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,12,1,1,2015,1
,Kakamega,23,1,1,2015,1
,Kakamega,22,1,1,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,21,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,23,1,1,2015,1
,Kakamega,33,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,19,1,1,2015,1
,Kakamega,25,1,1,2015,1
,Kakamega,27,1,1,2015,1
,Kakamega,32,1,1,2015,1
,Kakamega,32,1,1,2015,1
,Kakamega,16,1,1,2015,1
,Kakamega,67,1,1,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,19,1,2,2015,1
,Kakamega,11,1,2,2015,1
,Kakamega,11,1,2,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,30,1,2,2015,1
,Kakamega,32,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,20,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,26,1,1,2015,1
,Kakamega,24,1,1,2015,1
,Kakamega,21,1,3,2015,1
,Kakamega,14,1,1,2015,1
,Kakamega,17,1,1,2015,1
,Kakamega,29,1,1,2015,1
,Kakamega,21,1,1,2015,1
,Kakamega,28,1,1,2015,1
,Kakamega,66,1,1,2015,1
,Kakamega,41,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,22,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,10,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,30,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,34,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,23,1,2,2015,1
,Kakamega,17,1,2,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,16,1,2,2015,1
,Kakamega,18,1,2,2015,1
,Kakamega,13,1,2,2015,1
,Kakamega,25,1,2,2015,1
,Kakamega,50,1,2,2015,1
,Kakamega,50,1,3,2015,1
,Kakamega,15,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,21,1,2,2015,1
,Kakamega,14,1,2,2015,1
,Kakamega,12,1,2,2015,1
,Kakamega,19,1,2,2015,1
,Busia,28,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,35,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,15,1,11,2014,1
,Busia,50,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,35,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,21,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,26,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,11,1,10,2014,1
,Busia,13,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,23,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,42,1,11,2014,1
,Busia,40,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,53,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,82,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,45,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,61,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,43,1,11,2014,1
,Busia,35,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,74,1,11,2014,1
,Busia,17,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,19,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,29,1,11,2014,1
,Busia,71,1,10,2014,1
,Busia,48,1,10,2014,1
,Busia,21,1,1,2015,1
,Busia,15,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,41,1,10,2014,1
,Busia,13,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,41,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,42,1,10,2014,1
,Busia,32,1,10,2014,1
,Busia,45,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,40,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,20,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,13,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,31,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,32,1,10,2014,1
,Busia,28,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,35,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,33,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,20,1,10,2014,1
,Busia,24,1,10,2014,1
,Busia,36,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,26,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,24,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,11,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,27,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,31,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,35,1,11,2014,1
,Busia,53,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,47,1,11,2014,1
,Busia,49,1,11,2014,1
,Busia,32,1,10,2014,1
,Busia,31,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,30,1,11,2014,1
,Busia,36,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,43,1,11,2014,1
,Busia,39,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,30,1,11,2014,1
,Busia,30,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,30,1,11,2014,1
,Busia,35,1,11,2014,1
,Busia,30,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,22,1,10,2014,1
,Busia,19,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,29,1,11,2014,1
,Busia,63,1,11,2014,1
,Busia,71,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,42,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,14,1,12,2014,1
,Busia,38,1,11,2014,1
,Busia,29,1,12,2014,1
,Busia,27,1,12,2014,1
,Busia,35,1,12,2014,1
,Busia,21,1,12,2014,1
,Busia,24,1,11,2014,1
,Busia,15,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,29,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,32,1,10,2014,1
,Busia,59,1,11,2014,1
,Busia,36,1,11,2014,1
,Busia,43,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,43,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,40,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,40,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,30,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,15,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,33,1,11,2014,1
,Busia,38,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,50,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,52,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,31,1,12,2014,1
,Busia,21,1,12,2014,1
,Busia,56,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,20,1,10,2014,1
,Busia,28,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,52,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,36,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,15,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,13,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,30,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,28,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,32,1,10,2014,1
,Busia,38,1,10,2014,1
,Busia,31,1,10,2014,1
,Busia,37,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,43,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,44,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,28,1,10,2014,1
,Busia,20,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,29,1,11,2014,1
,Busia,36,1,11,2014,1
,Busia,41,1,11,2014,1
,Busia,54,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,29,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,20,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,15,1,11,2014,1
,Busia,50,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,50,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,19,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,28,1,11,2014,1
,Busia,13,1,10,2014,1
,Busia,34,1,11,2014,1
,Busia,37,1,11,2014,1
,Busia,20,1,10,2014,1
,Busia,13,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,27,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,24,1,10,2014,1
,Busia,47,1,10,2014,1
,Busia,15,1,11,2014,1
,Busia,49,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,52,1,11,2014,1
,Busia,38,1,10,2014,1
,Busia,30,1,10,2014,1
,Busia,27,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,38,1,10,2014,1
,Busia,50,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,12,1,10,2014,1
,Busia,25,1,11,2014,1
,Busia,33,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,36,1,10,2014,1
,Busia,13,1,1,2015,1
,Busia,27,1,10,2014,1
,Busia,26,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,13,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,29,1,10,2014,1
,Busia,20,1,10,2014,1
,Busia,33,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,26,1,10,2014,1
,Busia,27,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,10,1,10,2014,1
,Busia,26,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,34,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,13,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,23,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,16,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,23,1,11,2014,1
,Busia,57,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,13,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,30,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,46,1,10,2014,1
,Busia,62,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,62,1,11,2014,1
,Busia,39,1,11,2014,1
,Busia,61,1,11,2014,1
,Busia,64,1,12,2014,1
,Busia,49,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,37,1,11,2014,1
,Busia,56,1,11,2014,1
,Busia,44,1,11,2014,1
,Busia,37,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,45,1,11,2014,1
,Busia,44,1,11,2014,1
,Busia,33,1,11,2014,1
,Busia,40,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,38,1,12,2014,1
,Busia,30,1,12,2014,1
,Busia,36,1,12,2014,1
,Busia,25,1,12,2014,1
,Busia,22,1,12,2014,1
,Busia,55,1,12,2014,1
,Busia,40,1,12,2014,1
,Busia,32,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,15,1,12,2014,1
,Busia,33,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,42,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,15,1,11,2014,1
,Busia,20,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,19,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,24,1,10,2014,1
,Busia,14,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,22,1,10,2014,1
,Busia,15,1,10,2014,1
,Busia,35,1,11,2014,1
,Busia,15,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,33,1,11,2014,1
,Busia,34,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,33,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,38,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,13,1,11,2014,1
,Busia,39,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,13,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,33,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,27,1,10,2014,1
,Busia,56,1,10,2014,1
,Busia,46,1,10,2014,1
,Busia,20,1,10,2014,1
,Busia,25,1,10,2014,1
,Busia,27,1,10,2014,1
,Busia,45,1,10,2014,1
,Busia,38,1,10,2014,1
,Busia,18,1,10,2014,1
,Busia,32,1,10,2014,1
,Busia,23,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,13,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,20,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,42,1,11,2014,1
,Busia,28,1,11,2014,1
,Busia,16,1,11,2014,1
,Busia,31,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,13,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,14,1,11,2014,1
,Busia,22,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,66,1,11,2014,1
,Busia,77,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,39,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,47,1,11,2014,1
,Busia,62,1,11,2014,1
,Busia,19,1,11,2014,1
,Busia,23,1,11,2014,1
,Busia,17,1,11,2014,1
,Busia,36,1,11,2014,1
,Busia,15,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,66,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,24,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,57,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,32,1,11,2014,1
,Busia,46,1,11,2014,1
,Busia,45,1,11,2014,1
,Busia,21,1,11,2014,1
,Busia,35,1,11,2014,1
,Busia,12,1,11,2014,1
,Busia,41,1,11,2014,1
,Busia,38,1,11,2014,1
,Busia,36,1,10,2014,1
,Busia,28,1,11,2014,1
,Busia,29,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,18,1,11,2014,1
,Busia,26,1,11,2014,1
,Busia,38,1,11,2014,1
,Busia,25,1,11,2014,1
,Busia,18,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,21,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,64,1,10,2014,1
,Busia,32,1,10,2014,1
,Busia,17,1,10,2014,1
,Busia,21,1,10,2014,1
,Busia,52,1,10,2014,1
,Busia,34,1,10,2014,1
,Busia,40,1,10,2014,1
,Busia,39,1,10,2014,1
,Busia,31,1,12,2014,1
,Busia,17,1,12,2014,1
,Busia,46,1,12,2014,1
,Busia,28,1,12,2014,1
,Busia,26,1,11,2014,1
,Busia,29,1,11,2014,1
,Busia,35,1,12,2014,1
,Busia,20,1,11,2014,1
,Busia,42,1,11,2014,1
,Busia,27,1,11,2014,1
,Busia,44,1,11,2014,1
,Busia,34,1,11,2014,1
