id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,BTJ,70060224,20,943,31.43333,0.6362672,3.181336,7,24,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060225,23,929,30.96667,0.7427341,3.713671,8,31,20-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060226,24,935,31.16667,0.7700535,3.850267,7,28,20-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060227,14,917,30.56667,0.4580153,2.290076,5,18,09mar2015,11-Sep-17,9,2017,2
,BTJ,70060228,19,942,31.4,0.6050956,3.025478,6,23,12-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060229,18,943,31.43333,0.5726405,2.863203,6,22,12-Feb-15,12-Sep-17,9,2017,2
,BTJ,70060230,26,936,31.2,0.8333333,4.166667,9,34,12-Feb-15,11-Sep-17,9,2017,2
,BTJ,70060231,20,863,28.76667,0.6952491,3.476246,6,24,14-Feb-15,26-Jun-17,6,2017,2
,BTJ,70060232,19,798,26.6,0.7142857,3.571429,6,23,20-Apr-15,26-Jun-17,6,2017,2
,BTJ,70060233,20,796,26.53333,0.7537689,3.768844,6,24,22-Apr-15,26-Jun-17,6,2017,2
,BTJ,70060234,15,863,28.76667,0.5214369,2.607184,5,19,14-Feb-15,26-Jun-17,6,2017,2
,BTJ,70060235,28,909,30.3,0.9240924,4.620462,8,32,14-Feb-15,11-Aug-17,8,2017,2
,BTJ,70060236,16,863,28.76667,0.5561993,2.780997,5,20,14-Feb-15,26-Jun-17,6,2017,2
,BTJ,70060237,24,902,30.06667,0.7982261,3.991131,7,28,21-Feb-15,11-Aug-17,8,2017,2
,BTJ,70060238,15,864,28.8,0.5208334,2.604167,5,19,13-Feb-15,26-Jun-17,6,2017,2
,BTJ,70060239,8,143,4.766667,1.678322,8.391608,3,12,14-Feb-15,07-Jul-15,7,2015,2
,BTJ,70060240,16,863,28.76667,0.5561993,2.780997,5,20,14-Feb-15,26-Jun-17,6,2017,2
,BTJ,70060241,19,866,28.86667,0.6581986,3.290993,6,23,12-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060242,17,821,27.36667,0.6211936,3.105968,6,21,25mar2015,23-Jun-17,6,2017,2
,BTJ,70060243,24,863,28.76667,0.834299,4.171495,7,28,15-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060244,20,862,28.73333,0.6960557,3.480278,6,24,16-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060245,20,825,27.5,0.7272727,3.636364,6,24,25mar2015,27-Jun-17,6,2017,2
,BTJ,70060246,16,866,28.86667,0.5542725,2.771363,5,20,12-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060247,20,865,28.83333,0.6936416,3.468208,6,24,13-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060248,20,865,28.83333,0.6936416,3.468208,6,24,13-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060249,20,866,28.86667,0.6928406,3.464203,6,24,12-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060250,16,863,28.76667,0.5561993,2.780997,5,20,15-Feb-15,27-Jun-17,6,2017,2
,BTJ,70060251,23,861,28.7,0.8013937,4.006968,7,27,13-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060252,20,861,28.7,0.6968641,3.48432,6,24,13-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060253,20,915,30.5,0.6557377,3.278688,6,24,13-Feb-15,16-Aug-17,8,2017,2
,BTJ,70060254,24,861,28.7,0.8362369,4.181184,7,28,13-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060255,14,861,28.7,0.4878049,2.439024,5,18,13-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060256,15,854,28.46667,0.5269321,2.63466,5,19,20-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060257,16,854,28.46667,0.5620609,2.810304,5,20,20-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060258,16,860,28.66667,0.5581396,2.790698,5,20,14-Feb-15,23-Jun-17,6,2017,2
,BTJ,70060259,24,859,28.63333,0.8381839,4.19092,7,28,15-Feb-15,23-Jun-17,6,2017,2
