id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year
,Zomba 6,,,,1,1,1,,3,3,,16,1,3,1,2016
,Zomba 2,1,,,,,1,,1,3,,,,3,1,2014
,Zomba 4,,1,,0,,1,,3,3,,12,1,3,10,2014
,Zomba 7,,,,0,,1,,3,3,,25,1,3,7,2015
,Zomba 8,,,,1,1,1,,3,3,,13,1,3,8,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,2,2014
,Zomba 6,,,,1,1,1,,3,3,,89.66666667,1,3,5,2015
,Zomba 5,,,,1,1,1,,3,3,,16.33333333,1,3,4,2015
,Zomba 1,,,,,,1,,3,3,,41.66666667,1,3,2,2016
,Zomba 8,,,,1,1,1,,3,3,12,60,1,3,8,2015
,Zomba 4,,,,0,,1,,3,3,,53.33333333,1,3,10,2014
,Zomba 5,,,1,,,1,,3,3,,32,1,3,4,2015
,Zomba 3,,1,,0,,1,,3,3,,107.5,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,26,1,3,3,2015
,Zomba 8,,,,0,,1,,3,3,,21,1,3,8,2015
,Zomba 7,,,,1,1,1,,3,3,,19,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,60,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015
,Zomba 3,,1,,1,1,1,,3,3,,50,1,3,2,2016
,Zomba 4,0,,1,,,1,,3,3,,8.666666667,,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,3,2015
,Zomba 5,,,,0,,1,,3,3,,50,1,3,3,2015
,Zomba 4,,1,,0,,1,,3,3,,60,1,3,4,2015
,Zomba 7,,,1,,,1,,3,3,,40,1,3,7,2015
,Zomba 6,,,,1,1,1,,3,3,,11,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,130,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,14.5,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,30,1,3,2,2015
,Zomba 9,,,,0,,1,,3,3,,55,1,3,11,2015
,Zomba 4,,,,1,1,1,,3,3,,13,1,3,2,2016
,Zomba 9,,,,1,1,1,,3,3,,20,1,3,4,2016
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,30,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,1,2015
,Zomba 9,,,1,,,1,,3,3,,20,1,3,12,2015
,Zomba 4,,,,1,1,1,,2,3,,12,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,3,2015
,Zomba 5,,,,0,,1,,3,3,,58.33333333,1,3,3,2015
,Zomba 3,,,,0,,1,,3,3,,50,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,50,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,12,1,3,9,2014
,Zomba 7,,1,,1,1,1,,3,3,,245.8333333,1,3,7,2015
,Zomba 4,,,1,,,1,,3,3,,24,0,3,9,2015
,Zomba 9,,,,0,,1,,3,3,,17.91666667,1,3,1,2016
,Zomba 4,,,1,,,1,,3,3,,30.33333333,1,3,9,2015
,Zomba 5,,,,1,1,1,,3,3,,147.0833333,1,3,3,2015
,Zomba 4,,,,1,1,1,,3,3,12,30,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,8,2015
,Zomba 3,,,1,,,1,,3,3,,45,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,96.66666667,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,454,0,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,12,1,3,7,2015
,Zomba 9,,,,0,,1,,3,3,,76.66666667,1,3,12,2015
,Zomba 3,,,1,,,1,,3,3,,12,1,3,9,2014
,Zomba 8,,,,0,,1,,3,3,,15,1,3,8,2015
,Zomba 6,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,54.5,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,105.4166667,1,3,2,2015
,Zomba 3,,,,0,,1,,3,3,,170,1,3,9,2014
,Zomba 9,,,,0,,1,,3,3,12,12,1,3,4,2016
,Zomba 5,,,1,,,1,1,,,,50.66666667,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,20,1,3,4,2015
,Zomba 7,,,,0,,1,,3,3,,13,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,193.3333333,1,3,10,2014
,Zomba 1,,,,1,1,1,,3,3,,33.33333333,1,3,1,2016
,Zomba 7,,,,0,,1,,3,3,,16,1,3,7,2015
,Zomba 4,,,1,,,1,,3,3,,11,0,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,100,1,3,9,2014
,Zomba 6,,,1,,,1,,3,3,,26,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,43.5,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,260,1,3,9,2014
,Zomba 8,,,,1,1,1,,3,3,,25,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,14,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,98.33333333,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,76.66666667,1,3,4,2015
,Zomba 9,0,,,1,1,1,,3,3,4,,,3,12,2015
,Zomba 8,,,,0,,1,,3,3,,15,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,21.66666667,1,3,9,2014
,Zomba 6,,1,,0,,1,,3,3,,35,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,33,1,3,8,2015
,Zomba 5,,,1,,,1,,3,3,,13.08333333,1,3,3,2015
,Zomba 7,,,,1,1,1,,3,3,,46,1,3,7,2015
,Zomba 4,,,,0,,1,,3,3,,25.83333333,1,3,9,2014
,Zomba 4,,1,,0,,1,,3,3,,133.3333333,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,30,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,25,1,3,2,2015
,Zomba 7,,,,0,,1,,3,3,,27.5,1,3,7,2015
,Zomba 7,,,,1,1,1,1,,,,47,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,59.58333333,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,83,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,58,1,3,1,2016
,Zomba 8,,,,1,1,1,,3,3,,10,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,21.5,1,3,7,2015
,Zomba 5,,,1,,,1,,3,3,,15,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 4,,1,,0,,1,,3,3,,50,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,300,1,3,4,2015
,Zomba 1,,,,1,1,1,,3,3,,233.3333333,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,40.66666667,1,3,12,2015
,Zomba 9,,,,0,,1,,3,3,,34.16666667,1,3,12,2015
,Zomba 9,,,1,,,1,,3,3,,13.83333333,1,3,12,2015
,Zomba 4,,,1,,,1,,3,3,,12,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,12,66,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,32,1,3,10,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 2,1,,,,,1,,1,1,,,,3,11,2013
,Zomba 5,,,,1,1,1,,3,3,,25.83333333,1,3,1,2016
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,5,2015
,Zomba 6,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,20,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,111.6666667,1,3,1,2015
,Zomba 6,,,,1,1,1,,3,3,,29,1,3,5,2015
,Zomba 6,,,,0,,1,,3,3,,19,1,3,4,2015
,Zomba 3,0,,1,,,1,,2,1,,,,3,9,2014
,Zomba 4,,,1,,,1,,3,3,12,20,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,150,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,17,1,3,10,2014
,Zomba 5,1,0,,,,,,,,,,,3,1,2016
,Zomba 8,,,,0,,1,,3,3,,18,1,3,8,2015
,Zomba 9,,,1,,,1,,3,3,,20,1,3,12,2015
,Zomba 7,,1,,0,,1,,2,3,11,32,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,80,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,37,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,55,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,1,2015
,Zomba 4,,,,1,1,1,,3,3,,226,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,25,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,50,1,3,9,2014
,Zomba 1_2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 2,1,,,,,1,,1,3,,,,3,1,2014
,Zomba 4,,,,0,,1,,3,3,,15,1,3,7,2015
,Zomba 3,,,1,,,1,1,,,,18.25,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,62,1,3,9,2014
,Zomba 6,,,1,,,1,,3,3,,12,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,48.33333333,1,3,3,2015
,Zomba 3,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,81,1,3,9,2014
,Zomba 4,,,1,,,1,,3,3,,13,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,225,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,11,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,42.91666667,1,3,5,2015
,Zomba 4,,,,0,,1,,3,3,,25,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,16,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,83.33333333,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,33.75,1,3,10,2014
,Zomba 4,,,1,,,1,,3,3,,46.66666667,1,3,10,2014
,Zomba 6,,,,0,,1,,3,3,,28.5,1,3,1,2014
,Zomba 3,,,,1,1,1,,3,3,,73.33333333,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,66.5,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,67.91666667,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,12,20,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,63.33333333,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,22.91666667,1,3,8,2015
,Zomba 9,,,,1,1,1,,3,3,,48.08333333,1,3,12,2015
,Zomba 7,,,,1,1,1,,3,3,,40,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,22,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,4,2015
,Zomba 4,,,,0,,1,,3,3,,11.75,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,34.66666667,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,21,1,3,10,2014
,Zomba 5,0,1,1,,,1,,3,3,7,,,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,266.6666667,1,3,3,2015
,Zomba 4,,,,1,1,1,,3,3,,291.6666667,1,3,10,2014
,Zomba 6,,,,0,,1,,3,3,,30,1,3,5,2015
,Zomba 3,1,0,,,,,,,,,,,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,45,1,3,9,2014
,Zomba 8,,,,0,,1,,3,3,12,15,1,3,8,2015
,Zomba 6,,,,0,,1,,3,3,,68,1,3,5,2015
,Zomba 5,,,,0,,1,,3,3,,65,1,3,9,2015
,Zomba 6,,1,,0,,1,,3,3,,26,1,3,4,2015
,Zomba 5,,1,1,,,1,,3,3,,26,1,3,1,2016
,Zomba 6,,,1,,,1,,3,3,,15,1,3,9,2015
,Zomba 4,,,,1,1,1,,3,3,,83.33333333,1,3,8,2015
,Zomba 5,0,0,,,,,,,,,,,3,2,2015
,Zomba 9,,,,1,1,1,,3,3,,90,1,3,12,2015
,Zomba 5,,,,1,1,1,,3,3,,315,1,3,8,2015
,Zomba 8,,,,1,1,1,,3,3,,16.33333333,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,158.3333333,1,3,4,2015
,Zomba 8,,,,1,1,1,,3,3,,21.66666667,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,36,1,3,9,2014
,Zomba 9,,,,0,,1,,3,3,,90.83333333,1,3,1,2016
,Zomba 3,,,,1,1,1,,3,3,,10,1,3,9,2014
,Zomba 8,,,,0,,1,,3,3,,32,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,166.6666667,1,3,8,2015
,Zomba 6,,,,0,,1,,3,3,,50,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,21.66666667,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,150,1,3,4,2015
,Zomba 4,,,1,,,1,,3,3,,15,1,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,43.33333333,1,3,10,2014
,Zomba 7,,,,1,1,1,,2,3,,13,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,12,44.16666667,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,9,2014
,Zomba 4,,1,,,,1,,3,3,,55,1,3,9,2015
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,3,2015
,Zomba 6,,,,1,1,1,,3,3,,22,1,3,4,2015
,Zomba 6,,,1,,,1,,3,2,,29.75,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 4,1,0,,,,,,,,,,,3,10,2014
,Zomba 5,0,,,1,1,1,,3,3,,3,,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015
,Zomba 3,,,1,,,1,,3,3,12,21,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,65,1,3,12,2015
,Zomba 9,,,,1,1,1,,3,3,,31,1,3,12,2015
,Zomba 3,,,,1,1,1,,3,3,,316.6666667,1,3,9,2014
,Zomba 5,,,1,,,1,,3,3,,23.75,1,3,3,2015
,Zomba 6,,1,,1,1,1,,3,3,,37.5,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,170,1,3,8,2014
,Zomba 2,1,,,,,1,,3,3,,,,3,11,2013
,Zomba 3,,,,1,1,1,,2,3,,18,1,3,9,2014
,Zomba 3,,,,0,,1,,3,3,,11,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,30,1,3,12,2015
,Zomba 6,,,,0,,1,,3,3,,30,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,66.66666667,1,3,3,2015
,Zomba 5,,,,1,1,1,,3,3,,67,1,3,4,2015
,Zomba 3,Don't know,1,,1,1,1,0,,,,,,3,9,2014
,Zomba 8,,1,,1,1,1,,3,3,,20,0,3,8,2015
,Zomba 3,,1,,1,1,1,,3,3,12,67.33333333,1,3,8,2014
,Zomba 9,,,,1,1,1,,3,3,,16.66666667,1,3,1,2016
,Zomba 4,,1,,0,,1,,3,3,,83.33333333,1,3,9,2015
,Zomba 3,,,,1,1,1,,3,3,,110,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,70,1,3,8,2015
,Zomba 1,,,,1,1,1,,3,3,,28.33333333,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,50,1,3,10,2014
,Zomba 7,,,,1,1,1,,3,3,,50,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,3,2015
,Zomba 9,,,,0,,1,,3,3,,59.33333333,1,3,12,2015
,Zomba 7,,,,1,1,1,,3,3,,60,1,3,7,2015
,Zomba 7,,,,0,,1,,3,3,,53,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,3,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 3,,,,0,,1,,3,3,,30,1,3,1,2016
,Zomba 9,,,,1,1,1,,3,3,,11,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,15,1,3,8,2015
,Zomba 4,,,1,,,1,,3,3,,19,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,19.33333333,1,3,2,2016
,Zomba 6,,,1,,,1,,3,3,,19,1,3,9,2015
,Zomba 4,,,1,,,1,,2,3,,13.25,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,60,1,3,4,2015
,Zomba 6,,,,0,,1,,3,3,,44,1,3,4,2015
,Zomba 9,1,0,,,,,,,,,,,3,11,2015
,Zomba 4,,,,1,1,1,,3,3,,18,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,60.33333333,1,3,3,2015
,Zomba 8,,,,1,1,1,,3,3,,11.25,1,3,8,2015
,Zomba 3,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 9,,,,0,,1,,3,3,,27.66666667,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,86,1,3,10,2014
,Zomba 4,,,,1,1,1,,2,3,,20,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,15.33333333,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,30.83333333,1,3,4,2015
,Zomba 4,,,,1,1,1,,2,3,,17,0,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,5,2015
,Zomba 3,,,1,,,1,,3,3,,15.91666667,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,10,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,113.3333333,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,84,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,63.33333333,1,3,1,2016
,Zomba 4,,1,,1,1,1,,3,3,,20,1,3,10,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,2,2014
,Zomba 9,,,,0,,1,,3,3,,19.33333333,1,3,1,2016
,Zomba 5,,,1,,,1,,3,3,,25.08333333,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,33,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,58.33333333,1,3,4,2015
,Zomba 6,,,,1,1,1,,3,3,,17.91666667,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,40,1,3,4,2015
,Zomba 3,0,0,,,,,,,,,,,3,9,2014
,Zomba 9,,,,0,,1,,3,3,,52,1,3,1,2016
,Zomba 9,,,,0,,1,,3,3,,30,1,3,12,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,10,2014
,Zomba 9,,,,0,,1,,3,3,,15.66666667,1,3,12,2015
,Zomba 9,,,,0,,1,,3,3,,10.41666667,1,3,12,2015
,Zomba 5,0,,,1,1,1,,3,3,,5.333333333,,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,62.5,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,53.33333333,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,20,1,3,2,2016
,Zomba 7,,,,1,1,1,,3,3,,25,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,109,1,3,4,2015
,Zomba 6,,,1,,,1,,3,3,,12,1,3,9,2015
,Zomba 6,,,1,,,1,,3,3,,12,1,3,8,2015
,Zomba 1,,,1,,,1,,2,3,,22.5,1,3,2,2016
,Zomba 5,,,,1,1,1,,3,3,,26,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,53.75,1,3,3,2015
,Zomba 4,,1,,0,,1,,3,3,,15,1,3,10,2014
,Zomba 4,,1,,1,1,1,,3,3,,25,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,46,1,3,1,2015
,Zomba 4,,,,1,1,1,,3,3,,46,1,3,10,2014
,Zomba 3,,,1,,,1,,3,3,,12.75,1,3,9,2014
,Zomba 5,,,,0,,1,,3,3,,128,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,15,1,3,9,2014
,Zomba 8,,,,,,1,,3,3,,75,1,3,8,2015
,Zomba 5,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,28,1,3,10,2014
,Zomba 7,,,,0,,1,,3,3,,88,1,3,7,2015
,Zomba 4,,,,1,1,1,,3,3,,26,1,3,9,2014
,Zomba 3,,,,1,1,1,,3,3,,35,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,15.83333333,1,3,3,2015
,Zomba 9,,,1,,,1,,3,3,,25.33333333,1,3,12,2015
,Zomba 7,,,,0,,1,,3,3,,85.75,1,3,8,2015
,Zomba 7,,,,0,,1,,3,3,,100,1,3,7,2015
,Zomba 5,,,,1,1,1,,3,3,,312,1,3,3,2015
,Zomba 3,,,,1,1,1,,3,3,,95,1,3,9,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 6,,,1,,,1,,3,3,,12.5,1,3,4,2015
,Zomba 6,,1,,1,1,1,,3,3,,12.91666667,1,3,4,2015
,Zomba 3,,,,0,,1,,3,3,,180,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,4,2015
,Zomba 5,,1,,0,,1,,3,3,,40,1,3,3,2015
,Zomba 3,,,,0,,1,,3,3,,160,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,21.33333333,1,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,230,1,3,2,2015
,Zomba 4,,,,1,1,1,,3,3,,29,1,3,10,2014
,Zomba 6,,,,1,1,1,,3,3,,28,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,12,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,137.5,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,14,1,3,4,2015
,Zomba 4,,,,1,1,1,,3,3,,14,0,3,8,2015
,Zomba 2,,,1,,,1,,3,3,9,,1,3,1,2014
,Zomba 9,,1,,0,,1,,3,3,,35,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,20,1,3,4,2015
,Zomba 1,1,,,,,1,,1,1,,,,3,1,2014
,Zomba 9,,,,0,,1,,3,3,,26.66666667,1,3,1,2016
,Zomba 7,,,,1,1,1,,3,3,,14,1,3,7,2015
,Zomba 5,,,1,,,1,,3,3,,40.33333333,1,3,3,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 8,,,,1,1,1,,3,3,,30,1,3,8,2015
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 6,,,,1,1,1,,3,3,,10,1,3,4,2015
,Zomba 4,0,0,,,,,,,,,,,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,3,2015
,Zomba 4,,,,1,1,1,,3,3,,31,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,49.33333333,1,3,4,2015
,Zomba 4,,,,0,,1,,3,3,,63.33333333,1,3,10,2014
,Zomba 2,,,,,,1,,3,3,,,1,3,1,2014
,Zomba 8,,,,0,,1,,3,3,,35,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,45,1,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,18,1,3,10,2014
,Zomba 4,0,,,,,1,0,,,,,,3,10,2014
,Zomba 1_2,1,,0,,,,,,,,,,3,1,2014
,Zomba 7,,,,1,1,1,,3,3,,80,1,3,7,2015
,Zomba 3,,,,0,,1,,3,3,,40,1,3,2,2016
,Zomba 7,,,,0,,1,,3,3,,110,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,15,1,3,7,2015
,Zomba 9,,,1,,,1,,3,3,,33.83333333,1,3,12,2015
,Zomba 1,,,,1,1,1,,3,3,,26.66666667,1,3,2,2016
,Zomba 4,,,,1,1,1,,3,3,,100,1,3,10,2014
,Zomba 4,,1,,1,1,1,,3,3,,121.3333333,1,3,9,2015
,Zomba 9,,,,0,,1,,3,3,,30,1,3,12,2015
,Zomba 6,,,,1,1,1,,3,3,,90,1,3,4,2015
,Zomba 5,,,,1,1,1,,3,3,,203.3333333,1,3,4,2015
,Zomba 1,0,,,,,1,,3,3,,,,3,11,2013
,Zomba 3,,,,1,1,1,,3,3,,32.5,1,3,2,2016
,Zomba 3,,,,1,1,1,,3,3,,40,1,3,1,2016
,Zomba 6,,1,,0,,1,,3,3,,44.16666667,1,3,4,2015
,Zomba 1,,,1,,,1,,3,3,,18,1,3,2,2016
,Zomba 6,,,1,,,1,,3,3,,13,1,3,1,2016
,Zomba 6,,,,1,1,1,,3,3,,65,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,49,1,3,7,2015
,Zomba 3,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 6,,,,0,,1,,3,3,,30,1,3,9,2015
,Zomba 6,,,,1,1,1,,3,3,,70,1,3,5,2015
,Zomba 3,,,,1,1,1,,3,3,,30,1,3,9,2014
,Zomba 9,,,,1,1,1,,3,3,,123.3333333,1,3,1,2016
,Zomba 8,,,,0,,1,,3,3,,17,1,3,8,2015
,Zomba 5,,,,0,,1,,3,3,,20,1,3,3,2015
,Zomba 4,,,1,,,1,,3,3,12,14.75,1,3,9,2014
,Zomba 5,,,,1,1,1,,3,3,,190,1,3,4,2015
,Zomba 6,0,,,1,1,1,,3,3,6,,,3,4,2015
,Zomba 4,,,,0,,1,,3,3,,50,1,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,10,11,1,3,9,2014
,Zomba 3,,,1,,,1,,3,3,,10.5,1,3,1,2016
,Zomba 4,,,,1,1,1,,3,3,,45,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,56.66666667,1,3,10,2014
,Zomba 3,,,,1,1,1,,3,3,,43.66666667,1,3,9,2014
,Zomba 6,,,,1,1,1,,3,3,,22,1,3,9,2015
,Zomba 4,1,0,,,,,,,,,,,3,10,2014
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,70,1,3,7,2015
,Zomba 8,,,,1,1,1,,3,3,,12,1,3,8,2015
,Zomba 4,,,,1,1,1,,3,3,,16,1,3,4,2015
,Zomba 7,,,,1,1,1,,3,3,,41,1,3,7,2015
,Zomba 5,,,,0,,1,,3,3,,80,1,3,4,2015
,Zomba 7,,,1,,,1,,3,3,,28.75,1,3,8,2015
,Zomba 3,,,,0,,1,,3,3,,22.66666667,1,3,9,2014
,Zomba 4,,,,0,,1,,3,3,,10,1,3,8,2014
,Zomba 6,,,,1,1,1,,3,3,,19.16666667,1,3,4,2015
,Zomba 9,,,,1,1,1,,3,3,,19.83333333,1,3,12,2015
,Zomba 5,,,1,,,1,,3,3,,20,1,3,1,2016
,Zomba 9,,,,0,,1,,3,3,,36.25,1,3,11,2015
,Zomba 6,0,,,1,1,1,,3,3,8,,,3,4,2015
,Zomba 3,,,,1,1,1,,3,3,,70,1,3,9,2014
,Zomba 4,,,,1,1,1,,3,3,,63.66666667,1,3,10,2014
,Zomba 4,,,,1,1,1,,3,3,,22,1,3,9,2014
,Zomba 7,,,,1,1,1,,3,3,,72,1,3,7,2015
,Zomba 7,,,,1,1,1,,3,3,,43,1,3,7,2015
