ID,cem301_attendees_total,cem011 prgrm,month,year,cem005_today
,21,Ntungamo,2,2015,18-Feb-15
,45,Ntungamo,2,2015,19-Feb-15
,26,Ntungamo,2,2015,19-Feb-15
,13,Ntungamo,2,2015,19-Feb-15
,50,Ntungamo,2,2015,19-Feb-15
,22,Ntungamo,2,2015,19-Feb-15
,43,Namutumba,2,2015,19-Feb-15
,54,Namutumba,2,2015,19-Feb-15
,14,Ntungamo,2,2015,19-Feb-15
,26,Ntungamo,2,2015,19-Feb-15
,18,Ntungamo,2,2015,19-Feb-15
,30,Namutumba,2,2015,17-Feb-15
,23,Namutumba,2,2015,19-Feb-15
,29,Ntungamo,2,2015,20-Feb-15
,17,Ntungamo,2,2015,20-Feb-15
,38,Butaleja,2,2015,20-Feb-15
,24,Ntungamo,2,2015,20-Feb-15
,60,Ntungamo,2,2015,20-Feb-15
,28,Ntungamo,2,2015,20-Feb-15
,20,Ntungamo,2,2015,20-Feb-15
,40,Ntungamo,2,2015,20-Feb-15
,34,Ntungamo,2,2015,21-Feb-15
,19,Ntungamo,2,2015,21-Feb-15
,91,Namutumba,1,2015,23-Jan-15
,23,Ntungamo,2,2015,23-Feb-15
,58,Ntungamo,2,2015,23-Feb-15
,19,Ntungamo,2,2015,23-Feb-15
,40,Ntungamo,2,2015,23-Feb-15
,33,Butaleja,2,2015,04-Feb-15
,34,Kibuku 3,3,2015,02-Mar-15
,48,Kibuku 3,3,2015,02-Mar-15
,44,Kibuku 3,3,2015,02-Mar-15
,33,Kibuku 3,3,2015,02-Mar-15
,23,Kibuku 3,3,2015,02-Mar-15
,64,Kibuku 3,3,2015,02-Mar-15
,38,Kibuku 3,3,2015,02-Mar-15
,37,Kibuku 3,3,2015,02-Mar-15
,33,Kibuku 3,3,2015,02-Mar-15
,28,Kibuku 3,3,2015,02-Mar-15
,46,Kibuku 3,3,2015,02-Mar-15
,52,Kibuku 3,3,2015,02-Mar-15
,67,Kibuku 3,3,2015,02-Mar-15
,76,Kibuku 3,3,2015,02-Mar-15
,20,Kibuku 3,3,2015,02-Mar-15
,67,Kibuku 3,3,2015,02-Mar-15
,31,Kibuku 3,3,2015,02-Mar-15
,52,Kibuku 3,3,2015,02-Mar-15
,58,Kibuku 3,3,2015,02-Mar-15
,37,Kibuku 3,3,2015,02-Mar-15
,48,Kibuku 3,3,2015,02-Mar-15
,73,Kibuku 3,3,2015,02-Mar-15
,26,Kibuku 3,3,2015,02-Mar-15
,13,Kibuku 3,3,2015,02-Mar-15
,59,Kibuku 1,3,2015,02-Mar-15
,66,Kibuku 3,3,2015,02-Mar-15
,40,Kibuku 3,3,2015,02-Mar-15
,29,Kibuku 3,3,2015,02-Mar-15
,60,Kibuku 3,3,2015,02-Mar-15
,43,Kibuku 3,3,2015,02-Mar-15
,34,Kibuku 3,3,2015,02-Mar-15
,39,Kibuku 3,3,2015,02-Mar-15
,26,Kibuku 3,3,2015,02-Mar-15
,45,Kibuku 3,3,2015,02-Mar-15
,24,Kibuku 3,3,2015,02-Mar-15
,34,Kibuku 3,3,2015,02-Mar-15
,17,Kibuku 3,3,2015,02-Mar-15
,34,Kibuku 2,3,2015,02-Mar-15
,70,Kibuku 3,3,2015,02-Mar-15
,38,Kibuku 3,3,2015,02-Mar-15
,82,Kibuku 3,3,2015,02-Mar-15
,29,Kibuku 3,3,2015,02-Mar-15
,52,Kibuku 3,3,2015,02-Mar-15
,25,Kibuku 3,3,2015,02-Mar-15
,58,Kibuku 3,3,2015,02-Mar-15
,35,Kibuku 3,3,2015,02-Mar-15
,70,Kibuku 3,3,2015,02-Mar-15
,44,Kibuku 3,3,2015,02-Mar-15
,37,Kibuku 3,3,2015,02-Mar-15
,61,Kibuku 3,3,2015,02-Mar-15
,32,Kibuku 3,3,2015,02-Mar-15
,33,Kibuku 3,3,2015,02-Mar-15
,19,Kibuku 3,3,2015,02-Mar-15
,14,Kibuku 3,3,2015,02-Mar-15
,34,Kibuku 3,3,2015,02-Mar-15
,68,Kibuku 3,3,2015,02-Mar-15
,58,Kibuku 3,3,2015,02-Mar-15
,53,Kibuku 3,3,2015,02-Mar-15
,32,Kibuku 3,3,2015,02-Mar-15
,67,Kibuku 3,3,2015,02-Mar-15
,42,Kibuku 3,3,2015,02-Mar-15
,64,Kibuku 3,3,2015,02-Mar-15
,37,Kibuku 3,3,2015,02-Mar-15
,53,Kibuku 3,3,2015,02-Mar-15
,51,Kibuku 3,3,2015,02-Mar-15
,55,Kibuku 3,3,2015,02-Mar-15
,33,Kibuku 3,3,2015,02-Mar-15
,61,Kibuku 3,3,2015,02-Mar-15
,56,Kibuku 3,3,2015,02-Mar-15
,36,Kibuku 3,3,2015,02-Mar-15
,48,Kibuku 3,3,2015,02-Mar-15
,64,Kibuku 3,3,2015,02-Mar-15
,81,Kibuku 3,3,2015,02-Mar-15
,60,Kibuku 3,3,2015,02-Mar-15
,50,Kibuku 2,3,2015,02-Mar-15
,35,Kibuku 3,3,2015,02-Mar-15
,27,Kibuku 3,3,2015,02-Mar-15
,61,Kibuku 3,3,2015,02-Mar-15
,61,Kibuku 3,3,2015,02-Mar-15
,30,Kibuku 3,3,2015,02-Mar-15
,67,Kibuku 3,3,2015,02-Mar-15
,37,Kibuku 3,3,2015,02-Mar-15
,54,Kibuku 3,3,2015,02-Mar-15
,66,Kibuku 3,3,2015,02-Mar-15
,18,Kibuku 3,3,2015,02-Mar-15
,60,Kibuku 3,3,2015,02-Mar-15
,55,Kibuku 3,3,2015,02-Mar-15
,36,Kibuku 3,3,2015,02-Mar-15
,45,Kibuku 3,3,2015,02-Mar-15
,52,Kibuku 2,3,2015,03-Mar-15
,43,Kibuku 2,3,2015,03-Mar-15
,31,Kibuku 2,3,2015,03-Mar-15
,33,Kibuku 2,3,2015,10-Mar-15
,40,Kibuku 2,3,2015,10-Mar-15
,56,Kibuku 2,3,2015,10-Mar-15
,60,Kibuku 2,3,2015,10-Mar-15
,60,Kibuku 2,3,2015,10-Mar-15
,45,Kibuku 2,3,2015,10-Mar-15
,27,Kibuku 2,3,2015,10-Mar-15
,68,Kibuku 2,3,2015,10-Mar-15
,54,Kibuku 2,3,2015,10-Mar-15
,57,Kibuku 2,3,2015,10-Mar-15
,39,Kibuku 2,3,2015,10-Mar-15
,85,Kibuku 2,3,2015,10-Mar-15
,37,Kibuku 2,3,2015,10-Mar-15
,50,Kibuku 2,3,2015,10-Mar-15
,34,Kibuku 2,3,2015,10-Mar-15
,60,Kibuku 2,3,2015,10-Mar-15
,30,Kibuku 2,3,2015,10-Mar-15
,36,Kibuku 2,3,2015,10-Mar-15
,59,Kibuku 2,3,2015,10-Mar-15
,47,Kibuku 2,3,2015,10-Mar-15
,31,Kibuku 2,3,2015,10-Mar-15
,32,Kibuku 2,3,2015,10-Mar-15
,32,Kibuku 2,3,2015,10-Mar-15
,26,Kibuku 2,3,2015,10-Mar-15
,41,Kibuku 2,3,2015,10-Mar-15
,14,Kibuku 2,3,2015,10-Mar-15
,98,Kibuku 2,3,2015,10-Mar-15
,73,Kibuku 2,3,2015,10-Mar-15
,71,Kibuku 2,3,2015,11-Mar-15
,58,Kibuku 2,3,2015,11-Mar-15
,22,Kibuku 2,3,2015,11-Mar-15
,41,Kibuku 2,3,2015,11-Mar-15
,22,Kibuku 2,3,2015,11-Mar-15
,33,Kibuku 2,3,2015,11-Mar-15
,67,Kibuku 2,3,2015,11-Mar-15
,27,Kibuku 2,3,2015,11-Mar-15
,30,Kibuku 2,3,2015,11-Mar-15
,94,Kibuku 2,3,2015,11-Mar-15
,39,Kibuku 2,3,2015,11-Mar-15
,56,Kibuku 2,3,2015,11-Mar-15
,38,Kibuku 2,3,2015,11-Mar-15
,142,Kibuku 2,3,2015,11-Mar-15
,72,Kibuku 2,3,2015,11-Mar-15
,39,Kibuku 2,3,2015,11-Mar-15
,24,Kibuku 2,3,2015,11-Mar-15
,41,Kibuku 2,3,2015,11-Mar-15
,32,Kibuku 2,3,2015,11-Mar-15
,104,Kibuku 2,3,2015,11-Mar-15
,48,Butaleja,1,2015,22-Jan-15
,36,Butaleja,1,2015,31-Jan-15
,55,Pallisa,5,2015,14-May-15
,63,Pallisa,5,2015,14-May-15
,38,Pallisa,5,2015,14-May-15
,50,Pallisa,5,2015,14-May-15
,75,Pallisa,5,2015,14-May-15
,52,Pallisa,5,2015,14-May-15
,58,Pallisa,5,2015,14-May-15
,32,Pallisa,5,2015,14-May-15
,45,Pallisa,5,2015,14-May-15
,30,Pallisa,5,2015,14-May-15
,60,Pallisa,5,2015,14-May-15
,70,Pallisa,5,2015,15-May-15
,38,Pallisa,5,2015,15-May-15
,66,Pallisa,5,2015,15-May-15
,70,Pallisa,5,2015,15-May-15
,42,Pallisa,5,2015,15-May-15
,47,Pallisa,5,2015,15-May-15
,62,Pallisa,5,2015,15-May-15
,80,Pallisa,5,2015,15-May-15
,31,Pallisa,5,2015,15-May-15
,49,Pallisa,5,2015,16-May-15
,33,Pallisa,5,2015,16-May-15
,84,Pallisa,5,2015,16-May-15
,36,Pallisa,5,2015,16-May-15
,58,Pallisa,5,2015,16-May-15
,52,Pallisa,5,2015,16-May-15
,36,Pallisa,5,2015,16-May-15
,38,Pallisa,5,2015,16-May-15
,89,Pallisa,5,2015,16-May-15
,62,Pallisa,5,2015,16-May-15
,42,Pallisa,5,2015,16-May-15
,150,Pallisa,5,2015,16-May-15
,30,Pallisa,5,2015,16-May-15
,45,Pallisa,5,2015,18-May-15
,48,Pallisa,5,2015,18-May-15
,30,Pallisa,5,2015,18-May-15
,58,Pallisa,5,2015,18-May-15
,49,Pallisa,5,2015,18-May-15
,36,Pallisa,5,2015,18-May-15
,35,Pallisa,5,2015,18-May-15
,56,Pallisa,5,2015,18-May-15
,73,Pallisa,5,2015,18-May-15
,33,Pallisa,5,2015,18-May-15
,56,Pallisa,5,2015,18-May-15
,42,Pallisa,5,2015,18-May-15
,44,Pallisa,5,2015,19-May-15
,56,Pallisa,5,2015,19-May-15
,63,Pallisa,5,2015,19-May-15
,45,Pallisa,5,2015,19-May-15
,73,Pallisa,5,2015,19-May-15
,37,Pallisa,5,2015,19-May-15
,86,Pallisa,5,2015,19-May-15
,37,Pallisa,5,2015,19-May-15
,48,Pallisa,5,2015,19-May-15
,50,Pallisa,5,2015,19-May-15
,62,Pallisa,5,2015,19-May-15
,41,Pallisa,5,2015,19-May-15
,42,Pallisa,5,2015,19-May-15
,49,Pallisa,5,2015,19-May-15
,42,Pallisa,5,2015,19-May-15
,63,Pallisa,5,2015,19-May-15
,83,Pallisa,5,2015,20-May-15
,76,Pallisa,5,2015,20-May-15
,70,Pallisa,5,2015,20-May-15
,55,Pallisa,5,2015,21-May-15
,57,Pallisa,5,2015,21-May-15
,37,Pallisa,5,2015,21-May-15
,33,Pallisa,5,2015,21-May-15
,48,Pallisa,5,2015,21-May-15
,31,Pallisa,5,2015,21-May-15
,30,Pallisa,5,2015,21-May-15
,30,Pallisa,5,2015,21-May-15
,32,Pallisa,5,2015,21-May-15
,50,Pallisa,5,2015,21-May-15
,38,Pallisa,5,2015,21-May-15
,51,Pallisa,5,2015,22-May-15
,120,Pallisa,5,2015,22-May-15
,87,Pallisa,5,2015,22-May-15
,36,Pallisa,5,2015,22-May-15
,49,Pallisa,5,2015,22-May-15
,42,Pallisa,5,2015,22-May-15
,53,Pallisa,5,2015,22-May-15
,32,Pallisa,5,2015,22-May-15
,47,Pallisa,5,2015,22-May-15
,67,Pallisa,5,2015,22-May-15
,90,Pallisa,5,2015,22-May-15
,72,Pallisa,5,2015,22-May-15
,97,Pallisa,5,2015,22-May-15
,60,Pallisa,5,2015,23-May-15
,40,Pallisa,5,2015,23-May-15
,54,Pallisa,5,2015,23-May-15
,44,Pallisa,5,2015,23-May-15
,36,Pallisa,5,2015,23-May-15
,61,Pallisa,5,2015,23-May-15
,15,Pallisa,5,2015,23-May-15
,56,Pallisa,5,2015,23-May-15
,32,Pallisa,5,2015,24-May-15
,42,Pallisa,5,2015,24-May-15
,37,Pallisa,5,2015,25-May-15
,58,Pallisa,5,2015,25-May-15
,70,Pallisa,5,2015,25-May-15
,47,Pallisa,5,2015,25-May-15
,34,Pallisa,5,2015,25-May-15
,18,Pallisa,5,2015,25-May-15
,31,Pallisa,5,2015,25-May-15
,33,Pallisa,5,2015,25-May-15
,42,Pallisa,5,2015,25-May-15
,90,Pallisa,5,2015,25-May-15
,35,Pallisa,5,2015,25-May-15
,27,Pallisa,5,2015,25-May-15
,63,Pallisa,5,2015,26-May-15
,40,Pallisa,5,2015,26-May-15
,36,Pallisa,5,2015,26-May-15
,62,Pallisa,5,2015,26-May-15
,55,Pallisa,5,2015,26-May-15
,48,Pallisa,5,2015,26-May-15
,51,Pallisa,5,2015,26-May-15
,36,Pallisa,5,2015,26-May-15
,24,Pallisa,5,2015,26-May-15
,43,Pallisa,5,2015,26-May-15
,42,Pallisa,5,2015,26-May-15
,55,Pallisa,5,2015,27-May-15
,43,Pallisa,5,2015,27-May-15
,47,Pallisa,5,2015,27-May-15
,36,Pallisa,5,2015,27-May-15
,50,Pallisa,5,2015,27-May-15
,46,Pallisa,5,2015,27-May-15
,47,Pallisa,5,2015,27-May-15
,32,Pallisa,5,2015,27-May-15
,29,Pallisa,5,2015,27-May-15
,38,Pallisa,5,2015,27-May-15
,72,Pallisa,5,2015,27-May-15
,32,Pallisa,5,2015,28-May-15
,41,Pallisa,5,2015,28-May-15
,46,Pallisa,5,2015,28-May-15
,35,Pallisa,5,2015,28-May-15
,36,Pallisa,5,2015,28-May-15
,36,Pallisa,5,2015,28-May-15
,42,Pallisa,5,2015,28-May-15
,57,Pallisa,5,2015,28-May-15
,56,Pallisa,5,2015,28-May-15
,62,Pallisa,5,2015,28-May-15
,43,Pallisa,5,2015,28-May-15
,27,Pallisa,5,2015,28-May-15
,56,Pallisa,5,2015,28-May-15
,51,Pallisa,5,2015,28-May-15
,61,Pallisa,5,2015,28-May-15
,54,Pallisa,5,2015,29-May-15
,73,Pallisa,5,2015,29-May-15
,41,Pallisa,5,2015,29-May-15
,34,Pallisa,5,2015,29-May-15
,48,Pallisa,5,2015,29-May-15
,41,Pallisa,5,2015,29-May-15
,31,Pallisa,5,2015,29-May-15
,32,Pallisa,5,2015,29-May-15
,32,Pallisa,5,2015,29-May-15
,62,Pallisa,5,2015,29-May-15
,42,Pallisa,5,2015,29-May-15
,86,Pallisa,5,2015,30-May-15
,46,Pallisa,5,2015,30-May-15
,130,Pallisa,5,2015,30-May-15
,40,Pallisa,5,2015,30-May-15
,30,Pallisa,5,2015,30-May-15
,62,Pallisa,5,2015,30-May-15
,75,Pallisa,5,2015,30-May-15
,41,Pallisa,5,2015,30-May-15
,84,Pallisa,5,2015,30-May-15
,54,Pallisa,5,2015,30-May-15
,37,Pallisa,5,2015,30-May-15
,73,Pallisa,5,2015,30-May-15
,36,Pallisa,5,2015,30-May-15
,109,Pallisa,5,2015,31-May-15
,40,Pallisa,6,2015,01-Jun-15
,37,Pallisa,6,2015,01-Jun-15
,69,Pallisa,6,2015,01-Jun-15
,51,Pallisa,6,2015,01-Jun-15
,57,Pallisa,6,2015,01-Jun-15
,33,Pallisa,6,2015,01-Jun-15
,35,Pallisa,6,2015,01-Jun-15
,60,Pallisa,6,2015,01-Jun-15
,56,Pallisa,6,2015,01-Jun-15
,48,Pallisa,6,2015,02-Jun-15
,48,Pallisa,6,2015,02-Jun-15
,60,Pallisa,6,2015,02-Jun-15
,32,Pallisa,6,2015,02-Jun-15
,51,Pallisa,6,2015,02-Jun-15
,50,Pallisa,6,2015,02-Jun-15
,48,Pallisa,6,2015,02-Jun-15
,52,Pallisa,6,2015,02-Jun-15
,31,Pallisa,6,2015,02-Jun-15
,32,Pallisa,6,2015,02-Jun-15
,36,Pallisa,6,2015,02-Jun-15
,46,Pallisa,6,2015,02-Jun-15
,27,Pallisa,6,2015,04-Jun-15
,35,Pallisa,6,2015,04-Jun-15
,52,Pallisa,6,2015,04-Jun-15
,44,Pallisa,6,2015,04-Jun-15
,60,Pallisa,6,2015,04-Jun-15
,30,Pallisa,6,2015,04-Jun-15
,24,Pallisa,6,2015,04-Jun-15
,43,Pallisa,6,2015,04-Jun-15
,52,Pallisa,6,2015,04-Jun-15
,56,Pallisa,6,2015,05-Jun-15
,48,Pallisa,6,2015,05-Jun-15
,80,Pallisa,6,2015,05-Jun-15
,56,Pallisa,6,2015,05-Jun-15
,30,Pallisa,6,2015,05-Jun-15
,25,Pallisa,6,2015,05-Jun-15
,36,Pallisa,6,2015,05-Jun-15
,51,Pallisa,6,2015,05-Jun-15
,58,Pallisa,6,2015,05-Jun-15
,54,Pallisa,6,2015,05-Jun-15
,33,Pallisa,6,2015,08-Jun-15
,44,Pallisa,6,2015,08-Jun-15
,42,Pallisa,6,2015,08-Jun-15
,51,Pallisa,6,2015,08-Jun-15
,63,Pallisa,6,2015,08-Jun-15
,37,Pallisa,6,2015,08-Jun-15
,49,Pallisa,6,2015,08-Jun-15
,33,Pallisa,6,2015,08-Jun-15
,48,Pallisa,6,2015,08-Jun-15
,38,Pallisa,6,2015,08-Jun-15
,41,Pallisa,6,2015,08-Jun-15
,58,Pallisa,6,2015,08-Jun-15
,43,Pallisa,6,2015,08-Jun-15
,46,Pallisa,6,2015,08-Jun-15
,37,Pallisa,6,2015,08-Jun-15
,51,Pallisa,6,2015,08-Jun-15
,54,Pallisa,6,2015,10-Jun-15
,62,Pallisa,6,2015,10-Jun-15
,32,Pallisa,6,2015,10-Jun-15
,37,Pallisa,6,2015,10-Jun-15
,42,Pallisa,6,2015,10-Jun-15
,32,Pallisa,6,2015,10-Jun-15
,29,Pallisa,6,2015,10-Jun-15
,39,Pallisa,6,2015,10-Jun-15
,51,Pallisa,6,2015,10-Jun-15
,40,Pallisa,6,2015,10-Jun-15
,43,Pallisa,6,2015,10-Jun-15
,66,Pallisa,6,2015,10-Jun-15
,35,Pallisa,6,2015,10-Jun-15
,20,Pallisa,6,2015,11-Jun-15
,29,Pallisa,6,2015,11-Jun-15
,30,Pallisa,6,2015,11-Jun-15
,72,Pallisa,6,2015,11-Jun-15
,42,Pallisa,6,2015,11-Jun-15
,46,Pallisa,6,2015,11-Jun-15
,42,Pallisa,6,2015,11-Jun-15
,40,Pallisa,6,2015,11-Jun-15
,25,Pallisa,6,2015,11-Jun-15
,57,Pallisa,6,2015,11-Jun-15
,52,Pallisa,6,2015,11-Jun-15
,49,Pallisa,6,2015,11-Jun-15
,64,Pallisa,6,2015,11-Jun-15
,31,Pallisa,6,2015,11-Jun-15
,59,Pallisa,6,2015,11-Jun-15
,22,Pallisa,6,2015,11-Jun-15
,59,Pallisa,6,2015,11-Jun-15
,51,Pallisa,6,2015,11-Jun-15
,72,Pallisa,6,2015,12-Jun-15
,23,Pallisa,6,2015,12-Jun-15
,49,Pallisa,6,2015,12-Jun-15
,30,Pallisa,6,2015,12-Jun-15
,58,Pallisa,6,2015,12-Jun-15
,28,Pallisa,6,2015,12-Jun-15
,32,Pallisa,6,2015,12-Jun-15
,37,Pallisa,6,2015,12-Jun-15
,30,Pallisa,6,2015,12-Jun-15
,45,Pallisa,6,2015,12-Jun-15
,28,Pallisa,6,2015,12-Jun-15
,41,Pallisa,6,2015,12-Jun-15
,45,Pallisa,6,2015,13-Jun-15
,33,Pallisa,6,2015,13-Jun-15
,48,Pallisa,6,2015,13-Jun-15
,49,Pallisa,6,2015,13-Jun-15
,55,Pallisa,6,2015,13-Jun-15
,53,Pallisa,6,2015,13-Jun-15
,81,Pallisa,6,2015,13-Jun-15
,38,Pallisa,6,2015,13-Jun-15
,39,Pallisa,6,2015,13-Jun-15
,31,Pallisa,6,2015,13-Jun-15
,60,Pallisa,6,2015,13-Jun-15
,68,Pallisa,6,2015,13-Jun-15
,31,Pallisa,6,2015,14-Jun-15
,32,Pallisa,6,2015,15-Jun-15
,50,Pallisa,6,2015,15-Jun-15
,40,Pallisa,6,2015,15-Jun-15
,29,Pallisa,6,2015,15-Jun-15
,53,Pallisa,6,2015,15-Jun-15
,44,Pallisa,6,2015,15-Jun-15
,31,Pallisa,6,2015,15-Jun-15
,31,Pallisa,6,2015,15-Jun-15
,28,Pallisa,6,2015,15-Jun-15
,32,Pallisa,6,2015,15-Jun-15
,39,Pallisa,6,2015,15-Jun-15
,67,Pallisa,6,2015,15-Jun-15
,12,Pallisa,6,2015,15-Jun-15
,32,Pallisa,6,2015,15-Jun-15
,35,Pallisa,6,2015,15-Jun-15
,52,Pallisa,6,2015,15-Jun-15
,28,Pallisa,6,2015,15-Jun-15
,27,Pallisa,6,2015,15-Jun-15
,38,Pallisa,6,2015,15-Jun-15
,55,Pallisa,6,2015,15-Jun-15
,55,Pallisa,6,2015,15-Jun-15
,60,Pallisa,6,2015,16-Jun-15
,32,Pallisa,6,2015,16-Jun-15
,18,Pallisa,6,2015,16-Jun-15
,36,Pallisa,6,2015,16-Jun-15
,58,Pallisa,6,2015,16-Jun-15
,20,Pallisa,6,2015,16-Jun-15
,59,Pallisa,6,2015,16-Jun-15
,28,Pallisa,6,2015,16-Jun-15
,57,Pallisa,6,2015,16-Jun-15
,76,Pallisa,6,2015,16-Jun-15
,57,Pallisa,6,2015,16-Jun-15
,40,Pallisa,6,2015,16-Jun-15
,21,Pallisa,6,2015,16-Jun-15
,30,Pallisa,6,2015,16-Jun-15
,49,Pallisa,6,2015,16-Jun-15
,40,Pallisa,6,2015,16-Jun-15
,39,Pallisa,6,2015,16-Jun-15
,46,Pallisa,6,2015,16-Jun-15
,35,Pallisa,6,2015,17-Jun-15
,43,Pallisa,6,2015,17-Jun-15
,47,Pallisa,6,2015,17-Jun-15
,67,Pallisa,6,2015,17-Jun-15
,38,Pallisa,6,2015,17-Jun-15
,43,Pallisa,6,2015,17-Jun-15
,39,Pallisa,6,2015,17-Jun-15
,52,Pallisa,6,2015,17-Jun-15
,84,Pallisa,6,2015,17-Jun-15
,52,Pallisa,6,2015,17-Jun-15
,36,Pallisa,6,2015,17-Jun-15
,42,Pallisa,6,2015,17-Jun-15
,46,Pallisa,6,2015,17-Jun-15
,31,Pallisa,6,2015,18-Jun-15
,30,Pallisa,6,2015,18-Jun-15
,36,Pallisa,6,2015,18-Jun-15
,17,Pallisa,6,2015,18-Jun-15
,57,Pallisa,6,2015,18-Jun-15
,66,Pallisa,6,2015,18-Jun-15
,58,Pallisa,6,2015,18-Jun-15
,35,Pallisa,6,2015,18-Jun-15
,25,Pallisa,6,2015,18-Jun-15
,32,Pallisa,6,2015,18-Jun-15
,53,Pallisa,6,2015,18-Jun-15
,42,Pallisa,6,2015,18-Jun-15
,44,Pallisa,6,2015,18-Jun-15
,30,Pallisa,6,2015,19-Jun-15
,87,Pallisa,6,2015,19-Jun-15
,30,Pallisa,6,2015,19-Jun-15
,38,Pallisa,6,2015,19-Jun-15
,57,Pallisa,6,2015,23-Jun-15
,32,Pallisa,6,2015,23-Jun-15
,48,Pallisa,6,2015,23-Jun-15
,41,Pallisa,6,2015,23-Jun-15
,62,Pallisa,6,2015,23-Jun-15
,45,Pallisa,6,2015,23-Jun-15
,38,Pallisa,6,2015,23-Jun-15
,36,Pallisa,6,2015,23-Jun-15
,30,Pallisa,6,2015,23-Jun-15
,83,Pallisa,6,2015,23-Jun-15
,30,Pallisa,6,2015,23-Jun-15
,40,Pallisa,6,2015,23-Jun-15
,67,Pallisa,6,2015,23-Jun-15
,60,Pallisa,6,2015,23-Jun-15
,63,Pallisa,6,2015,23-Jun-15
,36,Pallisa,6,2015,23-Jun-15
,89,Pallisa,6,2015,23-Jun-15
,44,Pallisa,6,2015,23-Jun-15
,83,Pallisa,6,2015,23-Jun-15
,23,Pallisa,6,2015,24-Jun-15
,39,Pallisa,6,2015,24-Jun-15
,44,Pallisa,6,2015,24-Jun-15
,39,Pallisa,6,2015,24-Jun-15
,34,Pallisa,6,2015,24-Jun-15
,33,Pallisa,6,2015,24-Jun-15
,40,Pallisa,6,2015,24-Jun-15
,25,Pallisa,6,2015,24-Jun-15
,37,Pallisa,6,2015,24-Jun-15
,36,Pallisa,6,2015,24-Jun-15
,70,Pallisa,6,2015,24-Jun-15
,29,Pallisa,6,2015,24-Jun-15
,32,Pallisa,6,2015,24-Jun-15
,26,Pallisa,6,2015,24-Jun-15
,23,Pallisa,6,2015,24-Jun-15
,55,Pallisa,6,2015,24-Jun-15
,49,Pallisa,6,2015,25-Jun-15
,34,Pallisa,6,2015,25-Jun-15
,18,Pallisa,6,2015,25-Jun-15
,60,Pallisa,6,2015,25-Jun-15
,68,Pallisa,6,2015,25-Jun-15
,46,Pallisa,6,2015,25-Jun-15
,45,Pallisa,6,2015,25-Jun-15
,42,Pallisa,6,2015,25-Jun-15
,64,Pallisa,6,2015,25-Jun-15
,18,Pallisa,6,2015,25-Jun-15
,28,Pallisa,6,2015,25-Jun-15
,42,Pallisa,6,2015,25-Jun-15
,69,Pallisa,6,2015,25-Jun-15
,31,Pallisa,6,2015,25-Jun-15
,36,Pallisa,6,2015,26-Jun-15
,33,Pallisa,6,2015,26-Jun-15
,24,Pallisa,6,2015,26-Jun-15
,38,Pallisa,6,2015,26-Jun-15
,48,Pallisa,6,2015,26-Jun-15
,37,Pallisa,6,2015,26-Jun-15
,31,Pallisa,6,2015,26-Jun-15
,56,Pallisa,6,2015,26-Jun-15
,30,Pallisa,6,2015,27-Jun-15
,20,Pallisa,6,2015,27-Jun-15
,36,Pallisa,6,2015,27-Jun-15
,30,Pallisa,6,2015,27-Jun-15
,40,Pallisa,6,2015,27-Jun-15
,50,Pallisa,6,2015,27-Jun-15
,30,Pallisa,6,2015,29-Jun-15
,37,Pallisa,6,2015,29-Jun-15
,58,Pallisa,6,2015,29-Jun-15
,18,Pallisa,6,2015,29-Jun-15
,64,Pallisa,6,2015,29-Jun-15
,42,Pallisa,6,2015,29-Jun-15
,26,Pallisa,6,2015,29-Jun-15
,37,Pallisa,6,2015,29-Jun-15
,50,Pallisa,6,2015,29-Jun-15
,40,Pallisa,6,2015,29-Jun-15
,43,Pallisa,6,2015,29-Jun-15
,60,Pallisa,6,2015,29-Jun-15
,51,Pallisa,6,2015,29-Jun-15
,44,Pallisa,6,2015,29-Jun-15
,44,Pallisa,6,2015,29-Jun-15
,40,Pallisa,6,2015,29-Jun-15
,58,Pallisa,6,2015,29-Jun-15
,36,Pallisa,6,2015,29-Jun-15
,40,Pallisa,6,2015,29-Jun-15
,25,Pallisa,6,2015,29-Jun-15
,49,Pallisa,6,2015,29-Jun-15
,42,Pallisa,6,2015,30-Jun-15
,50,Pallisa,6,2015,30-Jun-15
,48,Pallisa,6,2015,30-Jun-15
,28,Pallisa,6,2015,30-Jun-15
,40,Pallisa,6,2015,30-Jun-15
,36,Pallisa,6,2015,30-Jun-15
,38,Pallisa,6,2015,30-Jun-15
,36,Pallisa,6,2015,30-Jun-15
,57,Pallisa,6,2015,30-Jun-15
,51,Pallisa,6,2015,30-Jun-15
,30,Pallisa,6,2015,30-Jun-15
,48,Pallisa,6,2015,30-Jun-15
,63,Pallisa,7,2015,01-Jul-15
,35,Pallisa,7,2015,01-Jul-15
,22,Pallisa,7,2015,01-Jul-15
,40,Pallisa,7,2015,01-Jul-15
,34,Pallisa,7,2015,01-Jul-15
,36,Pallisa,7,2015,01-Jul-15
,43,Pallisa,7,2015,01-Jul-15
,31,Pallisa,7,2015,01-Jul-15
,24,Pallisa,7,2015,01-Jul-15
,40,Pallisa,7,2015,01-Jul-15
,30,Pallisa,7,2015,01-Jul-15
,58,Pallisa,7,2015,01-Jul-15
,26,Pallisa,7,2015,01-Jul-15
,25,Pallisa,7,2015,01-Jul-15
,28,Pallisa,7,2015,01-Jul-15
,82,Pallisa,7,2015,02-Jul-15
