ID,t101a_wpt_verifn_id,t011_prgrm,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,6350416306,HMB3,1,,,,,0,,,,,,,1,10,2015,19-Oct-15
,6350416301,HMB3,,,1,,,1,,3,3,,15,1,1,10,2015,19-Oct-15
,6350416303,HMB3,1,0,,,,,,,,,,,1,10,2015,19-Oct-15
,6350415502,HMB3,1,,,,,0,,,,,,,1,10,2015,19-Oct-15
,6350416308,HMB3,,,1,,,1,,3,3,,10.5,1,1,10,2015,19-Oct-15
,6350416304,HMB3,1,1,1,,,0,,,,,,,1,10,2015,19-Oct-15
,6350416310,HMB3,1,,1,,,0,,,,,,,1,10,2015,19-Oct-15
,6133455103,SYA,1,,,0,,0,,,,,,,1,6,2013,25-Jun-13
,6133455106,SYA,,,1,,,1,,2,3,,,1,1,6,2013,25-Jun-13
,6133455107,SYA,,,,1,1,1,,3,3,,,1,1,6,2013,25-Jun-13
,6133455101,SYA,,,,1,1,1,,3,3,,,1,1,6,2013,25-Jun-13
,6133455130,SYA,,,1,,,1,,2,2,,,1,1,8,2013,29-Aug-13
,6133455104,SYA,1,,,,,,,,,,,,1,6,2013,25-Jun-13
,6133455102,SYA,1,,,,,,,,,,,0,1,6,2013,25-Jun-13
,6345416001,RNG,,,,1,1,1,,3,3,,35,1,1,9,2014,03-Sep-14
,6345416004,RNG,,,1,,,1,,2,3,,16.25,1,1,9,2014,03-Sep-14
,6345416003,RNG,,,1,,,1,,2,2,,12.5,1,1,9,2014,03-Sep-14
,6345416007,RNG,1,,1,,,1,,1,2,,,,1,9,2014,03-Sep-14
,6345416006,RNG,,,1,,,1,,3,3,,11.5,1,1,9,2014,03-Sep-14
,6345416005,RNG,,,1,,,1,,3,3,,10,1,1,9,2014,03-Sep-14
,6345416008,RNG,,,1,,,1,,3,3,,16.25,1,1,9,2014,03-Sep-14
,6345416009,RNG,1,,1,,,1,,1,1,,,,1,9,2014,04-Sep-14
,6345416002,RNG,,,1,,,1,,3,3,,16.25,1,1,9,2014,03-Sep-14
,6345415905,RNG,,,1,,,1,,3,3,,10,1,1,9,2014,04-Sep-14
,6345415901,RNG,,,1,,,1,,2,2,,16.25,1,1,9,2014,04-Sep-14
,6345415904,RNG,1,,1,,,0,,,,,,,1,9,2014,04-Sep-14
,6345415902,RNG,1,,1,,,1,,2,3,,5.75,,1,9,2014,04-Sep-14
,6345415903,RNG,,,1,,,1,,2,2,,10.25,1,1,9,2014,04-Sep-14
,6345415801,RNG,,,1,,,1,,3,3,,12.25,1,1,9,2014,04-Sep-14
,6345415802,RNG,,,1,,,1,,3,3,,17,1,1,9,2014,04-Sep-14
,6345415803,RNG,1,,1,,,0,,,,,,,1,9,2014,04-Sep-14
,6345415804,RNG,,,1,,,1,,2,3,,18,1,1,9,2014,04-Sep-14
,6443426301,RNG,,,1,,,1,,2,3,,14,1,1,4,2014,14-Apr-14
,6443426303,RNG,,,1,,,1,,2,3,,10,1,1,4,2014,14-Apr-14
,6789642131,RNG,,,1,,,1,,3,3,,11.25,1,1,9,2014,22-Sep-14
,4646416010,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4649419403,TNZ,,,1,,,1,,3,3,,14,1,1,12,2014,09-Dec-14
,4649419402,TNZ,,,1,,,1,,3,3,,11.25,1,1,12,2014,09-Dec-14
,4649419401,TNZ,,,1,,,1,,3,3,,16.25,1,1,12,2014,09-Dec-14
,4646416104,TNZ,,,1,,,1,,3,3,,12.08333333,1,1,12,2014,12-Dec-14
,4646416191,TNZ,,,1,,,1,,3,3,,14.16666667,1,1,6,2015,23-Jun-15
,4646416103,TNZ,1,,,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416106,TNZ,1,,,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416110,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416112,TNZ,1,,1,,,1,,3,3,,1,,1,12,2014,12-Dec-14
,4646416101,TNZ,,,1,,,1,,3,3,,21.66666667,1,1,12,2014,12-Dec-14
,4646416107,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416108,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416111,TNZ,1,0,,,,,,,,,,,1,12,2014,12-Dec-14
,4646416109,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416105,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416102,TNZ,1,,,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415891,TNZ,,,1,,,1,,3,3,,14.16666667,1,1,6,2015,17-Jun-15
,4646416002,TNZ,1,,0,,,,,,,,,,1,12,2014,12-Dec-14
,4646416001,TNZ,,,1,,,1,,3,3,,27.5,1,1,12,2014,12-Dec-14
,4646416007,TNZ,,,1,,,1,,3,3,,15.41666667,1,1,12,2014,12-Dec-14
,4646416205,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646416202,TNZ,,,1,,,1,,3,3,,20,1,1,12,2014,12-Dec-14
,4646416204,TNZ,,,1,,,1,,3,3,,17.08333333,1,1,12,2014,12-Dec-14
,4646416201,TNZ,,,1,,,1,,3,3,,11.25,1,1,12,2014,12-Dec-14
,4646415901,TNZ,1,,,,,1,,2,3,,1.5,,1,12,2014,12-Dec-14
,4646415905,TNZ,1,,,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415903,TNZ,1,,,,,1,,3,3,,1.5,,1,12,2014,12-Dec-14
,4646415902,TNZ,1,,,,,1,,3,3,,1.5,,1,12,2014,12-Dec-14
,4646415904,TNZ,1,,,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415802,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415803,TNZ,,,,,,1,,3,3,,26.25,1,1,12,2014,12-Dec-14
,4646415804,TNZ,,,1,,,1,,3,3,,22.5,1,1,12,2014,12-Dec-14
,4646415101,TNZ,,,1,,,1,,3,3,,58,1,1,4,2015,30-Apr-15
,4646415103,TNZ,,,,,,1,,3,3,,19.25,1,1,12,2014,12-Dec-14
,4646415104,TNZ,1,,,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415102,TNZ,,,1,,,1,,3,3,,16.5,1,1,12,2014,12-Dec-14
,4646416305,TNZ,,,,,,1,,3,3,,10.5,1,1,4,2015,29-Apr-15
,4646416301,TNZ,,,,,,1,,3,3,,12.75,1,1,4,2015,30-Apr-15
,4646415701,TNZ,,,,,,1,,3,3,,32.5,1,1,12,2014,12-Dec-14
,4646415704,TNZ,1,,1,,,1,,3,3,,2.75,,1,12,2014,12-Dec-14
,4646415705,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415702,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,4646415703,TNZ,1,,1,,,0,,,,,,,1,12,2014,12-Dec-14
,5944426904,BGM2,,,1,,,1,,3,3,,20,1,1,3,2015,25-Mar-15
,5944426909,BGM2,1,,1,,,0,,,,,,,1,3,2015,26-Mar-15
,5942427202,BGM2,1,,1,,,0,,,,,,,1,3,2015,16-Mar-15
,5942427203,BGM2,1,,1,,,0,,,,,,,1,3,2015,16-Mar-15
,5942427207,BGM2,1,,1,,,0,,,,,,,1,3,2015,16-Mar-15
,5942427204,BGM2,1,,1,,,0,,,,,,,1,3,2015,16-Mar-15
,5942427206,BGM2,1,,1,,,0,,,,,,,1,3,2015,16-Mar-15
,5942427201,BGM2,,,1,,,1,,3,3,,52.5,1,1,3,2015,16-Mar-15
,5944426910,BGM2,,,1,,,1,,3,3,,10,1,1,3,2015,27-Mar-15
,5944426908,BGM2,1,,1,,,0,,,,,,,1,3,2015,26-Mar-15
,5944426903,BGM2,1,,1,,,0,,,,,,,1,3,2015,25-Mar-15
,5944426907,BGM2,,,1,,,1,,3,3,,10,1,1,3,2015,26-Mar-15
,5944426901,BGM2,,,1,,,1,,3,3,,10,1,1,3,2015,25-Mar-15
,5944426905,BGM2,1,,1,,,0,,,,,,,1,3,2015,25-Mar-15
,5944426906,BGM2,1,,1,,,0,,,,,,,1,3,2015,25-Mar-15
,6145416603,SYA,1,,0,,,,,,,,,,1,7,2013,23-Jul-13
,6145416604,SYA,1,,1,,,1,,3,3,,,1,1,7,2013,23-Jul-13
,6145416602,SYA,1,,1,,,1,,3,3,,,1,1,7,2013,23-Jul-13
,6431455208,RNG,1,,1,,,1,,2,3,,7.5,,1,4,2014,04-Apr-14
,6431455204,RNG,,,1,,,1,,2,3,,10.5,1,1,4,2014,04-Apr-14
,6431455207,RNG,,,1,,,1,,3,3,,10,1,1,4,2014,04-Apr-14
,6446426004,RNG,1,,,,,1,,1,2,,,,1,3,2014,26-Mar-14
,6446426002,RNG,1,,1,,,1,,3,3,,5.25,,1,3,2014,26-Mar-14
,6446426003,RNG,1,,,,,1,,3,3,3,,,1,3,2014,26-Mar-14
,6446426001,RNG,1,,1,,,1,,3,3,3,,,1,3,2014,26-Mar-14
,6436425305,MGR,1,,1,,,1,,3,3,,1.833333333,,1,9,2014,12-Sep-14
,6436425304,MGR,,,1,,,1,,2,2,,22.5,1,1,9,2014,16-Sep-14
,6439496703,RNG,,,1,,,1,,3,3,,10,1,1,4,2014,17-Apr-14
,6439496701,RNG,1,,1,,,0,,,,,,,1,4,2014,17-Apr-14
,6439496702,RNG,1,,1,,,1,,3,3,,2,,1,4,2014,17-Apr-14
,6363425801,RNG,1,0,,,,,,,,,,,1,9,2014,11-Sep-14
,6363425702,RNG,1,0,,,,,,,,,,,1,9,2014,11-Sep-14
,6363425701,RNG,1,1,1,,,0,,,,,,,1,9,2014,11-Sep-14
,6363426502,RNG,1,0,,,,,,,,,,,1,9,2014,12-Sep-14
,6363426501,RNG,1,0,,,,,,,,,,,1,9,2014,12-Sep-14
,6363425601,RNG,1,0,,,,,,,,,,,1,9,2014,12-Sep-14
,6446417405,RNG,,,,,,1,,2,3,,12,1,1,3,2014,25-Mar-14
,6446417403,RNG,,,,,,1,,3,3,,21,1,1,3,2014,25-Mar-14
,6446417401,RNG,1,1,1,,,0,,,,,,,1,3,2014,25-Mar-14
,6446417402,RNG,,,,,,1,,3,3,,20,1,1,3,2014,25-Mar-14
,4740417703,UGS,1,,,0,,0,,,,,,,1,10,2014,03-Oct-14
,4740417704,UGS,1,,1,,,1,,3,3,,1,,1,10,2014,03-Oct-14
,4740417705,UGS,1,,,,,1,,3,3,,5,,1,10,2014,03-Oct-14
,4740417702,UGS,1,,1,,,1,,3,3,,1,,1,10,2014,03-Oct-14
,4740417709,UGS,1,,,,,1,,3,3,,5.75,,1,10,2014,03-Oct-14
,4740417708,UGS,1,,,,,1,,3,3,,1,,1,10,2014,03-Oct-14
,4740417706,UGS,,,1,,,1,,3,3,,10.5,1,1,10,2014,03-Oct-14
,4740417707,UGS,1,,1,,,1,,3,3,,4,,1,10,2014,03-Oct-14
,4740417701,UGS,1,,1,,,0,,,,,,,1,10,2014,03-Oct-14
,6430486502,RNG,1,,,,,1,,1,2,,,,1,4,2014,09-Apr-14
,6430486501,RNG,1,,1,,,0,,,,,,,1,4,2014,09-Apr-14
,6343416401,HMB3,,,1,,,1,,3,3,,30,1,1,10,2015,07-Oct-15
,6343416402,HMB3,1,,1,,,0,,,,,,,1,10,2015,07-Oct-15
,6343416403,HMB3,1,,1,,,0,,,,,,,1,10,2015,07-Oct-15
,4733418202,UGS,1,,,1,1,1,,2,3,,8,,1,6,2015,09-Jun-15
,4733418201,UGS,1,,,0,,1,,2,3,,2,,1,6,2015,09-Jun-15
,6430416405,RNG,,,1,,,1,,2,3,,13,1,1,4,2014,07-Apr-14
,6430416404,RNG,,,1,,,1,,2,2,,10,1,1,4,2014,07-Apr-14
,6430416402,RNG,1,,1,,,0,,,,,,,1,4,2014,07-Apr-14
,6344416001,HMB2,,,1,,,1,,3,3,,15.83333333,1,1,3,2015,14-Mar-15
,6430416403,RNG,1,,1,,,0,,,,,,,1,4,2014,04-Apr-14
,6344416004,HMB2,,,1,,,1,,3,3,,20.83333333,1,1,3,2015,14-Mar-15
,6344416003,HMB2,1,,1,,,1,,2,3,,5,,1,3,2015,14-Mar-15
,6430416401,RNG,,,1,,,1,,2,3,,12,1,1,4,2014,07-Apr-14
,6430416406,RNG,,,1,,,1,,2,3,,10.33333333,1,1,4,2014,07-Apr-14
,6430416407,RNG,1,,1,,,0,,,,,,,1,4,2014,07-Apr-14
,6344416002,HMB2,,,1,,,1,,2,3,,10.5,1,1,3,2015,14-Mar-15
,6430416302,RNG,,,1,,,1,,2,3,,13,1,1,4,2014,07-Apr-14
,6430416201,RNG,,,1,,,1,,2,3,,15,1,1,4,2014,07-Apr-14
,6430415801,RNG,1,,1,,,1,,3,3,10,6,,1,4,2014,03-Apr-14
,6430416307,RNG,1,,,,,0,,,,,,,1,4,2014,07-Apr-14
,6430416301,RNG,,,1,,,1,,3,3,,25,1,1,4,2014,07-Apr-14
,6430416304,RNG,0,,1,,,1,,1,3,,,,1,4,2014,07-Apr-14
,6349417102,RNG,1,0,,,,,,,,,,,1,9,2014,16-Sep-14
,6439496603,RNG,1,,,,,1,,2,3,,3,,1,4,2014,07-Apr-14
,6439496604,RNG,1,,,,,1,,2,3,,2,,1,4,2014,07-Apr-14
,6439496601,RNG,1,,,,,0,,,,,,,1,4,2014,07-Apr-14
,6439496301,RNG,1,,1,,,1,,2,3,,2,,1,4,2014,07-Apr-14
,6439496606,RNG,1,,1,,,1,,2,3,,7.333333333,,1,4,2014,07-Apr-14
,6439496602,RNG,1,,1,,,0,,,,,,,1,4,2014,07-Apr-14
,6439496302,RNG,,,1,,,1,,3,3,,12.66666667,1,1,4,2014,07-Apr-14
,6048425401,AMG,,,1,,,1,,2,2,,20,1,1,2,2015,27-Feb-15
,6030415407,BSA2,1,,,,,1,,3,3,,6.333333333,,1,8,2014,18-Aug-14
,6030415406,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415404,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415401,BSA2,,,,1,1,1,,3,3,,100,1,1,8,2014,18-Aug-14
,6030415408,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415405,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415403,BSA2,1,,,,,0,,,,,,,1,8,2014,18-Aug-14
,6030415402,BSA2,1,,1,,,0,,,,,,,1,8,2014,18-Aug-14
,6347425605,HMB2,1,,,,,0,,,,,,,1,3,2015,25-Mar-15
,6347425604,HMB2,1,,,,,0,,,,,,,1,3,2015,25-Mar-15
,6347425601,HMB2,,,1,,,1,,2,3,,10,1,1,3,2015,25-Mar-15
,6347425603,HMB2,1,,,,,0,,,,,,,1,3,2015,25-Mar-15
,6352417007,HMB2,1,,1,,,1,,3,3,,5,,1,3,2015,19-Mar-15
,6352417003,HMB2,,,1,,,1,,3,3,,18,1,1,3,2015,19-Mar-15
,6352417004,HMB2,,,1,,,1,,3,3,,26.25,1,1,3,2015,19-Mar-15
,6352417002,HMB2,,,1,,,1,,3,3,,23.75,1,1,3,2015,19-Mar-15
,6352417001,HMB2,,,1,,,1,,3,3,,23.5,1,1,3,2015,19-Mar-15
,6352417011,HMB2,,,1,,,1,,3,3,,10.5,1,1,5,2015,27-May-15
,6352417005,HMB2,1,,1,,,0,,,,,,,1,3,2015,19-Mar-15
,6352417008,HMB2,1,,,,,0,,,,,,,1,3,2015,19-Mar-15
,6352417010,HMB2,,,,,,1,,3,3,,14.5,1,1,5,2015,27-May-15
,6352417009,HMB2,1,,1,,,0,,,,,,,1,3,2015,19-Mar-15
,6352417006,HMB2,,,1,,,1,,3,3,10,10,1,1,3,2015,19-Mar-15
,6430486401,RNG,1,,,,,0,,,,,,,1,4,2014,09-Apr-14
,6348419102,HMB2,1,0,,,,,,,,,,,1,3,2015,31-Mar-15
,6348419101,HMB2,,,1,,,1,,2,3,,21.25,1,1,3,2015,31-Mar-15
,6442446204,RNG,1,0,,,,,,,,,,,1,4,2014,15-Apr-14
,6442446202,RNG,1,,,,,0,,,,,,,1,4,2014,15-Apr-14
,6442446203,RNG,1,0,,,,,,,,,,,1,4,2014,15-Apr-14
,6442446201,RNG,,,1,,,1,,2,3,,11,1,1,4,2014,15-Apr-14
,6442446205,RNG,1,1,,,,0,,,,,,,1,4,2014,15-Apr-14
,6442446207,RNG,1,0,,,,,,,,,,,1,4,2014,15-Apr-14
,6442446206,RNG,1,0,,,,,,,,,,,1,4,2014,15-Apr-14
,6441446401,RNG,,,,1,1,1,,3,3,,20.83333333,1,1,4,2014,24-Apr-14
,6441446201,RNG,1,,1,,,1,,2,2,,5,,1,4,2014,24-Apr-14
,6441446202,RNG,1,,1,,,1,,2,1,,,,1,4,2014,24-Apr-14
,6441446203,RNG,1,,1,,,1,,2,2,8,,,1,4,2014,24-Apr-14
,6344436303,HMB3,1,,1,,,0,,,,,,,1,10,2015,09-Oct-15
,6344436302,HMB3,1,,1,,,1,,2,3,,4.25,,1,10,2015,09-Oct-15
,6344436001,HMB3,1,,,,,0,,,,,,,1,10,2015,09-Oct-15
,6056445201,AMG,,,,,,1,,3,2,,55,1,1,3,2015,16-Mar-15
,6462415901,MGR,1,,1,,,0,,,,,,,1,4,2014,16-Apr-14
,6345425302,RNG,,,1,,,1,,3,3,,36,1,1,8,2014,29-Aug-14
,6345426503,RNG,,,1,,,1,,3,3,9,13,1,1,8,2014,29-Aug-14
,6345426504,RNG,1,,,,,1,,2,3,,4.25,,1,8,2014,29-Aug-14
,6345426502,RNG,,,1,,,1,,3,3,,16,1,1,8,2014,29-Aug-14
,6345426501,RNG,,,1,,,1,,3,3,,20.75,1,1,8,2014,29-Aug-14
,6345425603,RNG,1,,1,,,1,,1,3,,,,1,8,2014,29-Aug-14
,6345425602,RNG,,,1,,,1,,3,2,,35,1,1,8,2014,29-Aug-14
,6345425601,RNG,1,,,0,,1,,3,3,,4,,1,8,2014,29-Aug-14
,6046425708,BSA3,,,1,,,1,,2,3,,17.33333333,1,1,3,2015,10-Mar-15
,6046425701,BSA3,,,1,,,1,,2,3,,26,1,1,3,2015,10-Mar-15
,6046425703,BSA3,,,,1,1,1,,3,3,,15,1,1,3,2015,10-Mar-15
,6046425707,BSA3,,,1,,,1,,2,3,,19,1,1,3,2015,10-Mar-15
,6046425601,BSA3,,,1,,,1,,3,3,,17,1,1,3,2015,06-Mar-15
,6046425602,BSA3,,,1,,,1,,3,3,,15,1,1,3,2015,06-Mar-15
,6046425603,BSA3,,,1,,,1,,2,2,,18,1,1,3,2015,06-Mar-15
,6046425606,BSA3,,,1,,,1,,2,3,,16,1,1,3,2015,06-Mar-15
,6046425506,BSA3,,,,1,1,1,,3,3,,21,1,1,3,2015,09-Mar-15
,6046425502,BSA3,,,1,,,1,,3,3,,18,1,1,3,2015,09-Mar-15
,6046425501,BSA3,,,1,,,1,,3,2,,27,1,1,3,2015,09-Mar-15
,6046425404,BSA3,,,1,,,1,,3,3,,15,1,1,3,2015,11-Mar-15
,6046425405,BSA3,,,1,,,1,,2,3,,14,1,1,3,2015,11-Mar-15
,6046425406,BSA3,,,1,,,1,,2,3,,20,1,1,3,2015,11-Mar-15
,6046425342,BSA3,,,,,,1,,3,3,,10,1,1,5,2015,22-May-15
,6046425343,BSA3,,,1,,,1,,3,3,,11.25,1,1,5,2015,22-May-15
,6046425341,BSA3,1,,,,,1,,3,3,,2,,1,5,2015,22-May-15
,6046425340,BSA3,1,,,,,1,,3,3,,8.25,,1,5,2015,22-May-15
,6046425241,BSA3,1,,,,,1,,3,3,,3,,1,5,2015,22-May-15
,6046425240,BSA3,1,,,,,1,,3,3,,3.75,,1,5,2015,22-May-15
,6046425242,BSA3,1,,,,,1,,3,3,,9,,1,5,2015,22-May-15
,6046425243,BSA3,,,1,,,1,,3,3,10,15,1,1,5,2015,22-May-15
,6046425503,BSA3,1,,1,,,1,,2,3,8,,,1,3,2015,09-Mar-15
,6046425141,BSA3,,,,,,1,,3,3,,10.5,1,1,5,2015,22-May-15
,6046425105,BSA3,,,1,,,1,,2,3,,20,1,1,3,2015,13-Mar-15
,6046425103,BSA3,,,1,,,1,,2,3,,23,1,1,3,2015,12-Mar-15
,6046425102,BSA3,,,1,,,1,,2,3,,18,1,1,3,2015,12-Mar-15
,6046425140,BSA3,,,1,,,1,,3,3,,10,1,1,5,2015,22-May-15
,6046425101,BSA3,,,1,,,1,,2,3,,21,1,1,3,2015,12-Mar-15
,6046425104,BSA3,,,1,,,1,,2,3,,19,1,1,3,2015,13-Mar-15
,6343416501,HMB2,,,,,,1,,3,3,,32.5,1,1,3,2015,08-Mar-15
,6343416505,HMB2,,,1,,,1,,3,3,,13,1,1,3,2015,09-Mar-15
,6343416504,HMB2,1,0,,,,,,,,,,,1,3,2015,08-Mar-15
,6343416502,HMB2,1,,1,,,0,,,,,,,1,3,2015,08-Mar-15
,6343416503,HMB2,1,0,,,,,,,,,,,1,3,2015,08-Mar-15
,6460415801,MGR,,,,,,1,,3,3,,15,1,1,3,2014,19-Mar-14
,6343416306,HMB3,1,,,,,0,,,,,,,1,10,2015,02-Oct-15
,6343416305,HMB3,1,,,,,0,,,,,,,1,10,2015,02-Oct-15
,6343416309,HMB3,,1,1,,,1,,2,3,,20,1,1,10,2015,02-Oct-15
,6343416303,HMB3,,,1,,,1,,2,3,,10,1,1,10,2015,02-Oct-15
,6343416308,HMB3,1,,1,,,0,,,,,,,1,10,2015,02-Oct-15
,6343416304,HMB3,1,,1,,,0,,,,,,,1,10,2015,02-Oct-15
,6343416302,HMB3,1,,,,,1,,1,2,,,,1,10,2015,02-Oct-15
,6343416301,HMB3,,,1,,,1,,2,3,,15,1,1,10,2015,02-Oct-15
,6343416307,HMB3,1,,,1,1,0,,,,,,,1,10,2015,02-Oct-15
,6343416202,HMB3,1,,1,,,0,,,,,,,1,10,2015,02-Oct-15
,6343416201,HMB3,,,1,,,1,,2,3,,20,1,1,10,2015,02-Oct-15
,6343416203,HMB3,1,,1,,,0,,,,,,,1,10,2015,02-Oct-15
,6348416501,HMB2,,,1,,,1,,2,3,,13,1,1,4,2015,15-Apr-15
,6130475411,SYA,1,,1,,,1,,3,3,,,,1,7,2013,04-Jul-13
,6130475401,SYA,,,1,,,1,,2,3,,,1,1,7,2013,04-Jul-13
,6130475404,SYA,1,,1,,,0,,,,,,,1,7,2013,04-Jul-13
,6130475410,SYA,1,,,,,1,,2,3,12,,,1,7,2013,04-Jul-13
,6130475405,SYA,1,,1,,,1,,3,3,,,,1,7,2013,04-Jul-13
,6130475550,SYA,,,,,,1,,3,3,,15,1,1,9,2014,04-Sep-14
,6130475551,SYA,1,,,0,,1,,1,2,,,,1,9,2014,04-Sep-14
,6130475409,SYA,,,1,,,1,,3,3,,,1,1,7,2013,04-Jul-13
,6130475408,SYA,1,,,,,0,,,,,,,1,7,2013,04-Jul-13
,6146435705,SYA,,,,,,1,,3,3,,,1,1,7,2013,13-Jul-13
,6146435707,SYA,,,,,,1,,3,3,9,,1,1,7,2013,13-Jul-13
,6146435701,SYA,,,,,,1,,3,3,,,1,1,7,2013,13-Jul-13
,6146435706,SYA,,,,0,,1,,2,3,,,1,1,7,2013,13-Jul-13
,6146435704,SYA,,,,,,1,,3,3,,,1,1,7,2013,13-Jul-13
,6146435133,SYA,,,,,,1,,2,3,,,1,1,8,2013,26-Aug-13
,6146435130,SYA,1,,,,,1,,3,3,,,,1,8,2013,26-Aug-13
,6146435132,SYA,1,,,,,1,,1,2,,,,1,8,2013,26-Aug-13
,6146435703,SYA,,,1,,,1,,3,3,,,1,1,7,2013,13-Jul-13
,6146435131,SYA,1,,1,,,1,,3,3,,,,1,8,2013,26-Aug-13
,6343415401,HMB2,1,0,,,,,,,,,,,1,3,2015,08-Mar-15
,6343415404,HMB2,,,1,,,1,,2,3,,10.75,1,1,3,2015,08-Mar-15
,6343415402,HMB2,1,0,,,,,,,,,,,1,3,2015,08-Mar-15
,6343415101,HMB2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,6343415102,HMB2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,6343415105,HMB2,1,,,,,0,,,,,,,1,3,2015,06-Mar-15
,6343415104,HMB2,1,0,,,,,,,,,,,1,3,2015,06-Mar-15
,6343415103,HMB2,1,,,,,0,,,,,,,1,3,2015,06-Mar-15
,6431415903,RNG,1,,1,,,0,,,,,,,1,4,2014,23-Apr-14
,6431415904,RNG,1,0,,,,,,,,,,,1,4,2014,23-Apr-14
,6431415905,RNG,,,1,,,1,,3,3,,15,1,1,4,2014,23-Apr-14
,6431415906,RNG,1,,,,,1,,2,3,,8.5,,1,4,2014,23-Apr-14
,6431415902,RNG,,,1,,,1,,3,3,,20,0,1,4,2014,23-Apr-14
,6431415806,RNG,,,1,,,1,,3,3,,13,1,1,4,2014,23-Apr-14
,6431415807,RNG,1,,,1,1,1,,1,2,,,,1,4,2014,23-Apr-14
,6431415808,RNG,1,,,,,1,,3,3,,7,,1,4,2014,23-Apr-14
,6445425704,MGR,1,,0,,,,,,,,,,1,9,2014,05-Sep-14
,6445425705,MGR,1,,1,,,0,,,,,,,1,9,2014,05-Sep-14
,6445425706,MGR,1,0,,,,,,,,,,,1,9,2014,05-Sep-14
,6445425703,MGR,1,0,,,,,,,,,,,1,9,2014,05-Sep-14
,6442436001,RNG,,,,,,1,,3,3,9,20,1,1,4,2014,26-Apr-14
,6442436002,RNG,1,,,,,0,,,,,,,1,4,2014,26-Apr-14
,6341427203,HMB3,,,1,,,1,,3,3,,10.41666667,1,1,10,2015,03-Oct-15
,6341427201,HMB3,,,,,,1,,2,3,,10.75,1,1,10,2015,03-Oct-15
,6341427202,HMB3,1,,,,,0,,,,,,,1,10,2015,03-Oct-15
,6341427204,HMB3,,,,,,1,,3,3,,16.66666667,1,1,10,2015,03-Oct-15
,6341427101,HMB3,,,,1,1,1,,3,3,,30,1,1,10,2015,06-Oct-15
,6341427104,HMB3,1,,,0,,1,,2,1,,,,1,10,2015,06-Oct-15
,6341427103,HMB3,1,0,,,,,,,,,,,1,10,2015,06-Oct-15
,6341427102,HMB3,,,,,,1,,3,3,,25,1,1,10,2015,06-Oct-15
,6341425701,HMB3,,,1,,,1,,2,3,,10.5,1,1,10,2015,11-Oct-15
,6341427105,HMB3,,,1,,,1,,2,3,,12.5,1,1,10,2015,06-Oct-15
,6442455805,RNG,1,,1,,,1,,2,3,,9.333333333,,1,4,2014,15-Apr-14
,6442455807,RNG,1,,,,,0,,,,,,,1,4,2014,15-Apr-14
,6442455803,RNG,1,,1,,,1,,2,3,,8.333333333,,1,4,2014,15-Apr-14
,6442455804,RNG,1,,,,,0,,,,,,,1,4,2014,15-Apr-14
,6442455806,RNG,1,,,,,1,,3,3,,5,,1,4,2014,15-Apr-14
,6442455801,RNG,1,0,,,,,,,,,,,1,4,2014,15-Apr-14
,6442455809,RNG,,,1,,,1,,3,3,,18.66666667,1,1,4,2014,15-Apr-14
,6442455808,RNG,,1,,,,1,,3,3,,43.33333333,1,1,4,2014,15-Apr-14
,6442455802,RNG,1,,,,,0,,,,,,,1,4,2014,15-Apr-14
,6325689635,RNG,,,,,,1,,2,3,,21.25,1,1,9,2014,28-Sep-14
,6352426802,HMB2,,,1,,,1,,2,3,,21.25,1,1,3,2015,15-Mar-15
,6352426803,HMB2,,,1,,,1,,2,3,,11.25,1,1,3,2015,15-Mar-15
,6352426801,HMB2,,,1,,,1,,2,3,,41.25,1,1,3,2015,15-Mar-15
