id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
,Siaya,23,1,9,2013,13-Sep-13
,Vihiga,21,1,9,2013,13-Sep-13
,Siaya,30,1,9,2013,13-Sep-13
,Vihiga,26,1,9,2013,13-Sep-13
,Siaya,21,1,9,2013,14-Sep-13
,Siaya,14,1,9,2013,14-Sep-13
,Siaya,15,1,9,2013,14-Sep-13
,Siaya,46,1,9,2013,14-Sep-13
,Siaya,29,1,9,2013,14-Sep-13
,Siaya,26,1,9,2013,14-Sep-13
,Siaya,22,1,9,2013,14-Sep-13
,Siaya,81,1,9,2013,14-Sep-13
,Siaya,18,1,9,2013,14-Sep-13
,Siaya,20,1,9,2013,14-Sep-13
,Siaya,13,1,9,2013,14-Sep-13
,Siaya,20,1,9,2013,14-Sep-13
,Siaya,21,1,9,2013,14-Sep-13
,Siaya,42,1,9,2013,14-Sep-13
,Siaya,22,1,9,2013,14-Sep-13
,Siaya,13,1,9,2013,14-Sep-13
,Siaya,23,1,9,2013,14-Sep-13
,Siaya,18,1,9,2013,14-Sep-13
,Siaya,27,1,9,2013,14-Sep-13
,Siaya,19,1,9,2013,14-Sep-13
,Siaya,56,1,9,2013,14-Sep-13
,Siaya,21,1,9,2013,14-Sep-13
,Siaya,31,1,9,2013,14-Sep-13
,Siaya,23,1,9,2013,14-Sep-13
,Siaya,56,1,9,2013,14-Sep-13
,Siaya,35,1,9,2013,14-Sep-13
,Siaya,50,1,9,2013,14-Sep-13
,Siaya,17,1,9,2013,14-Sep-13
,Siaya,20,1,9,2013,14-Sep-13
,Siaya,27,1,9,2013,14-Sep-13
,Siaya,10,1,9,2013,14-Sep-13
,Siaya,41,1,9,2013,14-Sep-13
,Siaya,22,1,9,2013,14-Sep-13
,Siaya,18,1,9,2013,15-Sep-13
,Vihiga,360,1,9,2013,15-Sep-13
,Siaya,24,1,9,2013,15-Sep-13
,Siaya,27,1,9,2013,15-Sep-13
,Siaya,30,1,9,2013,15-Sep-13
,Siaya,18,1,9,2013,15-Sep-13
,Siaya,22,1,9,2013,15-Sep-13
,Siaya,15,1,9,2013,15-Sep-13
,Vihiga,17,1,9,2013,15-Sep-13
,Vihiga,30,1,9,2013,15-Sep-13
,Siaya,12,1,9,2013,15-Sep-13
,Siaya,17,1,9,2013,15-Sep-13
,Siaya,16,1,9,2013,15-Sep-13
,Once Acre Fund,15,1,9,2013,16-Sep-13
,Siaya,27,1,9,2013,16-Sep-13
,Siaya,30,1,9,2013,16-Sep-13
,Vihiga,14,1,9,2013,16-Sep-13
,Siaya,19,1,9,2013,16-Sep-13
,Once Acre Fund,20,1,9,2013,16-Sep-13
,Vihiga,22,1,9,2013,16-Sep-13
,Siaya,36,1,9,2013,16-Sep-13
,Vihiga,16,1,9,2013,16-Sep-13
,Once Acre Fund,24,1,9,2013,16-Sep-13
,Siaya,25,1,9,2013,16-Sep-13
,Vihiga,21,1,9,2013,16-Sep-13
,Siaya,15,1,9,2013,16-Sep-13
,Siaya,22,1,9,2013,16-Sep-13
,Siaya,26,1,9,2013,16-Sep-13
,Siaya,38,1,9,2013,16-Sep-13
,Siaya,24,1,9,2013,16-Sep-13
,Siaya,24,1,9,2013,16-Sep-13
,Siaya,15,1,9,2013,16-Sep-13
,Siaya,14,1,9,2013,16-Sep-13
,Vihiga,22,1,9,2013,16-Sep-13
,Once Acre Fund,14,1,9,2013,16-Sep-13
,Siaya,20,1,9,2013,16-Sep-13
,Vihiga,200,1,9,2013,16-Sep-13
,Siaya,32,1,9,2013,16-Sep-13
,Siaya,23,1,9,2013,16-Sep-13
,Siaya,20,1,9,2013,16-Sep-13
,Vihiga,32,1,9,2013,16-Sep-13
,Siaya,17,1,9,2013,16-Sep-13
,Vihiga,27,1,9,2013,16-Sep-13
,Siaya,20,1,9,2013,16-Sep-13
,Siaya,24,1,9,2013,16-Sep-13
,Vihiga,15,1,9,2013,16-Sep-13
,Vihiga,36,1,9,2013,16-Sep-13
,Siaya,21,1,9,2013,16-Sep-13
,Siaya,13,1,9,2013,16-Sep-13
,Siaya,22,1,9,2013,16-Sep-13
,Siaya,30,1,9,2013,16-Sep-13
,Siaya,30,1,9,2013,16-Sep-13
,Siaya,18,1,9,2013,16-Sep-13
,Siaya,48,1,9,2013,16-Sep-13
,Siaya,29,1,9,2013,16-Sep-13
,Siaya,21,1,9,2013,16-Sep-13
,Vihiga,27,1,9,2013,16-Sep-13
,Siaya,12,1,9,2013,16-Sep-13
,Vihiga,22,1,9,2013,16-Sep-13
,Vihiga,32,1,9,2013,16-Sep-13
,Vihiga,28,1,9,2013,16-Sep-13
,Vihiga,30,1,9,2013,16-Sep-13
,Vihiga,12,1,9,2013,16-Sep-13
,Vihiga,17,1,9,2013,16-Sep-13
,Siaya,15,1,9,2013,16-Sep-13
,Siaya,19,1,9,2013,16-Sep-13
,Siaya,20,1,9,2013,16-Sep-13
,Vihiga,26,1,9,2013,16-Sep-13
,Vihiga,23,1,9,2013,16-Sep-13
,Once Acre Fund,19,1,9,2013,16-Sep-13
,Siaya,15,1,9,2013,16-Sep-13
,Siaya,15,1,9,2013,16-Sep-13
,Vihiga,18,1,9,2013,16-Sep-13
,Vihiga,77,1,9,2013,16-Sep-13
,Siaya,25,1,9,2013,17-Sep-13
,Siaya,25,1,9,2013,17-Sep-13
,Siaya,9,1,9,2013,17-Sep-13
,Siaya,10,1,9,2013,17-Sep-13
,Siaya,22,1,9,2013,17-Sep-13
,Vihiga,30,1,9,2013,17-Sep-13
,Siaya,13,1,9,2013,17-Sep-13
,Vihiga,24,1,9,2013,17-Sep-13
,Siaya,19,1,9,2013,17-Sep-13
,Vihiga,69,1,9,2013,17-Sep-13
,Siaya,23,1,9,2013,17-Sep-13
,Once Acre Fund,20,1,9,2013,17-Sep-13
,Vihiga,30,1,9,2013,17-Sep-13
,Vihiga,24,1,9,2013,17-Sep-13
,Siaya,26,1,9,2013,17-Sep-13
,Vihiga,25,1,9,2013,17-Sep-13
,Vihiga,23,1,9,2013,17-Sep-13
,Vihiga,28,1,9,2013,17-Sep-13
,Siaya,22,1,9,2013,17-Sep-13
,Siaya,27,1,9,2013,17-Sep-13
,Siaya,15,1,9,2013,17-Sep-13
,Siaya,20,1,9,2013,17-Sep-13
,Siaya,20,1,9,2013,17-Sep-13
,Siaya,14,1,9,2013,17-Sep-13
,Vihiga,17,1,9,2013,17-Sep-13
,Siaya,17,1,9,2013,17-Sep-13
,Siaya,24,1,9,2013,17-Sep-13
,Vihiga,20,1,9,2013,17-Sep-13
,Siaya,29,1,9,2013,17-Sep-13
,Siaya,24,1,9,2013,17-Sep-13
,Siaya,19,1,9,2013,17-Sep-13
,Siaya,9,1,9,2013,17-Sep-13
,Siaya,15,1,9,2013,17-Sep-13
,Vihiga,38,1,9,2013,17-Sep-13
,Vihiga,19,1,9,2013,17-Sep-13
,Siaya,25,1,9,2013,17-Sep-13
,Siaya,18,1,9,2013,17-Sep-13
,Vihiga,27,1,9,2013,17-Sep-13
,Siaya,30,1,9,2013,17-Sep-13
,Once Acre Fund,27,1,9,2013,17-Sep-13
,Siaya,27,1,9,2013,17-Sep-13
,Siaya,21,1,9,2013,17-Sep-13
,Vihiga,23,1,9,2013,17-Sep-13
,Vihiga,32,1,9,2013,17-Sep-13
,Siaya,37,1,9,2013,17-Sep-13
,Siaya,26,1,9,2013,17-Sep-13
,Vihiga,33,1,9,2013,17-Sep-13
,Siaya,19,1,9,2013,17-Sep-13
,Vihiga,20,1,9,2013,17-Sep-13
,Siaya,20,1,9,2013,17-Sep-13
,Vihiga,31,1,9,2013,17-Sep-13
,Siaya,18,1,9,2013,17-Sep-13
,Siaya,32,1,9,2013,17-Sep-13
,Vihiga,21,1,9,2013,17-Sep-13
,Siaya,15,1,9,2013,17-Sep-13
,Siaya,18,1,9,2013,17-Sep-13
,Siaya,22,1,9,2013,18-Sep-13
,Siaya,12,1,9,2013,18-Sep-13
,Siaya,52,1,9,2013,18-Sep-13
,Siaya,21,1,9,2013,18-Sep-13
,Siaya,21,1,9,2013,18-Sep-13
,Vihiga,20,1,9,2013,18-Sep-13
,Vihiga,41,1,9,2013,18-Sep-13
,Siaya,31,1,9,2013,18-Sep-13
,Siaya,12,1,9,2013,18-Sep-13
,Siaya,32,1,9,2013,18-Sep-13
,Vihiga,41,1,9,2013,18-Sep-13
,Siaya,11,1,9,2013,18-Sep-13
,Vihiga,18,1,9,2013,18-Sep-13
,Siaya,56,1,9,2013,18-Sep-13
,Siaya,50,1,9,2013,18-Sep-13
,Siaya,31,1,9,2013,18-Sep-13
,Vihiga,28,1,9,2013,18-Sep-13
,Vihiga,28,1,9,2013,18-Sep-13
,Siaya,19,1,9,2013,18-Sep-13
,Vihiga,19,1,9,2013,18-Sep-13
,Siaya,31,1,9,2013,18-Sep-13
,Siaya,33,1,9,2013,18-Sep-13
,Siaya,22,1,9,2013,18-Sep-13
,Siaya,13,1,9,2013,18-Sep-13
,Vihiga,19,1,9,2013,18-Sep-13
,Vihiga,21,1,9,2013,18-Sep-13
,Siaya,44,1,9,2013,18-Sep-13
,Siaya,33,1,9,2013,18-Sep-13
,Siaya,29,1,9,2013,18-Sep-13
,Vihiga,16,1,9,2013,18-Sep-13
,Siaya,36,1,9,2013,18-Sep-13
,Once Acre Fund,19,1,9,2013,18-Sep-13
,Siaya,20,1,9,2013,18-Sep-13
,Once Acre Fund,24,1,9,2013,18-Sep-13
,Vihiga,25,1,9,2013,18-Sep-13
,Vihiga,13,1,9,2013,18-Sep-13
,Siaya,17,1,9,2013,18-Sep-13
,Vihiga,20,1,9,2013,18-Sep-13
,Siaya,18,1,9,2013,18-Sep-13
,Siaya,20,1,9,2013,18-Sep-13
,Siaya,11,1,9,2013,18-Sep-13
,Siaya,13,1,9,2013,18-Sep-13
,Siaya,17,1,9,2013,18-Sep-13
,Siaya,26,1,9,2013,18-Sep-13
,Siaya,18,1,9,2013,18-Sep-13
,Vihiga,17,1,9,2013,18-Sep-13
,Vihiga,20,1,9,2013,18-Sep-13
,Vihiga,12,1,9,2013,18-Sep-13
,Once Acre Fund,21,1,9,2013,18-Sep-13
,Siaya,20,1,9,2013,18-Sep-13
,Siaya,28,1,9,2013,18-Sep-13
,Vihiga,17,1,9,2013,18-Sep-13
,Siaya,22,1,9,2013,12-Sep-13
,Siaya,16,1,9,2013,18-Sep-13
,Siaya,17,1,9,2013,18-Sep-13
,Siaya,19,1,9,2013,18-Sep-13
,Siaya,35,1,9,2013,18-Sep-13
,Siaya,20,1,9,2013,18-Sep-13
,Siaya,24,1,9,2013,19-Sep-13
,Siaya,17,1,9,2013,19-Sep-13
,Vihiga,19,1,9,2013,19-Sep-13
,Siaya,23,1,9,2013,19-Sep-13
,Vihiga,18,1,9,2013,19-Sep-13
,Siaya,15,1,9,2013,19-Sep-13
,Siaya,32,1,9,2013,19-Sep-13
,Siaya,16,1,9,2013,19-Sep-13
,Siaya,14,1,9,2013,19-Sep-13
,Siaya,17,1,9,2013,19-Sep-13
,Siaya,24,1,9,2013,19-Sep-13
,Siaya,30,1,9,2013,19-Sep-13
,Vihiga,21,1,9,2013,19-Sep-13
,Siaya,17,1,9,2013,19-Sep-13
,Siaya,18,1,9,2013,19-Sep-13
,Siaya,19,1,9,2013,19-Sep-13
,Siaya,32,1,9,2013,19-Sep-13
,Siaya,18,1,9,2013,19-Sep-13
,Vihiga,33,1,9,2013,19-Sep-13
,Vihiga,25,1,9,2013,19-Sep-13
,Vihiga,14,1,9,2013,19-Sep-13
,Siaya,16,1,9,2013,19-Sep-13
,Vihiga,23,1,9,2013,19-Sep-13
,Vihiga,29,1,9,2013,19-Sep-13
,Siaya,17,1,9,2013,19-Sep-13
,Vihiga,23,1,9,2013,19-Sep-13
,Siaya,17,1,9,2013,19-Sep-13
,Siaya,37,1,9,2013,19-Sep-13
,Vihiga,21,1,9,2013,19-Sep-13
,Siaya,44,1,9,2013,19-Sep-13
,Siaya,21,1,9,2013,19-Sep-13
,Once Acre Fund,23,1,9,2013,19-Sep-13
,Siaya,16,1,9,2013,19-Sep-13
,Siaya,24,1,9,2013,19-Sep-13
,Siaya,16,1,9,2013,19-Sep-13
,Siaya,23,1,9,2013,12-Sep-13
,Vihiga,21,1,9,2013,19-Sep-13
,Siaya,17,1,9,2013,19-Sep-13
,Vihiga,21,1,9,2013,19-Sep-13
,Vihiga,20,1,9,2013,19-Sep-13
,Vihiga,28,1,9,2013,19-Sep-13
,Siaya,22,1,9,2013,19-Sep-13
,Siaya,23,1,9,2013,19-Sep-13
,Siaya,16,1,9,2013,19-Sep-13
,Once Acre Fund,15,1,9,2013,19-Sep-13
,Siaya,19,1,9,2013,19-Sep-13
,Siaya,21,1,9,2013,19-Sep-13
,Siaya,21,1,9,2013,18-Sep-13
,Vihiga,22,1,9,2013,19-Sep-13
,Vihiga,14,1,9,2013,19-Sep-13
,Siaya,36,1,9,2013,19-Sep-13
,Siaya,28,1,9,2013,19-Sep-13
,Siaya,15,1,9,2013,19-Sep-13
,Siaya,35,1,9,2013,19-Sep-13
,Siaya,13,1,9,2013,19-Sep-13
,Siaya,26,1,9,2013,19-Sep-13
,Vihiga,17,1,9,2013,19-Sep-13
,Vihiga,24,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Vihiga,19,1,9,2013,20-Sep-13
,Siaya,44,1,9,2013,20-Sep-13
,Once Acre Fund,20,1,9,2013,20-Sep-13
,Siaya,19,1,9,2013,20-Sep-13
,Siaya,23,1,9,2013,20-Sep-13
,Vihiga,32,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Siaya,20,1,9,2013,20-Sep-13
,Vihiga,18,1,9,2013,20-Sep-13
,Vihiga,35,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Vihiga,18,1,9,2013,20-Sep-13
,Vihiga,24,1,9,2013,20-Sep-13
,Vihiga,49,1,9,2013,20-Sep-13
,Siaya,19,1,9,2013,20-Sep-13
,Siaya,37,1,9,2013,20-Sep-13
,Vihiga,19,1,9,2013,20-Sep-13
,Vihiga,26,1,9,2013,20-Sep-13
,Vihiga,28,1,9,2013,20-Sep-13
,Siaya,25,1,9,2013,20-Sep-13
,Siaya,17,1,9,2013,20-Sep-13
,Vihiga,36,1,9,2013,20-Sep-13
,Vihiga,19,1,9,2013,20-Sep-13
,Vihiga,28,1,9,2013,20-Sep-13
,Vihiga,35,1,9,2013,20-Sep-13
,Siaya,22,1,9,2013,20-Sep-13
,Siaya,26,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Siaya,20,1,9,2013,20-Sep-13
,Siaya,40,1,9,2013,20-Sep-13
,Vihiga,20,1,9,2013,20-Sep-13
,Siaya,25,1,9,2013,20-Sep-13
,Siaya,17,1,9,2013,20-Sep-13
,Vihiga,32,1,9,2013,20-Sep-13
,Siaya,22,1,9,2013,20-Sep-13
,Siaya,12,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Once Acre Fund,15,1,9,2013,20-Sep-13
,Once Acre Fund,17,1,9,2013,20-Sep-13
,Once Acre Fund,16,1,9,2013,20-Sep-13
,Vihiga,25,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Vihiga,17,1,9,2013,20-Sep-13
,Once Acre Fund,15,1,9,2013,20-Sep-13
,Siaya,24,1,9,2013,20-Sep-13
,Siaya,14,1,9,2013,20-Sep-13
,Vihiga,18,1,9,2013,20-Sep-13
,Siaya,18,1,9,2013,20-Sep-13
,Vihiga,11,1,9,2013,21-Sep-13
,Siaya,17,1,9,2013,21-Sep-13
,Vihiga,26,1,9,2013,21-Sep-13
,Siaya,26,1,9,2013,21-Sep-13
,Siaya,38,1,9,2013,21-Sep-13
,Vihiga,31,1,9,2013,21-Sep-13
,Siaya,52,1,9,2013,21-Sep-13
,Siaya,37,1,9,2013,21-Sep-13
,Vihiga,26,1,9,2013,21-Sep-13
,Siaya,17,1,9,2013,21-Sep-13
,Siaya,32,1,9,2013,21-Sep-13
,Siaya,30,1,9,2013,21-Sep-13
,Once Acre Fund,23,1,9,2013,21-Sep-13
,Siaya,35,1,9,2013,21-Sep-13
,Siaya,136,1,9,2013,21-Sep-13
,Vihiga,16,1,9,2013,21-Sep-13
,Siaya,13,1,9,2013,21-Sep-13
,Vihiga,40,1,9,2013,21-Sep-13
,Vihiga,13,1,9,2013,21-Sep-13
,Vihiga,21,1,9,2013,21-Sep-13
,Siaya,49,1,9,2013,21-Sep-13
,Vihiga,27,1,9,2013,21-Sep-13
,Siaya,23,1,9,2013,21-Sep-13
,Siaya,31,1,9,2013,21-Sep-13
,Siaya,18,1,9,2013,21-Sep-13
,Siaya,25,1,9,2013,21-Sep-13
,Vihiga,19,1,9,2013,21-Sep-13
,Siaya,28,1,9,2013,21-Sep-13
,Vihiga,29,1,9,2013,21-Sep-13
,Siaya,21,1,9,2013,21-Sep-13
,Vihiga,49,1,9,2013,21-Sep-13
,Siaya,33,1,9,2013,21-Sep-13
,Vihiga,22,1,9,2013,21-Sep-13
,Siaya,44,1,9,2013,21-Sep-13
,Siaya,24,1,9,2013,21-Sep-13
,Siaya,34,1,9,2013,21-Sep-13
,Siaya,15,1,9,2013,22-Sep-13
,Siaya,28,1,9,2013,22-Sep-13
,Siaya,16,1,9,2013,22-Sep-13
,Siaya,21,1,9,2013,22-Sep-13
,Siaya,27,1,9,2013,22-Sep-13
,Siaya,25,1,9,2013,22-Sep-13
,Vihiga,19,1,9,2013,23-Sep-13
,Siaya,18,1,9,2013,23-Sep-13
,Siaya,25,1,9,2013,23-Sep-13
,Siaya,12,1,9,2013,23-Sep-13
,Siaya,17,1,9,2013,23-Sep-13
,Vihiga,22,1,9,2013,23-Sep-13
,Siaya,19,1,9,2013,23-Sep-13
,Siaya,19,1,9,2013,23-Sep-13
,Once Acre Fund,21,1,9,2013,23-Sep-13
,Vihiga,16,1,9,2013,24-Aug-13
,Siaya,24,1,9,2013,23-Sep-13
,Siaya,12,1,9,2013,23-Sep-13
,Vihiga,10,1,9,2013,23-Sep-13
,Vihiga,15,1,9,2013,23-Sep-13
,Siaya,25,1,9,2013,23-Sep-13
,Vihiga,26,1,9,2013,23-Sep-13
,Vihiga,31,1,9,2013,23-Sep-13
,Siaya,16,1,9,2013,23-Sep-13
,Vihiga,14,1,9,2013,23-Sep-13
,Siaya,22,1,9,2013,23-Sep-13
,Siaya,27,1,9,2013,23-Sep-13
,Siaya,17,1,9,2013,23-Sep-13
,Siaya,17,1,9,2013,23-Sep-13
,Vihiga,15,1,9,2013,23-Sep-13
,Siaya,19,1,9,2013,23-Sep-13
,Vihiga,25,1,9,2013,23-Sep-13
,Siaya,26,1,9,2013,23-Sep-13
,Siaya,15,1,9,2013,23-Sep-13
,Siaya,21,1,9,2013,23-Sep-13
,Vihiga,14,1,9,2013,23-Sep-13
,Siaya,23,1,9,2013,23-Sep-13
,Siaya,22,1,9,2013,23-Sep-13
,Siaya,25,1,9,2013,23-Sep-13
,Siaya,23,1,9,2013,23-Sep-13
,Siaya,16,1,9,2013,23-Sep-13
,Vihiga,22,1,9,2013,23-Sep-13
,Siaya,21,1,9,2013,23-Sep-13
,Vihiga,19,1,9,2013,23-Sep-13
,Siaya,23,1,9,2013,23-Sep-13
,Siaya,30,1,9,2013,23-Sep-13
,Vihiga,21,1,9,2013,23-Sep-13
,Siaya,19,1,9,2013,23-Sep-13
,Vihiga,20,1,9,2013,23-Sep-13
,Vihiga,30,1,9,2013,24-Sep-13
,Siaya,16,1,9,2013,24-Sep-13
,Siaya,19,1,9,2013,24-Sep-13
,Siaya,25,1,9,2013,24-Sep-13
,Siaya,25,1,9,2013,24-Sep-13
,Siaya,23,1,9,2013,24-Sep-13
,Vihiga,18,1,9,2013,24-Sep-13
,Vihiga,13,1,9,2013,24-Sep-13
,Siaya,22,1,9,2013,24-Sep-13
,Vihiga,39,1,9,2013,24-Sep-13
,Siaya,19,1,9,2013,24-Sep-13
,Vihiga,30,1,9,2013,24-Sep-13
,Siaya,18,1,9,2013,24-Sep-13
,Siaya,15,1,9,2013,24-Sep-13
,Vihiga,29,1,9,2013,24-Sep-13
,Vihiga,24,1,9,2013,24-Sep-13
,Siaya,27,1,9,2013,24-Sep-13
,Vihiga,16,1,9,2013,24-Sep-13
,Vihiga,15,1,9,2013,24-Sep-13
,Siaya,21,1,9,2013,24-Sep-13
,Siaya,19,1,9,2013,24-Sep-13
,Siaya,15,1,9,2013,24-Sep-13
,Vihiga,18,1,9,2013,24-Sep-13
,Siaya,10,1,9,2013,24-Sep-13
,Siaya,26,1,9,2013,24-Sep-13
,Siaya,22,1,9,2013,24-Sep-13
,Siaya,22,1,9,2013,24-Sep-13
,Siaya,22,1,9,2013,24-Sep-13
,Vihiga,19,1,9,2013,24-Sep-13
,Siaya,17,1,9,2013,24-Sep-13
,Siaya,27,1,9,2013,24-Sep-13
,Siaya,24,1,9,2013,24-Sep-13
,Siaya,15,1,9,2013,24-Sep-13
,Siaya,19,1,9,2013,21-Sep-13
,Siaya,27,1,9,2013,24-Sep-13
,Siaya,23,1,9,2013,24-Sep-13
,Vihiga,21,1,9,2013,24-Sep-13
,Siaya,17,1,9,2013,24-Sep-13
,Siaya,22,1,9,2013,24-Sep-13
,Siaya,20,1,9,2013,24-Sep-13
,Siaya,26,1,9,2013,24-Sep-13
,Vihiga,15,1,9,2013,24-Sep-13
,Vihiga,24,1,9,2013,24-Sep-13
,Siaya,30,1,9,2013,24-Sep-13
,Vihiga,20,1,9,2013,24-Sep-13
,Vihiga,21,1,9,2013,24-Sep-13
,Vihiga,12,1,9,2013,24-Sep-13
,Siaya,26,1,9,2013,11-Sep-13
,Siaya,36,1,9,2013,12-Sep-13
,Vihiga,14,1,9,2013,24-Sep-13
,Vihiga,14,1,9,2013,24-Sep-13
,Siaya,13,1,9,2013,24-Sep-13
,Vihiga,18,1,9,2013,24-Sep-13
,Vihiga,18,1,9,2013,24-Sep-13
,Vihiga,21,1,9,2013,24-Sep-13
,Siaya,16,1,9,2013,24-Sep-13
,Siaya,21,1,9,2013,23-Sep-13
,Siaya,15,1,9,2013,24-Sep-13
,Siaya,27,1,9,2013,25-Sep-13
,Siaya,45,1,9,2013,25-Sep-13
,Siaya,15,1,9,2013,25-Sep-13
,Vihiga,15,1,9,2013,25-Sep-13
,Siaya,29,1,9,2013,25-Sep-13
,Siaya,22,1,9,2013,25-Sep-13
,Siaya,35,1,9,2013,25-Sep-13
,Vihiga,37,1,9,2013,25-Sep-13
,Siaya,29,1,9,2013,25-Sep-13
,Siaya,14,1,9,2013,25-Sep-13
,Siaya,15,1,9,2013,25-Sep-13
,Vihiga,17,1,9,2013,25-Sep-13
,Siaya,15,1,9,2013,25-Sep-13
,Vihiga,24,1,9,2013,25-Sep-13
,Siaya,15,1,9,2013,25-Sep-13
,Siaya,16,1,9,2013,25-Sep-13
,Vihiga,12,1,9,2013,25-Sep-13
,Siaya,16,1,9,2013,25-Sep-13
,Vihiga,10,1,9,2013,25-Sep-13
,Siaya,28,1,9,2013,25-Sep-13
,Siaya,13,1,9,2013,25-Sep-13
,Siaya,27,1,9,2013,25-Sep-13
,Vihiga,18,1,9,2013,25-Sep-13
,Vihiga,17,1,9,2013,25-Sep-13
,Siaya,28,1,9,2013,25-Sep-13
,Vihiga,21,1,9,2013,25-Sep-13
,Siaya,26,1,9,2013,25-Sep-13
,Siaya,19,1,9,2013,25-Sep-13
,Vihiga,36,1,9,2013,25-Sep-13
,Vihiga,23,1,9,2013,25-Sep-13
,Siaya,16,1,9,2013,25-Sep-13
,Siaya,15,1,9,2013,25-Sep-13
,Siaya,16,1,9,2013,25-Sep-13
,Siaya,14,1,9,2013,25-Sep-13
,Siaya,31,1,9,2013,25-Sep-13
,Siaya,22,1,9,2013,25-Sep-13
,Siaya,19,1,9,2013,25-Sep-13
,Vihiga,14,1,9,2013,25-Sep-13
,Siaya,23,1,9,2013,25-Sep-13
,Siaya,18,1,9,2013,25-Sep-13
,Siaya,12,1,9,2013,25-Sep-13
,Vihiga,15,1,9,2013,25-Sep-13
,Vihiga,22,1,9,2013,25-Sep-13
,Siaya,15,1,9,2013,25-Sep-13
,Siaya,17,1,9,2013,25-Sep-13
,Siaya,13,1,9,2013,25-Sep-13
,Siaya,12,1,9,2013,25-Sep-13
,Vihiga,23,1,9,2013,25-Sep-13
,Siaya,32,1,9,2013,25-Sep-13
,Vihiga,24,1,9,2013,25-Sep-13
,Siaya,10,1,9,2013,25-Sep-13
,Vihiga,14,1,9,2013,25-Sep-13
,Siaya,24,1,9,2013,26-Sep-13
,Siaya,22,1,9,2013,26-Sep-13
,Vihiga,26,1,9,2013,26-Sep-13
,Siaya,17,1,9,2013,26-Sep-13
,Siaya,12,1,9,2013,26-Sep-13
,Siaya,16,1,9,2013,26-Sep-13
,Siaya,18,1,9,2013,26-Sep-13
,Siaya,24,1,9,2013,26-Sep-13
,Siaya,89,1,9,2013,26-Sep-13
,Siaya,13,1,9,2013,26-Sep-13
,Siaya,20,1,9,2013,26-Sep-13
,Siaya,33,1,9,2013,26-Sep-13
,Vihiga,22,1,9,2013,26-Sep-13
,Siaya,45,1,9,2013,26-Sep-13
,Siaya,16,1,9,2013,11-Sep-13
,Vihiga,23,1,9,2013,26-Sep-13
,Siaya,16,1,9,2013,26-Sep-13
,Siaya,26,1,9,2013,26-Sep-13
,Vihiga,15,1,9,2013,26-Sep-13
,Siaya,25,1,9,2013,26-Sep-13
,Vihiga,19,1,9,2013,26-Sep-13
,Siaya,23,1,9,2013,26-Sep-13
,Siaya,25,1,9,2013,26-Sep-13
,Vihiga,15,1,9,2013,26-Sep-13
,Siaya,17,1,9,2013,26-Sep-13
,Siaya,26,1,9,2013,26-Sep-13
,Vihiga,21,1,9,2013,26-Sep-13
,Siaya,17,1,9,2013,26-Sep-13
,Vihiga,20,1,9,2013,26-Sep-13
,Siaya,26,1,9,2013,26-Sep-13
,Vihiga,32,1,9,2013,26-Sep-13
,Vihiga,19,1,9,2013,26-Sep-13
,Siaya,15,1,9,2013,26-Sep-13
,Vihiga,12,1,9,2013,26-Sep-13
,Siaya,14,1,9,2013,26-Sep-13
,Siaya,16,1,9,2013,26-Sep-13
,Siaya,32,1,9,2013,26-Sep-13
,Vihiga,15,1,9,2013,26-Sep-13
,Siaya,26,1,9,2013,26-Sep-13
,Vihiga,19,1,9,2013,26-Sep-13
,Siaya,28,1,9,2013,26-Sep-13
,Siaya,22,1,9,2013,26-Sep-13
,Siaya,16,1,9,2013,26-Sep-13
,Siaya,16,1,9,2013,26-Sep-13
,Vihiga,29,1,9,2013,26-Sep-13
,Siaya,27,1,9,2013,12-Sep-13
,Siaya,19,1,9,2013,26-Sep-13
,Vihiga,22,1,9,2013,26-Sep-13
,Siaya,28,1,9,2013,12-Sep-13
,Siaya,14,1,9,2013,26-Sep-13
,Siaya,20,1,9,2013,26-Sep-13
,Siaya,25,1,9,2013,26-Sep-13
,Siaya,38,1,9,2013,12-Sep-13
,Siaya,31,1,9,2013,26-Sep-13
,Siaya,21,1,9,2013,26-Sep-13
,Siaya,19,1,9,2013,26-Sep-13
,Siaya,20,1,9,2013,26-Sep-13
,Siaya,27,1,9,2013,26-Sep-13
,Vihiga,16,1,9,2013,26-Sep-13
,Vihiga,15,1,9,2013,27-Sep-13
,Siaya,27,1,9,2013,27-Sep-13
,Siaya,22,1,9,2013,27-Sep-13
,Vihiga,16,1,9,2013,27-Sep-13
,Siaya,19,1,9,2013,27-Sep-13
,Siaya,17,1,9,2013,27-Sep-13
,Siaya,22,1,9,2013,27-Sep-13
,Vihiga,12,1,9,2013,27-Sep-13
,Siaya,23,1,9,2013,27-Sep-13
