id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
4920,VHG,10250306,4,109,3.633333,1.100917,5.504587,3,7,2014/02/08,2014/05/28,5,2014,1
4921,VHG,10250310,2,67,2.233333,0.8955224,4.477612,2,4,2014/03/09,2014/05/15,5,2014,1
4922,VHG,10250311,2,67,2.233333,0.8955224,4.477612,3,7,2014/03/06,2014/05/15,5,2014,1
4923,VHG,10250312,2,97,3.233333,0.6185567,3.092783,2,5,2014/02/07,2014/05/15,5,2014,1
4924,VHG,10250315,23.5,339,11.3,2.079646,10.39823,12,32,2013/09/25,2014/09/08,9,2014,1
4925,VHG,10250324,7,265,8.833333,0.7924529,3.962264,4,9,2015/01/27,2015/10/19,10,2015,1
4926,VHG,10250326,4,173,5.766667,0.6936416,3.468208,3,6,2015/03/17,2015/09/06,9,2015,1
4927,VHG,10250327,8,222,7.4,1.081081,5.405405,5,10,2015/01/15,2015/08/25,8,2015,1
4928,VHG,10250328,5,286,9.533334,0.5244755,2.622378,3,7,2015/01/17,2015/10/30,10,2015,1
4929,VHG,10250329,2,136,4.533333,0.4411765,2.205882,2,4,2015/06/16,2015/10/30,10,2015,1
4930,VHG,10250343,2,45,1.5,1.333333,6.666667,2,4,2015/02/13,2015/03/30,3,2015,1
4931,VHG,10250350,2,62,2.066667,0.967742,4.83871,2,4,2015/05/21,2015/07/22,7,2015,1
4932,VHG,10250352,2,78,2.6,0.7692308,3.846154,2,4,2015/05/29,2015/08/15,8,2015,1
4933,VHG,10250353,4,210,7,0.5714286,2.857143,3,6,2015/03/26,2015/10/22,10,2015,1
4934,VHG,10250357,20,566,18.86667,1.060071,5.300353,11,25,2014/02/13,2015/09/06,9,2015,1
4935,LGR,10250444,28,503,16.76667,1.66998,8.349901,11,32,2014/05/02,2015/09/17,9,2015,1
4936,LGR,10260001,16,442,14.73333,1.085973,5.429864,7,19,2014/03/04,2015/05/20,5,2015,1
4937,LGR,10260002,10,468,15.6,0.6410256,3.205128,5,13,2014/03/06,2015/06/17,6,2015,1
4938,LGR,10260007,13,467,15.56667,0.8351178,4.175589,6,16,2014/03/07,2015/06/17,6,2015,1
4939,LGR,10260008,24,575,19.16667,1.252174,6.26087,9,27,2014/03/05,2015/10/01,10,2015,1
4940,LGR,10260010,23,488,16.26667,1.413934,7.069673,8,26,2014/03/05,2015/07/06,7,2015,1
4941,LGR,10260013,14,574,19.13333,0.7317073,3.658537,7,18,2014/03/06,2015/10/01,10,2015,1
4942,LGR,10260016,13,576,19.2,0.6770833,3.385417,5,11,2014/03/04,2015/10/01,10,2015,1
4943,LGR,10260017,10,490,16.33333,0.6122448,3.061224,6,13,2014/03/03,2015/07/06,7,2015,1
4944,LGR,10260021,15,577,19.23333,0.779896,3.89948,7,17,2014/03/03,2015/10/01,10,2015,1
4945,LGR,10260022,8,577,19.23333,0.4159445,2.079723,5,11,2014/03/03,2015/10/01,10,2015,1
4946,LGR,10260023,15,434,14.46667,1.036866,5.184332,6,17,2014/07/17,2015/09/24,9,2015,1
4947,LGR,10260024,19,568,18.93333,1.003521,5.017606,8,22,2014/03/05,2015/09/24,9,2015,1
4948,LGR,10260025,15.5,478,15.93333,0.9728034,4.864017,7,16,2014/06/03,2015/09/24,9,2015,1
4949,LGR,10260027,15,475,15.83333,0.9473684,4.736842,8,15,2014/06/06,2015/09/24,9,2015,1
4950,LGR,10260028,18,475,15.83333,1.136842,5.684211,8,18,2014/06/06,2015/09/24,9,2015,1
4951,LGR,10260029,9,441,14.7,0.6122449,3.061224,4,12,2014/03/05,2015/05/20,5,2015,1
4952,LGR,10260030,9,600,20,0.45,2.25,6,11,2014/03/01,2015/10/22,10,2015,1
4953,LGR,10260031,19,600,20,0.95,4.75,8,21,2014/03/01,2015/10/22,10,2015,1
4954,LGR,10260032,17,580,19.33333,0.8793103,4.396552,7,19,2014/03/01,2015/10/02,10,2015,1
4955,LGR,10260033,21,554,18.46667,1.137184,5.685921,8,24,2014/03/03,2015/09/08,9,2015,1
