No.	County	County ID	District Name	District ID	Division Name	Division ID	School Name	School Id	MOE code	School Type	Treatment Type	Closed	Total Number of Children
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Angels	020-028-AN01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Arise And Shine	020-028-AR53	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Atebwo	020-027-AT01	None	STH	public	None	407
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Baraka	020-027-BA01	None	STH	public	None	177
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Bartegan	020-027-BA02	None	STH	public	None	138
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Bereans	020-027-BE53	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Berur	020-028-BE01	None	STH	public	None	286
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Bingwa	020-027-BI01	None	STH	public	None	290
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Bingwa Daystar	020-027-BI03	None	STH	private	None	92
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Bingwa Philade	020-027-BI02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Borut	020-027-BO01	None	STH	public	None	412
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Bright Star	020-028-BR01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Brightmeng	020-027-BR01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebanyiny	020-027-CH33	None	STH	public	None	329
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chebaraa	020-028-CH01	None	STH	public	None	367
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebaraa	020-027-CH52	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chebelion	020-028-CH02	None	STH	public	None	444
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebirir	020-027-CH50	None	STH	public	None	369
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chebois	020-028-CH03	None	STH	public	None	259
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Cheborian	020-027-CH02	None	STH	public	None	430
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Cheboriot	020-028-CH50	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Cheboyo	020-027-CH03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebugon 'B'	020-027-CH04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebunyo	020-027-CH07	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebunyo Christian	020-027-CH05	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chebunyo Kings	020-027-CH06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Cheleget	020-028-CH04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chelelach	020-027-CH08	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chelelaibei	020-028-CH05	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chemagel	020-027-CH10	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chematant	020-027-CH09	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chemengwa	020-028-CH06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chemisimgut	020-027-CH11	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chemsa	020-027-CH55	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chenit	020-027-CH12	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chepkesoi	020-028-CH53	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chepkeswaet	020-028-CH07	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepkirip	020-027-CH32	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepkorogong	020-027-CH13	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chepkosa	020-028-CH08	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepleliet	020-027-CH14	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepngungul	020-027-CH28	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepnyaliliet	020-027-CH16	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepnyaliliet	020-027-CH27	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Cheponjirai	020-027-CH17	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Cheptagum	020-028-CH09	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Cheptoomk	020-028-CH12	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Cheptuiyet Ngema	020-028-CH11	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chepwostuiyet	020-027-CH29	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chesegem	020-027-CH19	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Cheserton	020-027-CH20	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Chesertop Daystar	020-028-CH14	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Chesogori	020-027-CH25	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Do Bosco	020-027-DO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Ebenezer Bril	020-028-BO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Excel Junior	020-027-EX51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Feima Big	020-027-FE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Gelengei	020-027-GE02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Gemsa	020-028-GE04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Gethsemani	020-027-GE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Giggles	020-027-GI51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Goitab Kalyet	020-028-GO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Goitaosilibwet	020-028-GO51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Greenview Educ	020-028-GR01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Highland	020-027-HI01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Hillvie Premier	020-027-HI03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Holy Family	020-027-HO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Imara Siong	020-027-IM02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Itembe	020-027-IT53	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Jkenduiya	020-028-JK01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kabarak	020-027-KA34	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kabema	020-027-KA01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kabisimba	020-027-KA02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kabisoge	020-027-KA17	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kabolwo	020-028-KA01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kaboson	020-028-KA02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kabuson	020-027-KA30	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kagawet	020-027-KA60	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamaget	020-027-KA03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamenwo	020-027-KA58	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamogiboi	020-027-KA04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kamongil	020-028-KA03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamorir	020-027-KA32	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kamorit	020-028-KA04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kamosiro	020-028-KA05	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamosos	020-027-KK01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kamotyo	020-028-KA06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamundug	020-027-KA05	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamungei	020-027-KA06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamungei	020-027-KA29	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kamusanga	020-027-KA07	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapamban	020-027-KA08	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapcheruse	020-027-KA56	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapcheruse Sugutiek	020-027-KA37	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapkelwa	020-027-KA31	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kapkemoi	020-028-KA54	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kapkesosco Vision	020-028-KA16	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kapkesosio	020-028-KA07	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapkwen	020-027-KA55	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaplele	020-027-KA28	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaplelechwo	020-027-KA51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kaplewa	020-028-KA10	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kaplulumben	020-028-KA09	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapngeti	020-027-KK03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapngetuny	020-027-KA62	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapoleseroi	020-027-KA10	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaproron	020-027-KA11	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kapsabul	020-028-KA11	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapsaiyalel	020-027-KA12	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapsinendet	020-027-KA13	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapsio	020-027-KA54	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kapsomber	020-027-KA38	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaptambuliet	020-027-KA33	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaptebwo	020-027-KA52	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaptembwo	020-027-KA39	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kapterer	020-028-KA12	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kaptorokwo	020-028-KA13	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kaptumo	020-028-KA14	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kaptwolo	020-027-KA14	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kataret	020-027-KA15	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kecheuyat Mkimeny	020-027-KE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kelichek	020-027-KE02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kerundut	020-028-KE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kesegut	020-028-KE02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kesosio	020-027-KE03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kibereisit	020-027-KI01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kibosom	020-027-KI02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kigusgong	020-027-KI15	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kim Elite	020-028-KI10	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kimananga	020-027-KI03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kimatisio	020-027-KI50	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kimaya	020-027-KI04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kimaya Hillsde	020-027-KI22	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kimenderit	020-028-KI01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kimindilil	020-027-KI17	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kimuche	020-028-KI55	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kimugul	020-027-KI05	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kinyogi	020-028-KI02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kipgeigei	020-028-KI03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kipkelat	020-027-KI06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kipkuror	020-027-KI07	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kiplombe	020-027-KI08	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kipranye	020-028-KI53	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kipricheit	020-028-KI50	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kiproroget	020-027-KI09	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kipsegon	020-028-KI04	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kipsimbol	020-028-KI05	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kipsirat	020-028-KI20	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kipsirat	020-027-KI10	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kiptage	020-027-KI11	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kiptenden	020-027-KI12	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kiptenden Central	020-027-KI19	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kipturgut	020-027-KI20	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kiriba	020-027-KI14	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kisabita	020-028-KI51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kisiet	020-028-KI06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kosia	020-028-KO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kotoibek	020-028-KO02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kpindisin	020-027-KA09	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kuresiet	020-027-ST53	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Kurmana	020-027-KU01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kyogomi	020-028-KY51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Kyogomi Sideview	020-028-KY06	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Labotiet	020-027-LA01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Labotiet	020-027-LA02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Lalwat	020-027-LA03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Lelaitich	020-028-LE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Lelbarak	020-027-LE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Lelechonik	020-028-LE02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Lelechwet	020-027-LE56	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Lugumek	020-028-LU01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Maarifa	020-028-MA01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Mabwo	020-027-MO03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Makimeny	020-027-MA01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Maranget	020-028-MA02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Mariango	020-028-MA50	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Masasabei	020-028-MA03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Masindoni	020-027-MA02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Mathew Maritmim	020-027-MA03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Meng'Wet	020-027-ME01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Merry Matunda	020-027-ME03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Metipso	020-027-ME57	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Modernseed	020-028-MO52	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Monyigis	020-027-MO51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Msingi Bora	020-028-MS01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Munganget	020-027-MU01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Mwokyot	020-028-MW01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Ndamichonik	020-027-ND01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Ndamichonik Sawa	020-027-SA02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Ngenenet	020-027-NG01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Ngonyat	020-027-NG02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Ngwonet	020-028-NG01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Nogirwet	020-028-NO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Nyakichiwa	020-028-NY01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Nyambugo	020-028-NY02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Nyatebe	020-027-NY01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Olbutyo Sunrise	020-027-OL01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Olesoi	020-028-OL01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Oreiyet	020-028-OR01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Power Junior	020-027-PO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Precious Lelaitich	020-028-PR52	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Reberwet	020-027-RE01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Riverview Kaboson	020-028-RI01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Roborwo	020-027-RO01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Ronda	020-027-RO02	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Ronel	020-027-RO52	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Ruth Awuor	020-028-RU51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Sigor	DIV000028	Sageya	020-028-SA50	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Sakana	020-027-SA51	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Saoset	020-027-SA59	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Saramek	020-027-SA03	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Saunet	020-027-SA01	None	STH	None	None	
	Bomet	COUN02	Chepalungu	2012020	Siongiroi	DIV000027	Segemik	020-027-SE01	None	STH	None	None	
